"chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,rms,zero_crossing_rate",class,duration,sample_duration,total_sample
"[0.3363997, 2228.1758492676427, 1799.1377660370229, 4056.8065296519885, 0.048291136, 0.1556396484375]",yes,1.0,4.5351473922902495e-05,22050
"[0.5377314, 2623.2558123217223, 1703.88765534473, 4559.166370738636, 0.033586096, 0.20372425426136365]",yes,1.0,4.5351473922902495e-05,22050
"[0.45541286, 2965.2967067699155, 1720.5486530455228, 4970.010098544034, 0.016930742, 0.24031205610795456]",yes,1.0,4.5351473922902495e-05,22050
"[0.589964, 2061.6678580752737, 2009.6079342133692, 4426.541415127841, 0.018305212, 0.06873668323863637]",yes,1.0,4.5351473922902495e-05,22050
"[0.46483344, 3172.734157604311, 1909.6134931736924, 5267.070423473011, 0.0057852594, 0.3727361505681818]",yes,1.0,4.5351473922902495e-05,22050
"[0.38414857, 1968.1134859888914, 1551.4319907387187, 3499.390203302557, 0.03796576, 0.1483487215909091]",yes,1.0,4.5351473922902495e-05,22050
"[0.5395317, 2813.112357241527, 1829.722875181884, 4952.147327769886, 0.0067016184, 0.20847389914772727]",yes,1.0,4.5351473922902495e-05,22050
"[0.44298476, 2701.5403611207976, 1845.1649523730032, 4533.718039772727, 0.04109901, 0.1796875]",yes,1.0,4.5351473922902495e-05,22050
"[0.38683552, 2563.478635581281, 1573.263976104116, 4364.388760653409, 0.023654645, 0.18074174360795456]",yes,1.0,4.5351473922902495e-05,22050
"[0.43934128, 3058.9949282598914, 1820.0588989279095, 4929.390647194602, 0.013712925, 0.24125532670454544]",yes,1.0,4.5351473922902495e-05,22050
"[0.38647294, 2391.3506388680707, 1612.8433753518168, 4119.203879616477, 0.034911957, 0.18018687855113635]",yes,1.0,4.5351473922902495e-05,22050
"[0.36906576, 2455.6102274019704, 1737.6596760682276, 4218.144412157012, 0.03467626, 0.18757145579268292]",yes,0.9288435374149661,4.5351473922902495e-05,20481
"[0.46330345, 2918.605763294971, 1698.010139437259, 4829.065496271307, 0.067271605, 0.18812144886363635]",yes,1.0,4.5351473922902495e-05,22050
"[0.44426158, 2883.7381438048833, 1814.0235696838013, 4905.899880149148, 0.010698182, 0.22760564630681818]",yes,1.0,4.5351473922902495e-05,22050
"[0.31690112, 2990.164186245458, 1831.6823677656691, 4723.112349076705, 0.01480377, 0.2638272372159091]",yes,1.0,4.5351473922902495e-05,22050
"[0.36636046, 1891.4444718821928, 1852.5807908013978, 3834.6230246803975, 0.02968821, 0.12462269176136363]",yes,1.0,4.5351473922902495e-05,22050
"[0.39629683, 2475.6324814344594, 1448.3843987722767, 3976.5464089133525, 0.046217576, 0.20087224786931818]",yes,1.0,4.5351473922902495e-05,22050
"[0.446015, 2061.725086451018, 1813.740103408308, 4144.896906072443, 0.010325012, 0.12447842684659091]",yes,1.0,4.5351473922902495e-05,22050
"[0.46264088, 2107.176231169085, 1663.332531036409, 3984.592572380515, 0.010206904, 0.110595703125]",yes,0.7680272108843538,4.5351473922902495e-05,16935
"[0.49344087, 3547.3038353157153, 1738.9110882040027, 5511.521218039773, 0.013322464, 0.2881525213068182]",yes,1.0,4.5351473922902495e-05,22050
"[0.38245958, 3300.969917936951, 1784.062099496014, 5185.097434303977, 0.020046577, 0.26317249644886365]",yes,1.0,4.5351473922902495e-05,22050
"[0.47145742, 2034.4945130283822, 1811.4101939107852, 3812.1110395951705, 0.006974441, 0.12916148792613635]",yes,1.0,4.5351473922902495e-05,22050
"[0.3776294, 2795.5710567191854, 1752.277770991576, 4689.833762428977, 0.010481975, 0.21293501420454544]",yes,1.0,4.5351473922902495e-05,22050
"[0.37367427, 1267.0356621931792, 1198.2488695779211, 2304.7868208451705, 0.061604563, 0.07785866477272728]",yes,1.0,4.5351473922902495e-05,22050
"[0.4428759, 3275.24215092005, 1718.5459915176343, 5217.862757240854, 0.01259093, 0.31691834984756095]",yes,0.9288435374149661,4.5351473922902495e-05,20481
"[0.40885243, 2498.984759208882, 1790.4770551424829, 4419.445245916193, 0.019844664, 0.16994406960227273]",yes,1.0,4.5351473922902495e-05,22050
"[0.48267144, 2216.192373145676, 1743.760822538766, 4004.1969992897725, 0.07345964, 0.16425115411931818]",yes,1.0,4.5351473922902495e-05,22050
"[0.45256302, 1828.2376043871775, 1692.3042123595724, 3300.4527698863635, 0.021019598, 0.12190385298295454]",yes,1.0,4.5351473922902495e-05,22050
"[0.2889903, 2761.0621848517153, 1841.868822954667, 4751.497025923295, 0.005275217, 0.22371049360795456]",yes,1.0,4.5351473922902495e-05,22050
"[0.475217, 3129.6748559647167, 2003.2368724992953, 5399.912109375, 0.032261815, 0.1951869419642857]",yes,0.810702947845805,4.5351473922902495e-05,17876
"[0.49799857, 3139.647081901068, 1804.812839942868, 5125.391734730114, 0.0070411204, 0.2975519353693182]",yes,1.0,4.5351473922902495e-05,22050
"[0.5211527, 2890.4561470375734, 1942.328368098402, 4940.401944247159, 0.00060020346, 0.34077592329545453]",yes,1.0,4.5351473922902495e-05,22050
"[0.40384555, 2332.437811451162, 1709.5145333382993, 4040.167236328125, 0.009144678, 0.17201926491477273]",yes,1.0,4.5351473922902495e-05,22050
"[0.5831427, 2738.9278141752156, 1920.1408097939575, 4989.096346768466, 0.002872278, 0.21526544744318182]",yes,1.0,4.5351473922902495e-05,22050
"[0.5314295, 1971.6561016306894, 2027.894405843466, 4414.551336115057, 0.03203816, 0.09384987571022728]",yes,1.0,4.5351473922902495e-05,22050
"[0.45511043, 2790.506790635128, 1856.4003142841823, 4850.35400390625, 0.0066311997, 0.3517178622159091]",yes,1.0,4.5351473922902495e-05,22050
"[0.2802602, 2687.80977478141, 1794.8145139016451, 4474.991122159091, 0.047561657, 0.2177734375]",yes,1.0,4.5351473922902495e-05,22050
"[0.3587195, 2495.5161829195013, 1767.1252161702055, 4127.768221768466, 0.075890064, 0.17311789772727273]",yes,1.0,4.5351473922902495e-05,22050
"[0.45669156, 2963.907078885016, 1595.0171243921452, 4632.085626775568, 0.056799248, 0.23832563920454544]",yes,1.0,4.5351473922902495e-05,22050
"[0.5156417, 2836.6565450447856, 1813.2512404393756, 4736.57060102983, 0.0060694725, 0.28498979048295453]",yes,1.0,4.5351473922902495e-05,22050
"[0.4231067, 2980.721579456536, 1568.5458264429542, 4565.528453480114, 0.02045181, 0.26798872514204547]",yes,1.0,4.5351473922902495e-05,22050
"[0.41056392, 1930.7281205767067, 1694.373144899462, 3251.758367365057, 0.026168412, 0.13311212713068182]",yes,1.0,4.5351473922902495e-05,22050
"[0.27118364, 3226.1152656437816, 1755.118064097879, 5129.306862571023, 0.047466364, 0.2424649325284091]",yes,1.0,4.5351473922902495e-05,22050
"[0.34154347, 3969.4028468761558, 2039.1566608743537, 6255.9774862753375, 0.031080639, 0.33246674408783783]",yes,0.8533786848072562,4.5351473922902495e-05,18817
"[0.48496675, 3006.931894194301, 1612.9832830691446, 4774.498401988636, 0.040797904, 0.23359818892045456]",yes,1.0,4.5351473922902495e-05,22050
"[0.4813553, 2061.1608564153885, 1880.7403653771644, 4032.8263716264205, 0.004519091, 0.1283291903409091]",yes,1.0,4.5351473922902495e-05,22050
"[0.5125189, 2196.7157036840367, 1749.2587779901376, 4172.547496448864, 0.029612271, 0.14210094105113635]",yes,1.0,4.5351473922902495e-05,22050
"[0.4283131, 1663.603959873034, 1707.1935153023603, 3072.396573153409, 0.04181785, 0.10587935014204546]",yes,1.0,4.5351473922902495e-05,22050
"[0.52508754, 3311.893268749348, 1613.8848587068971, 5137.381813742898, 0.015389933, 0.30028187144886365]",yes,1.0,4.5351473922902495e-05,22050
"[0.6122001, 2324.7106817586023, 2152.960700247243, 4921.805087002841, 0.0030660152, 0.07866876775568182]",yes,1.0,4.5351473922902495e-05,22050
"[0.52093315, 2417.759527530806, 2101.5912001181287, 4897.335537997159, 0.010924498, 0.11619984019886363]",yes,1.0,4.5351473922902495e-05,22050
"[0.6425626, 2675.761234936267, 2202.170268657331, 5397.248424183239, 0.045401186, 0.14045854048295456]",yes,1.0,4.5351473922902495e-05,22050
"[0.4642545, 2890.9342786304705, 1711.5835885048773, 4931.103515625, 0.031343233, 0.23564009232954544]",yes,1.0,4.5351473922902495e-05,22050
"[0.52120453, 2400.8354170180037, 1978.6320601314567, 4692.525412819602, 0.05024009, 0.16053355823863635]",yes,1.0,4.5351473922902495e-05,22050
"[0.39192668, 3121.1585148387294, 1615.8908047324587, 4723.601740056818, 0.009348243, 0.2722389914772727]",yes,1.0,4.5351473922902495e-05,22050
"[0.5067568, 2252.0678420805953, 1776.8695085202542, 4341.387384588068, 0.017844347, 0.1263427734375]",yes,1.0,4.5351473922902495e-05,22050
"[0.43198776, 1980.3960831591567, 1773.2100158165565, 3727.691095525568, 0.022424137, 0.12549937855113635]",yes,1.0,4.5351473922902495e-05,22050
"[0.4373454, 2292.6029271396196, 1755.2246346518782, 4221.975985440341, 0.013411059, 0.19220525568181818]",yes,1.0,4.5351473922902495e-05,22050
"[0.39166185, 1560.9749446561357, 1441.7769370031283, 3080.716219815341, 0.036009338, 0.12108265269886363]",yes,1.0,4.5351473922902495e-05,22050
"[0.34812984, 1941.4908245297709, 1727.6611789378314, 3638.6219371448865, 0.14446774, 0.11686567826704546]",yes,1.0,4.5351473922902495e-05,22050
"[0.65166396, 3011.5520787696414, 2081.0228123710694, 5447.410999644886, 0.00059273996, 0.40925736860795453]",yes,1.0,4.5351473922902495e-05,22050
"[0.4506377, 2099.5149194230817, 1961.7998191057593, 4382.251531427557, 0.015561363, 0.13605291193181818]",yes,1.0,4.5351473922902495e-05,22050
"[0.48866093, 3620.3210101475415, 1686.4884290405514, 5424.409623579545, 0.011032183, 0.30924849076704547]",yes,1.0,4.5351473922902495e-05,22050
"[0.35150602, 2804.2793584327756, 1704.801639962488, 4427.275501598011, 0.020540304, 0.2254305752840909]",yes,1.0,4.5351473922902495e-05,22050
"[0.48366675, 2825.6604026763944, 1720.2386102593764, 4639.915882457386, 0.010858837, 0.22841574928977273]",yes,1.0,4.5351473922902495e-05,22050
"[0.4043691, 2869.194537871481, 1709.929199101073, 4713.324529474432, 0.058431074, 0.22182395241477273]",yes,1.0,4.5351473922902495e-05,22050
"[0.337171, 1213.9288221045426, 1329.9754162523577, 1949.4889692826705, 0.04255665, 0.07791415127840909]",yes,1.0,4.5351473922902495e-05,22050
"[0.46040598, 3036.970526901574, 1570.261569579282, 4755.412153764205, 0.045424383, 0.23469682173295456]",yes,1.0,4.5351473922902495e-05,22050
"[0.4883109, 2936.4130807461233, 1712.3925792494854, 4823.4375, 0.026453644, 0.2984397194602273]",yes,1.0,4.5351473922902495e-05,22050
"[0.48483297, 2411.018981615169, 1749.8657271530128, 4319.891826923077, 0.024554132, 0.13985501802884615]",yes,0.5974149659863945,4.5351473922902495e-05,13173
"[0.63139755, 2325.037444815594, 2031.4693419754897, 4813.160289417614, 0.014447251, 0.12598765980113635]",yes,1.0,4.5351473922902495e-05,22050
"[0.5226712, 2692.109654074118, 1978.1897998799768, 5052.717174183239, 0.031633165, 0.15456321022727273]",yes,1.0,4.5351473922902495e-05,22050
"[0.4501432, 1727.8055894171432, 1698.7621500143252, 3112.2819380326705, 0.031231511, 0.10118519176136363]",yes,1.0,4.5351473922902495e-05,22050
"[0.4471024, 3107.6988199364146, 1841.0466069312643, 5163.564231178977, 0.025443548, 0.3691073330965909]",yes,1.0,4.5351473922902495e-05,22050
"[0.51948565, 3314.3439825231358, 1651.5619917578363, 5180.448219992898, 0.019369632, 0.27711070667613635]",yes,1.0,4.5351473922902495e-05,22050
"[0.25713342, 3088.7859045397536, 1601.3542012738494, 4789.914217862216, 0.031396553, 0.2084628018465909]",yes,1.0,4.5351473922902495e-05,22050
"[0.4819002, 3536.3893987945175, 1725.2706324535213, 5402.142333984375, 0.0047896462, 0.335205078125]",yes,1.0,4.5351473922902495e-05,22050
"[0.32351345, 2771.9630151926167, 1764.0985596622456, 4718.952525745739, 0.025714668, 0.21904962713068182]",yes,1.0,4.5351473922902495e-05,22050
"[0.36096376, 2909.3728783289394, 1990.196712192469, 5045.780341569767, 0.02848527, 0.19284838299418605]",yes,0.98140589569161,4.5351473922902495e-05,21640
"[0.52280724, 1992.1407294398568, 1864.8602729036222, 4129.3855992759145, 0.0060422495, 0.10041920731707317]",yes,0.9288435374149661,4.5351473922902495e-05,20481
"[0.4122322, 2631.832385298823, 2055.46221871783, 4841.789661754261, 0.01903098, 0.1906405362215909]",yes,1.0,4.5351473922902495e-05,22050
"[0.32338333, 3283.571561294417, 1756.9613848044885, 5036.322576349432, 0.15778643, 0.24260919744318182]",yes,1.0,4.5351473922902495e-05,22050
"[0.38126993, 2870.275007030545, 1889.0419813142712, 4866.50390625, 0.014421049, 0.21458851207386365]",yes,1.0,4.5351473922902495e-05,22050
"[0.5146385, 1995.1795547425945, 1721.4641280901646, 4155.17411665483, 0.008680599, 0.13941539417613635]",yes,1.0,4.5351473922902495e-05,22050
"[0.44938925, 3369.0467015343875, 2083.388990722629, 5843.083607066761, 0.02350796, 0.2949773615056818]",yes,1.0,4.5351473922902495e-05,22050
"[0.46275735, 2053.470599283127, 1838.3333563111562, 4233.476673473011, 0.011516395, 0.10869806463068182]",yes,1.0,4.5351473922902495e-05,22050
"[0.26072317, 3251.561742510955, 1699.3613749816732, 5136.647727272727, 0.04863344, 0.24164373224431818]",yes,1.0,4.5351473922902495e-05,22050
"[0.5291119, 2057.263750743976, 1719.5144462334936, 3977.7698863636365, 0.0387469, 0.13111461292613635]",yes,1.0,4.5351473922902495e-05,22050
"[0.39189148, 2541.783912593381, 1739.4245017383096, 4412.349076704545, 0.022740128, 0.18674538352272727]",yes,1.0,4.5351473922902495e-05,22050
"[0.47469416, 2593.3721393704623, 1661.0082399141306, 4449.053400213068, 0.0124785835, 0.1902188387784091]",yes,1.0,4.5351473922902495e-05,22050
"[0.4078582, 2502.059271095855, 2056.1808352361045, 4765.689364346591, 0.044014856, 0.1575927734375]",yes,1.0,4.5351473922902495e-05,22050
"[0.53267485, 1735.99535986134, 1677.8723907800115, 3404.937744140625, 0.029608868, 0.10432572798295454]",yes,1.0,4.5351473922902495e-05,22050
"[0.38005894, 2186.7831646002232, 1751.9030653808434, 3805.748956853693, 0.010835647, 0.20677601207386365]",yes,1.0,4.5351473922902495e-05,22050
"[0.48727775, 1458.5414525222413, 1797.9363674160393, 3027.6172984730115, 0.013662758, 0.0262451171875]",yes,1.0,4.5351473922902495e-05,22050
"[0.48292825, 2371.8383262608727, 1735.6167309733362, 3977.2804953835225, 0.05225737, 0.1646395596590909]",yes,1.0,4.5351473922902495e-05,22050
"[0.29115856, 3963.9358988010817, 1802.932947251213, 5588.110906427557, 0.052332006, 0.33556019176136365]",yes,1.0,4.5351473922902495e-05,22050
"[0.38729438, 2281.29065227314, 1978.407086124277, 4525.8375901442305, 0.041126817, 0.13502854567307693]",yes,0.8960090702947846,4.5351473922902495e-05,19757
"[0.33826217, 2121.6072074748413, 1579.1999298990486, 3684.3799937855115, 0.006499253, 0.17365056818181818]",yes,1.0,4.5351473922902495e-05,22050
"[0.35890016, 2871.626167371558, 1794.6336165115843, 4870.663729580966, 0.020499326, 0.2165860262784091]",yes,1.0,4.5351473922902495e-05,22050
"[0.51541036, 1730.2691661143995, 1617.9773228136496, 2903.5566850142045, 0.045487836, 0.11980646306818182]",yes,1.0,4.5351473922902495e-05,22050
"[0.3969817, 1354.1632340608412, 1981.7564773253262, 3506.649502840909, 0.03615284, 0.03744969223484849]",yes,0.7430839002267574,4.5351473922902495e-05,16385
"[0.32527652, 2405.4289203879002, 1393.5700808470576, 3949.1405140269885, 0.039285414, 0.17042125355113635]",yes,1.0,4.5351473922902495e-05,22050
"[0.39540842, 2452.4135147630946, 1814.1396199513658, 4036.4968039772725, 0.09725959, 0.18940873579545456]",yes,1.0,4.5351473922902495e-05,22050
"[0.51668847, 2771.4671235795718, 2045.3387594794333, 5309.158047762784, 8.207338e-05, 0.23468572443181818]",yes,1.0,4.5351473922902495e-05,22050
"[0.62011755, 2573.3702692159995, 2060.8538409014523, 5017.236328125, 0.0048964364, 0.1661228086890244]",yes,0.9288435374149661,4.5351473922902495e-05,20481
"[0.36614257, 3253.1696155216355, 1815.0276406271944, 5148.637806285511, 0.00884271, 0.27607865767045453]",yes,1.0,4.5351473922902495e-05,22050
"[0.31821215, 2785.7791616223017, 1976.5076464965614, 4717.239657315341, 0.065494746, 0.21441095525568182]",yes,1.0,4.5351473922902495e-05,22050
"[0.42680535, 1743.9518478535413, 1757.9657603140172, 3402.9801802201705, 0.0064247916, 0.09474875710227272]",yes,1.0,4.5351473922902495e-05,22050
"[0.55606705, 2095.6465256716942, 1828.3382261582672, 4011.782559481534, 0.04841757, 0.13210227272727273]",yes,1.0,4.5351473922902495e-05,22050
"[0.500039, 2113.2669491235506, 1679.1436832160368, 4003.952303799716, 0.050313357, 0.1501131924715909]",yes,1.0,4.5351473922902495e-05,22050
"[0.5000391, 3179.893355607462, 1921.918852429835, 5453.038995916193, 0.0059640477, 0.26292835582386365]",yes,1.0,4.5351473922902495e-05,22050
"[0.44190872, 2132.5517694328432, 1809.962065996013, 4198.729913884943, 0.12196099, 0.13427734375]",yes,1.0,4.5351473922902495e-05,22050
"[0.35019886, 2200.836455496828, 1498.9482804580182, 3657.708185369318, 0.024426999, 0.14222301136363635]",yes,1.0,4.5351473922902495e-05,22050
"[0.41775224, 2689.8830098224407, 2007.4475084927174, 5051.493696732955, 0.052254494, 0.2120028409090909]",yes,1.0,4.5351473922902495e-05,22050
"[0.65304536, 1595.896778371359, 2029.582140740384, 3916.4240656672296, 0.023170557, 0.006017736486486487]",yes,0.8359637188208617,4.5351473922902495e-05,18433
"[0.5956287, 1377.1906243212018, 1720.8465342140444, 3120.846280184659, 0.020530712, 0.041060014204545456]",yes,1.0,4.5351473922902495e-05,22050
"[0.38114896, 2492.1556646970057, 1671.427670890512, 4175.239146839489, 0.022221753, 0.20151589133522727]",yes,1.0,4.5351473922902495e-05,22050
"[0.30600923, 2579.7396599452572, 1156.3444173797304, 3905.829412286932, 0.014167913, 0.17925470525568182]",yes,1.0,4.5351473922902495e-05,22050
"[0.3471017, 2081.7206616625413, 1550.03554145949, 3685.8481667258525, 0.09715878, 0.14171253551136365]",yes,1.0,4.5351473922902495e-05,22050
"[0.6375334, 1383.4275426106558, 1736.0541795044105, 2701.9276012073865, 0.07597817, 0.01144131747159091]",yes,1.0,4.5351473922902495e-05,22050
"[0.3593399, 3425.39000142293, 1841.1790506512841, 5176.043701171875, 0.034726623, 0.3151189630681818]",yes,1.0,4.5351473922902495e-05,22050
"[0.5706799, 1861.7409710103007, 1886.1931733285664, 3836.35546875, 0.09881082, 0.0234375]",yes,0.5573242630385488,4.5351473922902495e-05,12289
"[0.3075943, 2797.647460614775, 1629.7746161744515, 4386.166659268466, 0.051144198, 0.2268954190340909]",yes,1.0,4.5351473922902495e-05,22050
"[0.6874669, 1332.056638054584, 1777.6776891933782, 2721.9926313920455, 0.008693792, 0.012706409801136364]",yes,1.0,4.5351473922902495e-05,22050
"[0.45333365, 2127.009220725895, 1885.6604842303161, 4255.616295855978, 0.018240657, 0.11342985733695653]",yes,0.5120181405895692,4.5351473922902495e-05,11290
"[0.4355052, 2575.2204770240373, 1803.7087037079427, 4464.469216086648, 0.004946174, 0.2427978515625]",yes,1.0,4.5351473922902495e-05,22050
"[0.46729216, 2019.161475306655, 1844.656793017011, 4283.394553444602, 0.007068503, 0.1187744140625]",yes,1.0,4.5351473922902495e-05,22050
"[0.4097858, 2768.193777954023, 1731.6107315409665, 4342.121471058239, 0.044455696, 0.2078857421875]",yes,1.0,4.5351473922902495e-05,22050
"[0.3767477, 1973.5362508772785, 1611.699231511762, 3563.0110307173295, 0.02437854, 0.11613325639204546]",yes,1.0,4.5351473922902495e-05,22050
"[0.5295405, 2220.1694362844564, 2014.8755537368377, 4482.576682350852, 0.0072722877, 0.14204545454545456]",yes,1.0,4.5351473922902495e-05,22050
"[0.3550759, 2785.291496268625, 1518.1978793472313, 4451.25565962358, 0.09024184, 0.27308238636363635]",yes,1.0,4.5351473922902495e-05,22050
"[0.3628691, 1883.0028068860652, 1533.2462724226957, 3410.321044921875, 0.06478476, 0.12757457386363635]",yes,1.0,4.5351473922902495e-05,22050
"[0.4039224, 2349.7020376332844, 1902.2975287317663, 4446.6064453125, 0.013973778, 0.17335094105113635]",yes,1.0,4.5351473922902495e-05,22050
"[0.5453815, 2437.841051303408, 1769.5251290188876, 4324.748091264205, 0.032789484, 0.1579922762784091]",yes,1.0,4.5351473922902495e-05,22050
"[0.436938, 3761.356802644595, 1854.5527353159946, 5859.722900390625, 0.048834596, 0.26558061079545453]",yes,1.0,4.5351473922902495e-05,22050
"[0.4405111, 3080.1232010302338, 1822.5624331487559, 5050.025523792614, 0.023154557, 0.23960182883522727]",yes,1.0,4.5351473922902495e-05,22050
"[0.5259851, 3655.8020682575893, 2034.130414823135, 5931.173983487216, 0.008887317, 0.3043878728693182]",yes,1.0,4.5351473922902495e-05,22050
"[0.39597437, 3156.232878784315, 1651.1913085676686, 4973.680530894886, 0.044403113, 0.23630593039772727]",yes,1.0,4.5351473922902495e-05,22050
"[0.5290738, 1165.8573699529802, 1113.7242276804448, 2213.760098544034, 0.10919404, 0.08168723366477272]",yes,1.0,4.5351473922902495e-05,22050
"[0.4342963, 2885.7985353884, 2001.5909424274598, 5179.486509811047, 0.0055072713, 0.21917014898255813]",yes,0.9752834467120182,4.5351473922902495e-05,21505
"[0.35028464, 3409.9521031062013, 1594.9288312553049, 5048.067959872159, 0.04160911, 0.2698419744318182]",yes,1.0,4.5351473922902495e-05,22050
"[0.51321435, 1870.3035729349817, 1750.6186186654033, 3702.7321555397725, 0.015688179, 0.09650213068181818]",yes,1.0,4.5351473922902495e-05,22050
"[0.48131892, 3094.2359166626516, 1751.3989548692314, 5111.933482776989, 0.0056417375, 0.25]",yes,1.0,4.5351473922902495e-05,22050
"[0.47586736, 1350.5144656409564, 1230.3387457181075, 2456.253329190341, 0.06387945, 0.10734419389204546]",yes,1.0,4.5351473922902495e-05,22050
"[0.365728, 2848.5941313725402, 1515.4281302001777, 4328.663219105114, 0.02533322, 0.1953457919034091]",yes,1.0,4.5351473922902495e-05,22050
"[0.49362442, 2723.232021529808, 1925.4404526563749, 5006.959117542614, 0.04232097, 0.1563387784090909]",yes,1.0,4.5351473922902495e-05,22050
"[0.44856703, 2021.878032480727, 1798.7758977978972, 3928.586092862216, 0.026465785, 0.1710205078125]",yes,1.0,4.5351473922902495e-05,22050
"[0.36721182, 1886.9231321491427, 1564.4419741409567, 3445.8018909801135, 0.07904999, 0.13182484019886365]",yes,1.0,4.5351473922902495e-05,22050
"[0.5595454, 2025.380059503496, 1789.1573458663943, 4185.271661931818, 0.045840144, 0.11280406605113637]",yes,1.0,4.5351473922902495e-05,22050
"[0.32061994, 3044.9908327607673, 1686.1386235833522, 4346.036598899148, 0.009788117, 0.26231800426136365]",yes,1.0,4.5351473922902495e-05,22050
"[0.50554657, 2873.94848026413, 1754.810371123175, 4890.484064275568, 0.0053296536, 0.3188143643465909]",yes,1.0,4.5351473922902495e-05,22050
"[0.42319813, 1987.5327064999983, 1794.6341398870152, 4127.768221768466, 0.0070019807, 0.14253373579545456]",yes,1.0,4.5351473922902495e-05,22050
"[0.53170174, 2867.844868748995, 1862.691595948409, 5047.333873401989, 0.014037878, 0.2636940696022727]",yes,1.0,4.5351473922902495e-05,22050
"[0.40913695, 2387.3989508248455, 1576.9701824944714, 4284.37333540483, 0.05101874, 0.1697665127840909]",yes,1.0,4.5351473922902495e-05,22050
"[0.5414362, 1602.0779287963426, 1765.553008456887, 3408.0658783783783, 0.07054789, 0.06834617820945946]",yes,0.8533786848072562,4.5351473922902495e-05,18817
"[0.41058013, 2173.8862165506844, 1696.6439665463377, 3743.3516068892045, 0.03819144, 0.17124245383522727]",yes,1.0,4.5351473922902495e-05,22050
"[0.46606266, 2756.4562167661006, 1974.404814684451, 4951.168545809659, 0.012128365, 0.1301602450284091]",yes,1.0,4.5351473922902495e-05,22050
"[0.38860282, 2049.5394233610878, 1667.0309215370346, 3624.9189897017045, 0.05474905, 0.1376620205965909]",yes,1.0,4.5351473922902495e-05,22050
"[0.36487657, 2225.293979755335, 1328.7134380849193, 3270.8446155894885, 0.016335635, 0.1867342862215909]",yes,1.0,4.5351473922902495e-05,22050
"[0.580557, 2227.041045030295, 1871.6820345263066, 4199.526742788462, 0.010854314, 0.13625550881410256]",yes,0.8824036281179138,4.5351473922902495e-05,19457
"[0.46843448, 3076.5551957353837, 1720.5303462316028, 5111.199396306818, 0.015385822, 0.2400235262784091]",yes,1.0,4.5351473922902495e-05,22050
"[0.5438285, 1573.2629641480553, 1392.3910765038597, 2399.483975497159, 0.07182654, 0.09778941761363637]",yes,1.0,4.5351473922902495e-05,22050
"[0.65303135, 869.3021695324187, 1601.729383055171, 1909.1142134232955, 0.06386488, 0.004794034090909091]",yes,1.0,4.5351473922902495e-05,22050
"[0.5410028, 2835.980662499402, 1892.008943825335, 5108.507745916193, 0.019671598, 0.27119584517045453]",yes,1.0,4.5351473922902495e-05,22050
"[0.3441581, 3440.5948520244606, 1919.3372453661054, 5377.672784978693, 0.076388955, 0.30146928267045453]",yes,1.0,4.5351473922902495e-05,22050
"[0.39953053, 2033.9071658883013, 1783.44666208711, 3685.8481667258525, 0.058402535, 0.14439808238636365]",yes,1.0,4.5351473922902495e-05,22050
"[0.36525455, 2268.538210569732, 1694.009326920492, 3856.6456187855115, 0.02179363, 0.17529296875]",yes,1.0,4.5351473922902495e-05,22050
"[0.4631183, 3345.139996157022, 2142.6604045901727, 5690.393621271307, 0.06470489, 0.2803289240056818]",yes,1.0,4.5351473922902495e-05,22050
"[0.5156681, 3139.2286488449067, 1850.416712716365, 5189.012562144886, 0.0056470735, 0.2741921164772727]",yes,1.0,4.5351473922902495e-05,22050
"[0.43553215, 2318.6986809432783, 1813.892148965457, 4401.055438701923, 0.028808104, 0.1408253205128205]",yes,0.8824036281179138,4.5351473922902495e-05,19457
"[0.44989926, 2010.594188163318, 1763.617525180849, 3895.8784623579545, 0.02254889, 0.10629734848484848]",yes,0.7430839002267574,4.5351473922902495e-05,16385
"[0.36599895, 1320.346944068939, 1492.6462792647276, 2581.048029119318, 0.028606068, 0.07280939275568182]",yes,1.0,4.5351473922902495e-05,22050
"[0.4351699, 2681.1169280489053, 1824.2140448382365, 4465.937389026989, 0.05393271, 0.19941850142045456]",yes,1.0,4.5351473922902495e-05,22050
"[0.42996624, 3126.071083271837, 1617.3225647262743, 4791.382390802557, 0.0074759703, 0.2670010653409091]",yes,1.0,4.5351473922902495e-05,22050
"[0.52445316, 1605.1908573665833, 1700.3932102541148, 3403.469571200284, 0.033500288, 0.09054287997159091]",yes,1.0,4.5351473922902495e-05,22050
"[0.39927667, 2446.0215699352775, 1675.0537405757182, 4099.628240411932, 0.04752363, 0.17183061079545456]",yes,1.0,4.5351473922902495e-05,22050
"[0.6399474, 2139.439392833132, 1921.5419401868005, 4359.984241832386, 0.025832532, 0.09269575639204546]",yes,1.0,4.5351473922902495e-05,22050
"[0.36269704, 3241.1265766607426, 1907.394239031666, 5196.108731356534, 0.0031922944, 0.28629927201704547]",yes,1.0,4.5351473922902495e-05,22050
"[0.5629222, 2631.55025174061, 2060.4860011181104, 4783.062744140625, 0.012990891, 0.22206809303977273]",yes,1.0,4.5351473922902495e-05,22050
"[0.42718628, 2225.989285218802, 1954.1538144672434, 4292.203591086648, 0.0041067232, 0.16542746803977273]",yes,1.0,4.5351473922902495e-05,22050
"[0.33133382, 1929.2393002347778, 1713.2448960817749, 3769.778719815341, 0.042866282, 0.11909623579545454]",yes,1.0,4.5351473922902495e-05,22050
