"chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,rms,zero_crossing_rate",class
"[0.3697818, 1647.3452863159707, 1803.1417446895277, 2984.3061967329545, 0.017347518, 0.0921630859375]",off
"[0.48324472, 1996.9323261105628, 1735.1468522957948, 3872.061434659091, 0.04658337, 0.13191361860795456]",off
"[0.49339724, 2691.8471821989474, 1779.1062854183094, 4707.207142223011, 0.0140096955, 0.20484508167613635]",off
"[0.50541395, 1279.8116203879954, 1203.8314626255476, 2188.311767578125, 0.06498724, 0.07279829545454546]",off
"[0.35476056, 2709.5904517026006, 1744.7956317777046, 4606.147904829545, 0.026068442, 0.18381569602272727]",off
"[0.42124534, 2481.5491008411213, 1792.5976819745629, 4587.30635209517, 0.002245947, 0.3427068536931818]",off
"[0.70410603, 314.9383210303718, 561.5411052642786, 503.5833185369318, 0.061437678, 0.013372247869318182]",off
"[0.51463056, 654.1806377864315, 788.4766438146241, 1054.1481711647727, 0.16802816, 0.037519975142045456]",off
"[0.4664317, 1612.6514637110186, 1541.8420169818417, 3114.239501953125, 0.019022223, 0.098876953125]",off
"[0.5536406, 1732.6192249854334, 1652.5200951421589, 3579.650324041193, 0.007339987, 0.09746759588068182]",off
"[0.51284784, 2497.406925703784, 1645.924515445415, 4124.587180397727, 0.014505523, 0.19664417613636365]",off
"[0.7470711, 888.5835718956038, 1390.895160618267, 1362.9538796164773, 0.035850387, 0.012062766335227272]",off
"[0.35517228, 2689.364770921628, 1450.911098007844, 4273.851429332386, 0.02044076, 0.18415971235795456]",off
"[0.4188769, 1526.2173417641784, 1281.2285471917899, 2632.7507467830883, 0.029418938, 0.09958065257352941]",off
"[0.40727594, 2239.573440800182, 1476.5243095094504, 4042.3694957386365, 0.0063532162, 0.12852894176136365]",off
"[0.660955, 558.2386061046723, 1129.6187001662217, 822.4215420809659, 0.034374263, 0.015846946022727272]",off
"[0.66757005, 2141.762974960253, 2016.6924155673134, 4665.853604403409, 0.017562969, 0.10810990767045454]",off
"[0.43662688, 1883.2538187858177, 1743.1024465690928, 3693.189031427557, 0.024170125, 0.09661310369318182]",off
"[0.51952875, 2149.402195198531, 1699.7246984908872, 4005.9098677201705, 0.050288152, 0.12114923650568182]",off
"[0.66311365, 1640.4630856791746, 1838.4599051910288, 3654.384879178779, 0.027370123, 0.052791151889534885]",off
"[0.531218, 1456.073431718828, 1631.0989014795318, 3070.6837047230115, 0.07199129, 0.048018022017045456]",off
"[0.6340139, 1374.6484757180722, 1694.829659126698, 2985.7743696732955, 0.010943145, 0.043523615056818184]",off
"[0.46266982, 2106.7197186897347, 1665.5525251121928, 4004.6863902698865, 0.008069337, 0.15570623224431818]",off
"[0.50042194, 1728.0942414046315, 1471.8051565037229, 3380.712890625, 0.031076403, 0.10217633928571429]",off
"[0.51274884, 2324.8032373065043, 1884.0129304605814, 4506.067449396307, 0.017052686, 0.16291947798295456]",off
"[0.57005036, 1788.1199210961188, 1774.6734419479105, 3679.9754749644885, 0.05149635, 0.10825417258522728]",off
"[0.46803236, 2249.258643509759, 1763.3962861225261, 4517.568137428977, 0.055089053, 0.16901189630681818]",off
"[0.48298615, 2452.460494029902, 1788.6189545181173, 4516.834050958807, 0.035803013, 0.23418634588068182]",off
"[0.5558288, 2362.8948059277445, 2016.1357139863649, 4793.339954723011, 0.0071963356, 0.1219482421875]",off
"[0.6065013, 2171.7187274426, 1680.7762282009303, 4022.793856534091, 0.026288785, 0.16548295454545456]",off
"[0.20243599, 1991.9774809047813, 1026.0196497491413, 3231.203946200284, 0.0034481958, 0.16795765269886365]",off
"[0.5901504, 1676.5713389562056, 1913.9110436307906, 3937.3951305042615, 0.06484082, 0.06535200639204546]",off
"[0.6653398, 1517.0205806156698, 1677.4477537601217, 3273.046875, 0.012933249, 0.06839266690340909]",off
"[0.49784365, 2034.6915629483008, 1988.7742391639345, 4447.34053178267, 0.049567286, 0.09785600142045454]",off
"[0.6487646, 2941.72057540365, 2171.584740671575, 5659.561989524148, 5.2179865e-05, 0.19640003551136365]",off
"[0.6124424, 3443.499897505056, 2156.6450439492614, 6092.673006924716, 3.3449032e-05, 0.37440074573863635]",off
"[0.6453587, 2156.6653179838227, 1899.5668406296716, 4319.120094992898, 0.024133356, 0.1173095703125]",off
"[0.5202237, 1828.4775707036172, 1455.085819401091, 3323.6988414417615, 0.010992691, 0.14599609375]",off
"[0.4365513, 2135.650224210942, 2079.3373702858594, 4569.443581321023, 0.043113153, 0.12347966974431818]",off
"[0.36408645, 1502.2284399921261, 1367.3270173590583, 2577.132901278409, 0.044585116, 0.09409401633522728]",off
"[0.34316438, 1995.072202558815, 1697.5965662429212, 3658.9316628196025, 0.058634732, 0.12628728693181818]",off
"[0.42808074, 1737.5523837246897, 1803.282491519634, 3467.090398615057, 0.057689067, 0.09711248224431818]",off
"[0.5682501, 2564.117730046077, 1817.1557821324707, 4438.042103160511, 0.008357885, 0.19926313920454544]",off
"[0.5356897, 2146.006596341154, 1755.1846977612279, 4164.717240767045, 0.008477536, 0.13246848366477273]",off
"[0.41510248, 1462.3759524261002, 1440.1020312734015, 2758.4522594105115, 0.09009336, 0.07456276633522728]",off
"[0.51029795, 2544.8412164879187, 1867.2069003853585, 4784.530917080966, 0.013775896, 0.2151211825284091]",off
"[0.44640332, 1933.4557499370064, 1795.602692150547, 3920.7558371803975, 0.01377201, 0.11201615767045454]",off
"[0.6826676, 1714.063845291845, 1740.6043658600129, 3809.9220069679054, 0.040749878, 0.07651499155405406]",off
"[0.4913458, 2359.4211825422444, 1813.3136803894254, 4388.858309659091, 0.04122091, 0.17350630326704544]",off
"[0.5857589, 2223.433447175769, 1825.0855202485754, 4316.428444602273, 0.0053538904, 0.14946954900568182]",off
"[0.47071162, 1270.437237316582, 1619.1453672316193, 2888.6302601207385, 0.04771374, 0.040205522017045456]",off
"[0.42341954, 1802.307772010308, 1600.508625590593, 3620.025079900568, 0.03046155, 0.10085227272727272]",off
"[0.49219838, 1632.7431749903974, 1569.917892107796, 3327.6139692826705, 0.008544727, 0.10176225142045454]",off
"[0.6135429, 1694.6276304272667, 1848.9795466872745, 3863.2523970170455, 0.03198673, 0.07203258167613637]",off
"[0.51197845, 2254.185886718353, 1780.549371385254, 4278.500643643466, 0.0051211854, 0.17610307173295456]",off
"[0.46967652, 2267.001865205968, 1759.2252117353355, 4254.031094637784, 0.0067802486, 0.1641845703125]",off
"[0.55333084, 2404.624098319811, 1895.574576279181, 4657.28926225142, 0.017908484, 0.176025390625]",off
"[0.6036722, 1265.093445568246, 1608.6764818084923, 2519.629461115057, 0.012963245, 0.08012251420454546]",off
"[0.5969011, 2315.037130322125, 1990.6851048984172, 4597.3388671875, 0.010514669, 0.17487127130681818]",off
"[0.51706636, 2886.898834674416, 1831.3933031256668, 4988.606955788352, 0.0070188474, 0.22833806818181818]",off
"[0.40290204, 1240.9349734315217, 1342.4333483748853, 2329.9904563210225, 0.21107416, 0.05483176491477273]",off
"[0.47342148, 1934.7263132870548, 1716.9483190907588, 3923.6921830610795, 0.04168747, 0.10936390269886363]",off
"[0.45042562, 2320.228612777449, 2067.914277150084, 4765.444668856534, 0.013418192, 0.1581698330965909]",off
"[0.571773, 1474.7246677732621, 1594.2793041958882, 3107.318115234375, 0.08610987, 0.047154017857142856]",off
"[0.4467355, 1696.6028917538226, 1515.4925973016464, 3247.8432395241475, 0.04790821, 0.10395951704545454]",off
"[0.45808953, 2280.9029409181235, 2164.783606723153, 5020.906760475852, 0.063523635, 0.13407759232954544]",off
"[0.31377596, 1097.1080494566208, 1149.2576551264558, 1991.8212890625, 0.10758141, 0.06136807528409091]",off
"[0.50388557, 2087.474842779668, 1585.6256277454847, 3854.688054865057, 0.039837286, 0.15498490767045456]",off
"[0.34729865, 2968.7379336910576, 1871.600063552516, 5192.927689985795, 0.013730209, 0.22064763849431818]",off
"[0.6301507, 2969.555847262552, 1995.2685946737563, 5344.88358931108, 0.00011690469, 0.23002485795454544]",off
"[0.3823686, 2125.6663500373093, 1750.6025622707355, 4127.523526278409, 0.009983782, 0.11978426846590909]",off
"[0.5215113, 2106.9246993344464, 1709.766273999633, 4066.624190167683, 0.013888583, 0.13763576600609756]",off
"[0.39995176, 2861.22389022084, 1568.4396540272498, 4613.48876953125, 0.057949115, 0.23155628551136365]",off
"[0.39753258, 2226.162472472989, 1730.4800168790644, 4188.697398792614, 0.013288647, 0.1340664950284091]",off
"[0.3297974, 1388.6738020018017, 1471.3941292385755, 2836.2654252485795, 0.032155152, 0.04897238991477273]",off
"[0.3784915, 1753.239541927073, 1208.8920591317578, 3088.546475497159, 0.003683886, 0.19984019886363635]",off
"[0.5267612, 2381.6013376129513, 1860.9640517913174, 4635.266668146307, 0.038239334, 0.15980113636363635]",off
"[0.4565473, 1350.672724483161, 1771.7538847879857, 2991.4023659446025, 0.04657754, 0.05507590553977273]",off
"[0.42009822, 1955.865311820781, 1825.3730011232997, 3854.198663884943, 0.04814339, 0.10904208096590909]",off
"[0.45373237, 1650.232528576719, 1655.3200290878624, 3254.6947132457385, 0.063892454, 0.09520374644886363]",off
"[0.45651594, 1903.6570646805478, 1360.4664111824468, 3243.194025213068, 0.062112268, 0.14363236860795456]",off
"[0.6120899, 2320.182716240353, 1952.3816588220682, 4626.878004807692, 0.0073769344, 0.12627704326923078]",off
"[0.48862123, 2219.4418740474534, 1604.5026258239457, 3885.0302956321025, 0.015994417, 0.1640957919034091]",off
"[0.5655067, 1938.990584234753, 1876.2967803323666, 3945.95947265625, 0.018997796, 0.10404829545454546]",off
"[0.636579, 2337.375488462675, 2009.5006506139844, 4811.93681196733, 0.05382373, 0.14811567826704544]",off
"[0.46008134, 1599.7558578836674, 1887.007107114761, 3635.4408957741475, 0.15528935, 0.08367365056818182]",off
"[0.53394425, 1545.8452135933874, 1479.078297061568, 3011.712091619318, 0.013424986, 0.10747736150568182]",off
"[0.45727348, 2136.1107428245973, 1828.0529137921635, 4272.627951882102, 0.01542021, 0.09487082741477272]",off
"[0.45216683, 2397.8244690235897, 1867.5697066118046, 4284.862726384943, 0.0754343, 0.18525834517045456]",off
"[0.55753344, 1767.4706974188673, 1761.1043115776986, 3732.3403098366475, 0.023407333, 0.07492897727272728]",off
"[0.4366196, 2561.663982049241, 1491.2873829558773, 3954.279119318182, 0.028536884, 0.2391690340909091]",off
"[0.4949139, 2939.0235314195447, 1774.8274700909978, 4973.43583540483, 0.03100261, 0.2425537109375]",off
"[0.47005838, 2043.6192722639323, 1592.950720333826, 3826.303378018466, 0.033418767, 0.1351318359375]",off
"[0.402638, 2602.100591640657, 2085.640215020302, 5211.03515625, 0.14951833, 0.15959028764204544]",off
"[0.5527828, 2603.4955585209304, 1851.3825259469872, 4603.945645419034, 0.05447389, 0.14439808238636365]",off
"[0.6385496, 1972.2200076657552, 1734.3201169516012, 3875.9765625, 0.02746557, 0.12158203125]",off
"[0.60265446, 1751.0843453675773, 1835.5054664708457, 3841.229802911932, 0.022460371, 0.09866610440340909]",off
"[0.52052873, 2720.000494014807, 1898.7893552359938, 5060.547429865057, 0.03238927, 0.20822975852272727]",off
"[0.5492104, 2485.347112106483, 1960.4629937108082, 4894.643887606534, 0.026326854, 0.13921564275568182]",off
"[0.37315094, 1456.381654680356, 1416.894328855484, 2852.1706321022725, 0.11752209, 0.09158602627840909]",off
"[0.5181961, 2183.9445633837404, 1547.2409970864937, 3780.300625887784, 0.044458654, 0.16364080255681818]",off
"[0.51019186, 1675.4751782530368, 1430.2765239117787, 3111.303156072443, 0.052941237, 0.11709872159090909]",off
"[0.4242544, 2023.727745256313, 1692.5875817620094, 3714.232843572443, 0.043941546, 0.13217995383522727]",off
"[0.5079978, 2047.4934084847287, 1641.619043627347, 3913.904363458807, 0.06195941, 0.14728338068181818]",off
"[0.546177, 1416.4212636057096, 1534.6580459897698, 2934.8777077414775, 0.02412514, 0.056329900568181816]",off
"[0.5678727, 3341.5616692849535, 1981.9585696747745, 5573.918568004261, 0.0054086256, 0.29646439985795453]",off
"[0.37966624, 1582.6811587482146, 1568.9509857886012, 3089.0358664772725, 0.069628276, 0.09663529829545454]",off
"[0.5622162, 2295.2064883140233, 1741.0255835299745, 4196.721134629361, 0.014005701, 0.3153842659883721]",off
"[0.56927025, 1690.0576554665824, 1753.2636308530505, 3570.351895419034, 0.04991176, 0.08580433238636363]",off
"[0.43879417, 1839.94997546292, 1627.6162227693746, 3669.2088734019885, 0.022888469, 0.12191495028409091]",off
"[0.50182045, 2126.7768302633976, 1743.2156713383747, 4011.2931685014205, 0.060236502, 0.13482111150568182]",off
"[0.516221, 968.8864990387375, 1438.2353036670784, 2186.1095081676135, 0.04250866, 0.015946821732954544]",off
"[0.31327417, 1116.0185010638108, 1176.0223988445177, 1840.506888724662, 0.013307472, 0.05503061655405406]",off
"[0.41675672, 1302.859419077049, 1599.3737979985285, 2985.040283203125, 0.0389216, 0.05428799715909091]",off
"[0.4366456, 1312.6906142308164, 1248.2343926099804, 2258.539373224432, 0.065248765, 0.07394131747159091]",off
"[0.48158532, 2343.1922608113086, 1491.3088316386284, 3878.668212890625, 0.04053917, 0.21342329545454544]",off
"[0.5388137, 732.1885752527124, 1107.4898118156855, 1152.7604536576705, 0.041503083, 0.0313720703125]",off
"[0.5151245, 2370.0414123246833, 1939.2860042216298, 4636.264272836538, 0.057683736, 0.10238882211538461]",off
"[0.5268662, 1502.5331701778255, 1867.9001700054819, 3515.7848011363635, 0.009734142, 0.04784046519886364]",off
"[0.39391223, 2098.386948442159, 2057.645539310655, 4591.710870916193, 0.033108894, 0.08534934303977272]",off
"[0.5114153, 2682.491532352914, 2092.9115075713567, 5137.381813742898, 0.022466771, 0.1423672762784091]",off
"[0.28777456, 1905.85583580536, 1361.4253637929914, 3067.5026633522725, 0.043659694, 0.13091486150568182]",off
"[0.48401284, 1942.760662023905, 1694.7021460700955, 4078.5844282670455, 0.047403917, 0.12030584161931818]",off
"[0.4451028, 2055.531902771502, 1880.3052406776537, 4244.243275035511, 0.041428886, 0.12021706321022728]",off
"[0.39169163, 1568.6566259960734, 1262.8147179866312, 2729.33349609375, 0.042274185, 0.09336635044642858]",off
"[0.56364846, 912.7076212315162, 1496.1927804618756, 1909.1142134232955, 0.026799183, 0.02178400213068182]",off
"[0.46597448, 1609.1609315421542, 1408.239804466401, 2968.890380859375, 0.07346957, 0.12191495028409091]",off
"[0.36197615, 1241.0487342630686, 1192.3341657619576, 2000.3856312144887, 0.095730454, 0.08149857954545454]",off
"[0.5306723, 2081.7114078775467, 1689.87276687481, 4179.643665660511, 0.04207009, 0.2502774325284091]",off
"[0.3913191, 1089.2685935519196, 1415.1845759540981, 2260.986328125, 0.046860944, 0.03407981178977273]",off
"[0.4473013, 1560.2352467718088, 1645.7150620669372, 3235.5092641469596, 0.01305426, 0.07606630067567567]",off
"[0.53473824, 1644.3901919631317, 1582.7391892035769, 3238.5448109019885, 0.017837862, 0.09681285511363637]",off
"[0.4588636, 1816.6836335931118, 1682.3597817594098, 3466.601007634943, 0.06873901, 0.10996315696022728]",off
"[0.4440416, 1942.1690520669604, 1752.7727419164992, 3727.2017045454545, 0.01931525, 0.1177978515625]",off
"[0.42795318, 1568.2709075970163, 1856.0845736245858, 3534.136962890625, 0.076803334, 0.07715953480113637]",off
"[0.53383034, 2523.788378234334, 1956.1517708587978, 4754.433371803977, 0.030478626, 0.18192915482954544]",off
"[0.36799592, 2504.834183700701, 1822.0929089485608, 4512.918923117898, 0.044552866, 0.1860684481534091]",off
"[0.3523973, 1541.9999069291252, 1760.2449356843151, 3603.875177556818, 0.002261391, 0.05545321377840909]",off
"[0.38465875, 1551.0327682206653, 1919.070908904915, 3844.781024639423, 0.015043559, 0.051895532852564104]",off
"[0.5038575, 3459.945709620764, 2076.0610579914564, 5680.850497159091, 0.02320003, 0.19493519176136365]",off
"[0.3098691, 1473.5097466581053, 1368.5185224613892, 2705.353338068182, 0.07519431, 0.09309525923295454]",off
"[0.36917156, 2122.558089222953, 1712.586991396814, 4139.513605291193, 0.037970603, 0.1402254971590909]",off
"[0.45494568, 2163.843532201558, 1582.7064675341671, 3769.0446333451705, 0.033558156, 0.15834738991477273]",off
"[0.4203852, 1161.1417117572025, 1364.3954539784963, 2053.416265443314, 0.03515669, 0.052223382994186045]",off
"[0.60870534, 959.7616115492912, 1401.5539386373935, 2006.9924094460227, 0.031887297, 0.02777654474431818]",off
"[0.4190925, 1913.6223375180807, 1694.595683540989, 3391.234796697443, 0.07005218, 0.12795188210227273]",off
"[0.4781891, 2070.09628334068, 1746.2724455787807, 3660.1551402698865, 0.020462789, 0.14457563920454544]",off
"[0.6989344, 931.0141917384528, 1591.5459153538482, 2278.8490988991475, 0.0049589057, 0.019875266335227272]",off
"[0.4324518, 1144.7765802551364, 1541.5373546212252, 2104.3812144886365, 0.07877257, 0.04493297230113636]",off
"[0.428716, 1731.3778540217506, 1771.91598215293, 3961.6199840198865, 0.021398831, 0.08740234375]",off
"[0.33824903, 2280.357415296038, 1869.432210018742, 4627.892736486487, 0.0058334693, 0.14615445523648649]",off
"[0.55280966, 2116.661328569898, 1655.5212890415496, 3982.6637961647725, 0.03512238, 0.16822398792613635]",off
"[0.76924574, 980.3957495173928, 1466.5788585045002, 1558.2208806818182, 0.030713053, 0.014726118607954546]",off
"[0.56354636, 1525.823329161745, 1421.568647169183, 2724.6842817826705, 0.031504095, 0.09874378551136363]",off
"[0.6084083, 2671.10957626456, 1995.1460162546805, 5121.721302379261, 0.007597892, 0.19774280894886365]",off
"[0.31182137, 1484.0975160827622, 1313.2648717425598, 2642.955988103693, 0.045556918, 0.08458362926136363]",off
"[0.6270186, 2706.453859561274, 1921.1829301259531, 4947.25341796875, 0.03581282, 0.22321111505681818]",off
"[0.4169848, 2340.5522949900483, 1857.6854899429818, 4486.002419211648, 0.010559596, 0.13011585582386365]",off
"[0.53937376, 2837.2975569175983, 1779.5969697982569, 4822.214022549716, 0.008379717, 0.20588822798295456]",off
"[0.36389735, 2237.5845274239045, 1751.880468481869, 4133.324599847561, 0.013600021, 0.11459127286585366]",off
"[0.41333792, 844.1075299723343, 1172.366469757481, 1561.1572265625, 0.13586448, 0.03207120028409091]",off
"[0.38555947, 1288.1837234456577, 1467.2507516390124, 2246.059903231534, 0.028385919, 0.07795854048295454]",off
"[0.42449176, 1989.7997195616515, 1476.1983466819838, 3808.1959117542615, 0.04110372, 0.15778142755681818]",off
"[0.44057858, 1750.5830595588893, 1796.9790170547726, 3901.9142844460225, 0.09315794, 0.09032093394886363]",off
"[0.48579746, 1009.6998504066087, 1548.2850990669556, 2124.6909401633525, 0.25000933, 0.0235595703125]",off
"[0.42695126, 1648.7396866199408, 1605.3289195295279, 3250.5348899147725, 0.17736536, 0.10212846235795454]",off
"[0.45035526, 1948.866564486669, 1630.1329941153986, 3772.225674715909, 0.042395044, 0.1344327059659091]",off
"[0.48450616, 1093.282820164721, 1586.807683706937, 2309.191339666193, 0.015289052, 0.016768022017045456]",off
"[0.28999555, 1498.5471469173565, 1336.99567815227, 2628.518954190341, 0.039761897, 0.10540216619318182]",off
"[0.5073723, 1653.3971907710659, 1581.755271969809, 3327.3692737926135, 0.020607403, 0.09416060014204546]",off
"[0.33881178, 1540.5912654002261, 1163.0734224595205, 2485.771960746951, 0.08478361, 0.10118140243902439]",off
"[0.3830025, 1193.3681242870196, 1038.3798228660526, 1853.323641690341, 0.077751875, 0.08304110440340909]",off
"[0.4096518, 2120.181818984987, 1591.2341276138193, 3533.6475719105115, 0.04172586, 0.13081498579545456]",off
"[0.3713172, 2625.462100115009, 1813.6976597705427, 4486.247114701705, 0.057886694, 0.21949351917613635]",off
"[0.48278636, 1370.4322275597299, 1584.585646344636, 2708.2896839488635, 0.01595257, 0.09114213423295454]",off
"[0.5297067, 1033.18566938979, 1355.7630463626203, 2042.2285600142045, 0.0384117, 0.03211558948863636]",off
"[0.60510737, 2326.8293216606444, 1902.6217005990104, 4465.937389026989, 0.014363361, 0.14959161931818182]",off
"[0.5352718, 2350.9363069210744, 1901.3863146707442, 4704.27079634233, 0.0221043, 0.19086248224431818]",off
"[0.52284604, 1061.5533641265922, 1408.5340235100239, 2185.6201171875, 0.009167086, 0.04234730113636364]",off
"[0.5304227, 1865.8494774245637, 1569.984093301757, 3528.508966619318, 0.019691467, 0.13340065696022727]",off
"[0.4957794, 2183.4812687837543, 1743.4229903700411, 3882.828036221591, 0.009218038, 0.15251020951704544]",off
"[0.4591169, 1597.9888551078016, 1708.0614032741041, 3426.226251775568, 0.057520315, 0.07652698863636363]",off
"[0.5207968, 2321.6997869720494, 1586.5969187536355, 4013.006036931818, 0.015772834, 0.1694668856534091]",off
"[0.3925195, 2782.6833762208958, 1515.9980786119754, 4393.50752397017, 0.06363936, 0.22880415482954544]",off
"[0.5710357, 1784.3936005575808, 1729.8840896485426, 3478.835782137784, 0.00773353, 0.11041814630681818]",off
"[0.5036983, 2394.6794585719335, 1656.9352196160837, 4227.848677201705, 0.012633261, 0.15950150923295456]",off
"[0.5784754, 2496.9474510197188, 1623.381312892346, 4290.735418146307, 0.021228345, 0.22620738636363635]",off
"[0.5842988, 2298.5796720626636, 1865.1535540875511, 4426.786110617898, 0.01351234, 0.10020862926136363]",off
"[0.3505903, 1651.1061261697505, 1284.3878181928383, 2709.7578568892045, 0.080491245, 0.11216042258522728]",off
"[0.37408587, 2964.569794186851, 1908.0106115097753, 5167.23466352983, 0.055443015, 0.2037686434659091]",off
"[0.555185, 1599.1293765489456, 1744.6241835710703, 3476.144131747159, 0.0505651, 0.08462801846590909]",off
"[0.53718036, 2074.5363503836093, 1797.3890681365165, 4183.803488991477, 0.007682012, 0.14837091619318182]",off
"[0.47346967, 2047.465700300241, 1646.3930255546422, 3882.828036221591, 0.004261066, 0.15543989701704544]",off
"[0.38783643, 3464.8858459850994, 1923.3390078774935, 5553.119451349432, 0.043935735, 0.3064519708806818]",off
"[0.31197995, 1772.0527476935315, 1479.958135568661, 3445.3125, 0.040986203, 0.09044300426136363]",off
"[0.4636069, 2180.4685371932137, 1646.5477531773793, 4062.6792214133525, 0.017110385, 0.15485174005681818]",off
"[0.49853718, 2573.0978769788167, 1772.7741953621648, 4537.143776633523, 0.047752164, 0.2069424715909091]",off
"[0.43285227, 2133.430600049773, 1548.8409538427761, 3945.8056640625, 0.036930643, 0.157421875]",off
"[0.527352, 2588.133998888928, 1804.6347550837804, 4643.341619318182, 0.016037922, 0.18930886008522727]",off
"[0.45651594, 1903.6570646805478, 1360.4664111824468, 3243.194025213068, 0.062112268, 0.14363236860795456]",off
"[0.3855568, 2405.348657869077, 1557.4011368839908, 4158.599853515625, 0.06693849, 0.20334694602272727]",off
"[0.3642344, 1980.5287089085405, 1823.7820389777714, 4065.3708718039775, 0.026659993, 0.11106178977272728]",off
"[0.4170516, 2082.6645794064325, 1780.475295065136, 4281.681685014205, 0.007011675, 0.13320090553977273]",off
"[0.3847585, 2069.832736497983, 1624.9782138333046, 4014.718905362216, 0.024142604, 0.11740944602272728]",off
"[0.5009206, 3002.9086262270207, 1753.7725039523941, 4878.249289772727, 0.028892415, 0.2563809481534091]",off
"[0.48540255, 1412.0268682022152, 1523.3501518221217, 2813.019353693182, 0.055435225, 0.07080078125]",off
"[0.35176942, 1452.8530865184575, 1326.1642202217577, 2257.4809229651164, 0.070682645, 0.09512400072674419]",off
"[0.45933625, 1714.9746463270067, 1733.9852452812784, 3505.5075905539775, 0.0029343234, 0.09001020951704546]",off
"[0.5432684, 2750.2958630539733, 2017.0512440452696, 5120.742520419034, 0.019874346, 0.12974964488636365]",off
"[0.38330305, 2018.2658953316168, 1487.436349178137, 3577.9374556107955, 0.062353667, 0.13118119673295456]",off
"[0.48323184, 2225.469463722366, 1740.033402704885, 4232.742587002841, 0.13420624, 0.156494140625]",off
"[0.5061159, 1035.0363659385232, 1215.1530957793207, 1909.1142134232955, 0.15038607, 0.0548095703125]",off
"[0.46214285, 1679.9642092111687, 1743.6988983387268, 3547.7407094594596, 0.003461472, 0.05883129222972973]",off
"[0.5656359, 2487.0038726330486, 1753.8700616276647, 4547.665682705966, 0.013813174, 0.18367143110795456]",off
"[0.61829, 1592.0364486565354, 1749.524516708627, 3420.751190185547, 0.052318305, 0.05841064453125]",off
"[0.59644985, 2274.563875399098, 1884.4274466052811, 4495.300847833807, 0.005256707, 0.13475452769886365]",off
"[0.55374, 1023.6156224019026, 1346.886987546354, 1982.9871544471155, 0.005694627, 0.03436748798076923]",off
"[0.5482008, 1888.502197738616, 1718.4156661437703, 3674.102783203125, 0.051325414, 0.1240234375]",off
"[0.4858626, 1819.0770498454942, 1846.3865448672864, 3799.8762650923295, 0.010663552, 0.10321599786931818]",off
"[0.4628223, 2771.4040383438964, 1513.2087483652926, 4444.893576882102, 0.037222777, 0.2432528409090909]",off
"[0.53759027, 1980.0432799850364, 1956.0083913826072, 3999.79248046875, 0.006684646, 0.10828746448863637]",off
"[0.68228877, 1596.2492648898312, 1815.1700972802378, 3702.242764559659, 0.04151635, 0.051580255681818184]",off
"[0.5097253, 1630.8191162696212, 1571.5654466465676, 3376.3083718039775, 0.05286595, 0.09190784801136363]",off
"[0.7093875, 1417.7368904227628, 1690.6391522188462, 2903.3119895241475, 0.014753851, 0.03136097301136364]",off
"[0.5176804, 2930.989451125776, 2039.7087702849412, 5282.241543856534, 0.034039438, 0.25248579545454547]",off
"[0.51463056, 654.1806377864315, 788.4766438146241, 1054.1481711647727, 0.16802816, 0.037519975142045456]",off
"[0.27815726, 946.4746368162395, 1160.9325943917158, 2069.1450639204545, 0.019056018, 0.0228271484375]",off
"[0.55312705, 1883.0820229080418, 1782.0532530607145, 4012.7613414417615, 0.1366876, 0.08961070667613637]",off
"[0.4532317, 1132.7701028024424, 1231.0550606565032, 1951.6912286931818, 0.060985945, 0.06534090909090909]",off
"[0.53970534, 1800.3266878501001, 1974.5512249484107, 4250.605357776989, 0.007025887, 0.07425204190340909]",off
"[0.52437603, 2992.929697653073, 1940.2533609325517, 5271.878974382267, 0.013615086, 0.2014557594476744]",off
"[0.53544825, 2098.058428250832, 1696.9574280430645, 4183.314098011364, 0.0749653, 0.24367453835227273]",off
"[0.50071526, 2053.91334377556, 1720.716292067081, 4046.2846235795455, 0.0039020018, 0.2693536931818182]",off
"[0.46337387, 2310.7447283272186, 1807.3808908559333, 4475.235817649148, 0.033382993, 0.1495028409090909]",off
"[0.46258056, 2104.9239806336645, 1880.0855721424136, 4567.486017400568, 0.04432207, 0.1299715909090909]",off
"[0.49327394, 2354.9865492374674, 2013.3015707498687, 4877.759898792614, 0.012797346, 0.15528453480113635]",off
"[0.62782764, 1619.7313944127054, 1551.458331072579, 3021.0105202414775, 0.032182828, 0.11677689985795454]",off
"[0.57072735, 1405.892648987746, 1649.0523772320678, 2755.145733173077, 0.024077492, 0.06987429887820513]",off
"[0.46017864, 1853.4150237892609, 1695.2167315836982, 3291.643732244318, 0.034518078, 0.12009499289772728]",off
"[0.4789691, 1597.5377058155582, 1708.0014666421434, 3213.585870916193, 0.0028515374, 0.07609419389204546]",off
"[0.4835468, 2192.3531386559957, 1793.0831837057588, 3977.7698863636365, 0.034694258, 0.15374200994318182]",off
"[0.43527997, 2134.8470809383343, 1788.3775525624435, 4159.089244495739, 0.0072858734, 0.2076748934659091]",off
"[0.2953407, 2067.150060219082, 1723.2813827860496, 3940.331476384943, 0.013415447, 0.1449307528409091]",off
"[0.4468767, 1634.06071410695, 1666.0108823642431, 3531.9347034801135, 0.0359771, 0.07996715198863637]",off
"[0.43371138, 2506.450343724833, 1863.1877334216472, 4688.610284978693, 0.042031553, 0.17286265980113635]",off
"[0.7286104, 1515.6821922192576, 1903.9268109329075, 3876.221257990057, 0.01409469, 0.03280362215909091]",off
