"chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,rms,zero_crossing_rate",class
"[0.5201561, 1705.6265250981717, 1422.6944577742652, 3173.119354248047, 0.04815395, 0.1082916259765625]",wow
"[0.34470913, 1276.17906170451, 1229.4755382552776, 2470.690363103693, 0.026191257, 0.06819291548295454]",wow
"[0.5682011, 694.1164460707739, 1089.307425209614, 1197.2950328480113, 0.013614683, 0.02423650568181818]",wow
"[0.5213985, 1296.3810954184698, 1503.5981873291225, 2744.9940074573865, 0.023123108, 0.05209073153409091]",wow
"[0.45677987, 1608.974507361451, 1527.07197624715, 3265.7060102982955, 0.05502474, 0.07656028053977272]",wow
"[0.463523, 1843.658416752565, 1541.1253459707848, 3450.451105291193, 0.020352527, 0.13149192116477273]",wow
"[0.3234, 901.6915882120713, 1292.4585512201568, 1616.213711825284, 0.2083815, 0.033003373579545456]",wow
"[0.6247786, 1213.4516255346516, 1567.235410656724, 2486.1061789772725, 0.012084518, 0.039750532670454544]",wow
"[0.43147463, 1621.8465086504775, 1404.199138728613, 3025.9044300426135, 0.013421656, 0.10604580965909091]",wow
"[0.5478732, 1153.5362149218593, 1384.8967620783778, 2269.061279296875, 0.06138346, 0.05533114346590909]",wow
"[0.4710549, 1890.3041356181188, 1466.7658064794998, 3362.6054243607955, 0.07762224, 0.12665349786931818]",wow
"[0.5061396, 1759.9646341758644, 1714.9273764273057, 3752.16064453125, 0.03331171, 0.08612615411931818]",wow
"[0.41644797, 1354.2115750007074, 1295.1441884304695, 2645.1582475142045, 0.035925362, 0.15771484375]",wow
"[0.4955144, 2036.9256275426048, 1682.5889735573767, 3794.982355291193, 0.0150146475, 0.13725142045454544]",wow
"[0.59572256, 1722.7796085589805, 1715.0036950244137, 3472.9630903764205, 0.011497048, 0.10515802556818182]",wow
"[0.45677173, 1046.569589017866, 894.4639363105337, 1718.496426669034, 0.096795276, 0.07227672230113637]",wow
"[0.42582193, 1732.1443687040978, 1718.7895645430226, 3585.033624822443, 0.03509396, 0.09130859375]",wow
"[0.2592126, 932.1873674377989, 874.2353414645341, 1646.3112571022727, 0.0052057453, 0.07541725852272728]",wow
"[0.49185717, 1518.9368128831127, 1756.016135157553, 3673.1240012428975, 0.105883315, 0.05222389914772727]",wow
"[0.5150381, 2043.7885287916963, 1894.8671930076816, 4296.13662347561, 0.0202766, 0.11800924161585366]",wow
"[0.55710024, 1887.6366305027805, 1859.233340923118, 4120.427357066761, 0.037728917, 0.10413707386363637]",wow
"[0.35174313, 2043.7234808532342, 1778.3391147947623, 4213.411643288352, 0.0069548935, 0.12574351917613635]",wow
"[0.53141, 3570.431608319173, 2101.5033756854045, 6143.08027787642, 4.8174454e-05, 0.3725253018465909]",wow
"[0.37760127, 1777.774238148055, 1504.0470134079726, 3261.3014914772725, 0.076610826, 0.11617764559659091]",wow
"[0.4374489, 1662.8784703756992, 1641.1933235488439, 3465.795302972561, 0.036107622, 0.0811499618902439]",wow
"[0.41989687, 1445.743826374196, 1304.6948765391678, 2692.6291725852275, 0.0066735228, 0.09622469815340909]",wow
"[0.63974136, 624.0392697165531, 1083.8100104390303, 601.9509055397727, 0.015476161, 0.027066317471590908]",wow
"[0.55249524, 1969.5650845943442, 1699.8429787458829, 3835.1124156605115, 0.025446875, 0.11150568181818182]",wow
"[0.3728939, 839.73351535274, 1029.424609193519, 1253.3303000710227, 0.030167492, 0.0477294921875]",wow
"[0.58864665, 1285.221435163395, 1255.6708142818009, 2106.5834738991475, 0.09520329, 0.08002263849431818]",wow
"[0.5295689, 1560.1698833752453, 1571.0531646155534, 3222.218500181686, 0.043056805, 0.07746638808139535]",wow
"[0.5371488, 1908.263253985963, 1570.9361109577558, 3640.8241965553975, 0.01632826, 0.11001864346590909]",wow
"[0.4031986, 1506.8612075865915, 1375.1964914091845, 2721.7479359019885, 0.056720495, 0.08682528409090909]",wow
"[0.54389524, 1744.5167563918178, 1520.2619537428495, 3410.565740411932, 0.025037086, 0.12628728693181818]",wow
"[0.47480443, 1479.2596137492767, 1571.5973217631245, 2961.060125177557, 0.006990193, 0.07505104758522728]",wow
"[0.44124368, 1850.2044327775955, 1630.8710699962835, 3424.7886657714844, 0.007413688, 0.1035003662109375]",wow
"[0.35358128, 1619.1704845053073, 1475.272409385511, 3128.921231356534, 0.027035242, 0.08114346590909091]",wow
"[0.6318112, 2605.5821123569244, 2074.9354400981374, 5219.599498401989, 0.007725018, 0.17747913707386365]",wow
"[0.48689732, 779.6281777621703, 1171.8520627372743, 1472.5774591619318, 0.023567338, 0.030983664772727272]",wow
"[0.49693507, 992.6673203173348, 1242.1213364932494, 1746.3917125355113, 0.009440366, 0.047607421875]",wow
"[0.48622712, 1525.9971297034647, 1718.6415223636418, 3236.5793535786293, 0.04877401, 0.060704385080645164]",wow
"[0.558254, 1965.5572404450163, 1634.6634841050445, 3518.4764515269885, 0.02656033, 0.1444091796875]",wow
"[0.6059408, 1461.0299042621577, 1358.0971661625551, 2658.6164994673295, 0.033309534, 0.08836780894886363]",wow
"[0.42956308, 1595.8929702520327, 1607.005903568871, 3277.4513938210225, 0.093394905, 0.09238503196022728]",wow
"[0.4995343, 1441.401402995546, 1661.0597651437383, 3131.3681862571025, 0.0056600044, 0.068359375]",wow
"[0.25643617, 1328.3271868482313, 1184.7902718445168, 2471.6691450639205, 0.055086434, 0.07548384232954546]",wow
"[0.41021162, 1430.287243211519, 1329.1168911939506, 2488.7978293678975, 0.061547175, 0.08212002840909091]",wow
"[0.37806243, 1125.36549174206, 1038.1428800412816, 2090.9229625355115, 0.07330708, 0.07669344815340909]",wow
"[0.3092471, 1459.6516875657778, 1291.867923448009, 2682.8413529829545, 0.030937402, 0.06564053622159091]",wow
"[0.3190881, 1191.0110117620382, 1184.5191014865436, 2513.0226828835225, 0.005465291, 0.184814453125]",wow
"[0.4773469, 1708.9171770280984, 1517.3573516434817, 3083.8972611860795, 0.031635102, 0.11085094105113637]",wow
"[0.40157962, 1078.3504243428595, 1422.83549059377, 2259.518155184659, 0.027234059, 0.048273259943181816]",wow
"[0.41543946, 1742.2740227337342, 1556.4456265761557, 3394.6461397058824, 0.018365636, 0.08239028033088236]",wow
"[0.4824234, 1376.2972086238992, 1265.986089292732, 2595.2403675426135, 0.024366863, 0.08992143110795454]",wow
"[0.4518771, 1843.0208217983838, 1574.5935522600337, 3503.305331143466, 0.0095255, 0.14928089488636365]",wow
"[0.42352042, 1650.4961178324354, 1401.5824670543407, 3003.3924449573865, 0.024272434, 0.12604314630681818]",wow
"[0.4766645, 1538.298610385351, 1380.6496737780449, 2891.3219105113635, 0.042720784, 0.10341574928977272]",wow
"[0.49361765, 1410.4048396371263, 1325.750414405663, 2635.6151234019885, 0.016318088, 0.09412730823863637]",wow
"[0.58505946, 1783.8568047055974, 1851.274731406069, 3827.0374644886365, 0.003972311, 0.05507590553977273]",wow
"[0.4304559, 1378.6813469539295, 1581.509174674795, 2865.139493075284, 0.093835734, 0.06574041193181818]",wow
"[0.36379623, 1470.4798052069573, 1318.635910176528, 2520.1188520951705, 0.030178279, 0.07286487926136363]",wow
"[0.49625397, 1640.869075657716, 1416.6583199877116, 2971.58203125, 0.051801905, 0.10407049005681818]",wow
"[0.64525974, 1307.3776689103904, 1589.2712042092885, 3009.26513671875, 0.030997204, 0.03830788352272727]",wow
"[0.42879644, 1803.3763208349824, 1609.9563902786417, 3499.727486275338, 0.061862856, 0.10104782516891891]",wow
"[0.5361855, 1698.5430155009044, 1811.5404455853347, 3777.1195845170455, 0.04426268, 0.06517444957386363]",wow
"[0.24548906, 1121.6657392891327, 795.6910122276386, 1829.098788174716, 0.064634465, 0.06560724431818182]",wow
"[0.40079477, 1170.1667305171675, 1125.1941077712881, 1970.5327814275568, 0.05761416, 0.0716552734375]",wow
"[0.37781984, 1526.213656563963, 1247.10973413385, 2581.7821155894885, 0.080998674, 0.09098677201704546]",wow
"[0.42498928, 1662.4069244795007, 1488.0595633199116, 3273.5362659801135, 0.06441373, 0.10643421519886363]",wow
"[0.45347494, 1068.2686127443064, 1332.9509423681347, 2075.017755681818, 0.058786295, 0.048783735795454544]",wow
"[0.42876694, 1822.5310413858883, 1467.9692510536659, 3163.6679909446025, 0.006409124, 0.20920632102272727]",wow
"[0.48330447, 1576.124940459158, 1356.701729915878, 2998.253839666193, 0.026156103, 0.17751242897727273]",wow
"[0.4565615, 1553.5641551133422, 1245.765659513649, 2608.4061785442073, 0.07162739, 0.1438405106707317]",wow
"[0.44131908, 1166.936204329345, 1438.9082616018898, 2258.294677734375, 0.05609967, 0.04700816761363636]",wow
"[0.4820886, 1900.34541771786, 1556.314602295337, 3291.1543412642045, 0.15498559, 0.2117587002840909]",wow
"[0.31483454, 1208.0319443278806, 1407.8690751610293, 2232.3569557883525, 0.00908503, 0.056096857244318184]",wow
"[0.49072775, 866.5695936897198, 1382.8872122412288, 1774.2869984019887, 0.037698552, 0.016834605823863636]",wow
"[0.50187963, 1666.0658855992428, 1642.0512084906006, 3407.874090021307, 0.036694575, 0.08600408380681818]",wow
"[0.39894536, 1821.1512744217498, 1366.539433395373, 3280.1430442116475, 0.047002163, 0.11346990411931818]",wow
"[0.42959127, 1505.6479064221007, 1512.3297548287462, 3069.704922762784, 0.03536603, 0.08182040127840909]",wow
"[0.4399075, 1516.204430743019, 1519.9362815285729, 3209.1813520951705, 0.06556308, 0.07853560014204546]",wow
"[0.5773171, 1247.0800673515068, 1352.7246443413085, 2244.179925685976, 0.014789944, 0.055628334603658534]",wow
"[0.47254807, 1357.4683187443145, 1597.5750095560825, 2875.1720081676135, 0.0050479304, 0.058549360795454544]",wow
"[0.3509519, 1204.4749173615908, 1173.6764819966882, 1889.53857421875, 0.0035824575, 0.07578346946022728]",wow
"[0.597146, 1148.2351844057523, 1731.2014823783882, 2702.172296697443, 0.009311072, 0.013749556107954546]",wow
"[0.4840654, 1425.7082414638426, 1646.5181922525203, 3246.13037109375, 0.0045892512, 0.06370960582386363]",wow
"[0.39218464, 1646.3875757862654, 1499.0188320182924, 3247.353848544034, 0.038613882, 0.09721235795454546]",wow
"[0.27321833, 1064.5461196576553, 1014.8096281199333, 1778.6915172230113, 0.096714705, 0.06292169744318182]",wow
"[0.5023523, 1742.9206212267318, 1478.2332481040605, 3418.151300603693, 0.07304351, 0.22962535511363635]",wow
"[0.43820462, 1005.039980191389, 1272.8890813087962, 1960.744961825284, 0.012703576, 0.04367897727272727]",wow
"[0.41084784, 1171.1031186241128, 1299.3831026191854, 2400.9521484375, 0.04053002, 0.047074751420454544]",wow
"[0.44962403, 1236.9335604832743, 1351.6753566000227, 2302.3398659446025, 0.10891273, 0.06504128196022728]",wow
"[0.49999952, 877.2888861407952, 1144.9971694822991, 1698.1867009943182, 0.03897758, 0.036820845170454544]",wow
"[0.45628512, 857.759017663687, 1185.0056303854847, 1601.7766779119318, 0.17811154, 0.03995028409090909]",wow
"[0.36905143, 2341.7121056863884, 1727.2613295397439, 4032.336980646307, 0.04583466, 0.17209694602272727]",wow
"[0.32894626, 1260.9448193781436, 1583.849106080039, 2747.930353338068, 0.0025532143, 0.04066051136363636]",wow
"[0.3448206, 1245.1292645118244, 1594.8136386395488, 2946.3783957741475, 0.021524178, 0.0426025390625]",wow
"[0.5089004, 2408.109004627188, 2220.9723022076523, 5091.623757102273, 0.04802954, 0.053389115767045456]",wow
"[0.5399882, 1532.7418494316132, 1398.004428615495, 2896.460515802557, 0.017679406, 0.18156294389204544]",wow
"[0.4187345, 1274.029379634463, 1227.687377940466, 2300.6269975142045, 0.039510824, 0.07232111150568182]",wow
"[0.6875795, 855.5355717361258, 1327.1729111397224, 1371.4322476773648, 0.069133684, 0.02458562077702703]",wow
"[0.4358801, 1824.0880631859657, 1500.0786899616162, 3056.7360617897725, 0.007588489, 0.22191273082386365]",wow
"[0.45385116, 1017.9499693445988, 1395.0645700021732, 1783.5854270241477, 0.07094925, 0.04612038352272727]",wow
"[0.3546673, 1442.812918141482, 1051.7900761909116, 2325.341242009943, 0.027192092, 0.1317138671875]",wow
"[0.4402743, 739.707710876461, 1269.7630729957307, 1439.263916015625, 0.08995428, 0.021623883928571428]",wow
"[0.52170783, 797.8250384832683, 1146.776230974645, 1447.3738236860795, 0.015673416, 0.03225985440340909]",wow
"[0.60192424, 689.7082842533514, 1181.1835155191513, 865.4879483309659, 0.03942928, 0.020052823153409092]",wow
"[0.39414725, 1224.447295776329, 1578.318671959338, 2668.1596235795455, 0.20729776, 0.04843971946022727]",wow
"[0.40379888, 1267.6722924612955, 1276.0373719504669, 2302.584561434659, 0.010337864, 0.07663796164772728]",wow
"[0.41801438, 1509.0497147164533, 1370.276415325364, 2859.0221058238635, 0.023314029, 0.07870205965909091]",wow
"[0.5077293, 842.0098610218537, 1405.5360908608493, 1681.3027121803977, 0.0075069787, 0.020774147727272728]",wow
"[0.34091452, 1385.6037173856628, 1339.8561425010423, 2516.448419744318, 0.023362085, 0.07059363162878787]",wow
"[0.57557, 2315.326302094401, 2032.1276924218512, 4850.598699396307, 0.009737657, 0.14092462713068182]",wow
"[0.46273613, 685.6442797731926, 831.4956485478714, 1266.0544655539773, 0.15669137, 0.03330300071022727]",wow
"[0.35325474, 1273.6505896204999, 1344.1782852732322, 2556.5784801136365, 0.022919647, 0.1321133700284091]",wow
"[0.33510983, 1512.984980805758, 1133.2563329155369, 2673.2982288707385, 0.06350411, 0.10959694602272728]",wow
"[0.40214545, 1309.7391327101786, 1397.8685587461396, 2241.1659934303975, 0.032885943, 0.07422984730113637]",wow
"[0.37657884, 1433.9005039399137, 1231.580089718949, 2284.2323996803975, 0.037391815, 0.09443803267045454]",wow
"[0.51292324, 1805.601363300036, 1705.328272633032, 3809.908780184659, 0.034493297, 0.09200772372159091]",wow
"[0.4864553, 1517.3605074790737, 1325.2039399187668, 2974.028986150568, 0.07072861, 0.09989790482954546]",wow
"[0.4691947, 676.365737855675, 1282.1985266407899, 1015.9756747159091, 0.015391355, 0.013072620738636364]",wow
"[0.39987034, 1087.669515776089, 1177.8703123738453, 1880.7295365767045, 0.02850073, 0.05629660866477273]",wow
"[0.46419775, 1871.711065503383, 1506.814756861941, 3587.2358842329545, 0.03210686, 0.1521329012784091]",wow
"[0.41106918, 938.8106871355908, 1263.09076746763, 1796.3095925071023, 0.016600708, 0.054643110795454544]",wow
"[0.44691184, 1079.150474806273, 1291.0008946297587, 2101.3330078125, 0.0073807137, 0.042843191964285716]",wow
"[0.3993278, 1156.5283745110762, 1291.627005632937, 2338.5547984730115, 0.11601066, 0.10590154474431818]",wow
"[0.3992891, 1773.8985245354127, 1326.4420010871627, 2904.046075994318, 0.02554062, 0.10624556107954546]",wow
"[0.38376337, 598.8043343642101, 1237.5332461939768, 1039.1150841346155, 0.011473211, 0.011881510416666666]",wow
"[0.5365103, 880.3791348472721, 1521.6518098559027, 2001.5863462936047, 0.016055295, 0.032805686773255814]",wow
"[0.28377295, 1152.1095113261376, 846.6994610268367, 1602.2660688920455, 0.14235422, 0.07087846235795454]",wow
"[0.6062916, 1460.314372884176, 1598.0946115165757, 3006.415153952206, 0.030882912, 0.05988625919117647]",wow
"[0.33968994, 1856.685211928017, 1469.364610855202, 3475.165349786932, 0.0757987, 0.09783380681818182]",wow
"[0.4768546, 1306.613782182693, 1539.1267763374383, 2732.269841974432, 0.0730497, 0.06089089133522727]",wow
"[0.5726402, 1984.1940953216147, 1858.2510821628885, 4055.8277476917615, 0.023900999, 0.10267223011363637]",wow
"[0.39500508, 1641.1590836389687, 1606.9659910410678, 3399.799138849432, 0.06322532, 0.08739124644886363]",wow
"[0.5524378, 1085.508369359805, 1438.9848165786434, 2269.7953657670455, 0.008577974, 0.038019353693181816]",wow
"[0.5159897, 1623.156685594121, 1497.6547508948265, 3258.6098410866475, 0.005118433, 0.10504705255681818]",wow
"[0.4494173, 702.7678024913869, 1066.8071941499484, 1125.5992542613637, 0.036310367, 0.02800958806818182]",wow
"[0.27413473, 1330.49593729119, 1010.1385220198131, 2140.106756036932, 0.11384065, 0.08123224431818182]",wow
"[0.42584148, 1657.6805470315594, 1192.6577383380877, 2816.156475360577, 0.04774054, 0.12879356971153846]",wow
"[0.42664537, 2045.9590426313785, 1698.1835785509843, 3798.6527876420455, 0.012603358, 0.12842906605113635]",wow
"[0.35769272, 1599.0255716637757, 1201.70046996192, 2780.9642444957385, 0.103490345, 0.11700994318181818]",wow
"[0.36547557, 1619.1923062952096, 1621.218934132695, 3375.8189808238635, 0.008060683, 0.11274857954545454]",wow
"[0.38844222, 1002.5522869086061, 1313.9098777889506, 1934.073153409091, 0.05403829, 0.03426846590909091]",wow
"[0.482192, 2040.2092396691578, 1860.8431250262047, 4213.166947798295, 0.027735494, 0.08224209872159091]",wow
"[0.355386, 1955.867983350649, 1370.913021211766, 3373.6167214133525, 0.23064822, 0.13719593394886365]",wow
"[0.40131602, 1464.4114381277225, 1506.3491025408994, 2769.463556463068, 0.0043366207, 0.07936789772727272]",wow
"[0.3640125, 1486.1884853985548, 1479.371745722374, 2828.4351695667615, 0.029951604, 0.09877707741477272]",wow
"[0.37883085, 1905.4924068557616, 1677.2631848118413, 3741.8834339488635, 0.009328466, 0.11379172585227272]",wow
"[0.30905473, 1411.3607612648236, 1242.616490813478, 2292.7967418323865, 0.18301754, 0.09157492897727272]",wow
"[0.4349316, 1668.6213426516942, 1356.0463363565505, 3013.6696555397725, 0.019454885, 0.14150168678977273]",wow
"[0.39607555, 693.5320064141711, 876.4629915024937, 1173.0701793323863, 0.19513936, 0.03200461647727273]",wow
"[0.4424553, 2069.144525019011, 1736.1327561089493, 3809.1746937144885, 0.058737207, 0.13128107244318182]",wow
"[0.4051515, 1338.6914234001003, 1562.8794742174443, 2781.4596036585367, 0.0036865564, 0.055259146341463415]",wow
"[0.4444324, 1741.0397151776372, 1568.928319934722, 3533.6475719105115, 0.015241659, 0.0885009765625]",wow
"[0.5571512, 1153.2821135341037, 1580.5692264781705, 2613.8232421875, 0.05405726, 0.03999720982142857]",wow
"[0.4790053, 1539.5589037383559, 1649.4502750197773, 3080.471524325284, 0.011861023, 0.07345303622159091]",wow
"[0.52708423, 1248.6262760090528, 1422.015919966697, 2408.2930131392045, 0.049957618, 0.059614701704545456]",wow
"[0.5576907, 1832.3200908570843, 1803.377393133802, 3945.5229888091217, 0.023654263, 0.0751953125]",wow
"[0.573648, 1882.3724219824328, 1781.3373366208173, 3888.4560324928975, 0.018629812, 0.10209517045454546]",wow
"[0.39852527, 1348.841193090766, 1565.1222810424779, 2808.1254438920455, 0.010298027, 0.06577370383522728]",wow
"[0.27352387, 1962.536374249008, 1704.93415735711, 3334.710138494318, 0.01629398, 0.19145063920454544]",wow
"[0.50042087, 1592.680355460207, 1709.6507738419, 3350.860040838068, 0.0057975943, 0.07405229048295454]",wow
"[0.43099293, 1631.4989698837699, 1372.2054550634923, 3060.406494140625, 0.025344033, 0.11446866122159091]",wow
"[0.3160364, 1193.9900550276889, 1260.7667193501425, 2392.632501775568, 0.101906516, 0.06016956676136364]",wow
"[0.47064054, 1675.49886532783, 1476.234208280872, 3107.388028231534, 0.05201243, 0.1328125]",wow
"[0.50152504, 898.0890982982354, 1160.0026803637506, 1465.725985440341, 0.019642001, 0.04531028053977273]",wow
"[0.4370893, 1265.4711552180815, 1313.5766614531276, 2334.6702575683594, 0.05710438, 0.06768798828125]",wow
"[0.3031004, 847.8374713799003, 1070.3916808981153, 1731.954678622159, 0.019654708, 0.024613813920454544]",wow
"[0.533412, 1537.2359403763423, 1715.244202765199, 3412.0339133522725, 0.14523876, 0.04812899502840909]",wow
"[0.3367971, 1600.6524775380055, 1110.4470757116433, 2460.9025435014205, 0.120241314, 0.11561168323863637]",wow
"[0.42111313, 1265.2561911828025, 1325.6539595710556, 2249.975031072443, 0.019846398, 0.05526455965909091]",wow
"[0.4763768, 1638.1262366019694, 1458.4937530889988, 3205.755615234375, 0.021493934, 0.10556862571022728]",wow
"[0.5303881, 1451.221072751631, 1513.7428563127478, 2903.067294034091, 0.054077867, 0.16417347301136365]",wow
"[0.5677086, 982.3571356934656, 1473.304156758687, 1911.2098106971155, 0.012961445, 0.029309395032051284]",wow
"[0.7507201, 506.4598172390266, 1030.320444597203, 607.3342063210227, 0.009372297, 0.010597922585227272]",wow
"[0.45708016, 2177.8193888696287, 1615.9766264800992, 3758.0333362926135, 0.0027133045, 0.2660466974431818]",wow
"[0.4320409, 1800.892507864518, 1583.4702222403866, 3583.3207563920455, 0.0056392103, 0.16753595525568182]",wow
"[0.3508502, 1123.9473633790496, 1190.7101874167204, 1830.5669611150568, 0.051012103, 0.060957475142045456]",wow
"[0.41552347, 1378.2845489842696, 1445.4771607795553, 2956.655606356534, 0.027041249, 0.06754927201704546]",wow
"[0.6702827, 1311.463950334291, 1762.654685618638, 3390.6065244932433, 0.023228671, 0.02174831081081081]",wow
"[0.37409627, 1815.100863033602, 1487.8564194293494, 3313.9110218394885, 0.11719466, 0.11349209872159091]",wow
"[0.48584402, 918.0991547110278, 1271.1495146760917, 1782.1172540838068, 0.024691246, 0.036665482954545456]",wow
"[0.66902065, 760.7378279583016, 1362.7850276737206, 1350.9638006036932, 0.007998879, 0.020163796164772728]",wow
"[0.36887625, 1354.7848396659813, 1385.0646210042885, 2776.315030184659, 0.016811516, 0.05785023082386364]",wow
"[0.35116804, 1310.7952422099736, 1478.8906948969939, 2577.377596768466, 0.034104206, 0.05777254971590909]",wow
"[0.46199432, 1632.4795074445217, 1472.3343552936528, 3105.6751598011365, 0.018929003, 0.11451305042613637]",wow
"[0.46605647, 1155.425546297568, 1335.6955516793962, 2305.520907315341, 0.009124536, 0.06780450994318182]",wow
"[0.42225704, 1081.900821205809, 1379.3690004209059, 2107.249273255814, 0.05478559, 0.04769258720930233]",wow
"[0.3454461, 1279.3343616492157, 1174.6158319751273, 2234.314519708807, 0.051466513, 0.07500665838068182]",wow
"[0.4909938, 1444.745418933503, 1384.4920379802772, 2728.110018643466, 0.045268573, 0.1541415127840909]",wow
"[0.46301183, 1254.2640369772043, 1509.1136570538372, 2708.2896839488635, 0.011765911, 0.052490234375]",wow
"[0.35024324, 1268.963458758573, 1420.3674937395665, 2472.403231534091, 0.05511794, 0.05490944602272727]",wow
"[0.5696413, 1393.4199484054632, 1462.553555282597, 2816.2003950639205, 0.008575297, 0.05392178622159091]",wow
"[0.477091, 1115.3138254870728, 1287.9955914248262, 2064.251154119318, 0.09889207, 0.04506613991477273]",wow
"[0.44540986, 1928.4014545385244, 1922.6575951223247, 4227.848677201705, 0.0015774996, 0.09446022727272728]",wow
"[0.37840444, 2169.497416201826, 1845.352972160487, 3969.2055442116475, 0.0492428, 0.11959561434659091]",wow
"[0.5565801, 1378.4801373883993, 1636.575331073479, 3139.932528409091, 0.024202092, 0.04111550071022727]",wow
"[0.62883353, 2179.7437769681624, 1904.808975861918, 4468.629039417614, 0.006768718, 0.12271395596590909]",wow
"[0.36292574, 935.1857517510279, 1138.9362802635796, 1487.9932750355113, 0.03748706, 0.046342329545454544]",wow
"[0.43789777, 1637.8183036616126, 1306.9778358719361, 2978.6572265625, 0.10175897, 0.10905412946428572]",wow
"[0.4246591, 2231.3884385801157, 2190.3860194641643, 4943.582985617898, 0.036919743, 0.12806285511363635]",wow
"[0.48530146, 1404.4260887085215, 1427.757693683856, 2775.336248224432, 0.009130809, 0.06070223721590909]",wow
"[0.39648354, 1665.8570870303154, 1684.474109657779, 3671.655828302557, 0.05383713, 0.08664772727272728]",wow
"[0.3342415, 1500.929204791948, 1354.3366838776983, 2758.4522594105115, 0.028958542, 0.09085360440340909]",wow
"[0.44789448, 1937.9760895490151, 1640.090082143797, 3854.443359375, 0.021416083, 0.12028364701704546]",wow
"[0.39109015, 1908.9875869998382, 1395.0158444905505, 3201.595791903409, 0.03040623, 0.14012562144886365]",wow
"[0.4491444, 1047.4920823449672, 1357.3974737879971, 1955.361661044034, 0.003994914, 0.043035333806818184]",wow
"[0.6041126, 1764.634602743745, 1728.7445531699923, 3773.938543146307, 0.027196735, 0.0721435546875]",wow
"[0.40271905, 2389.644208135325, 1664.8792140019984, 4210.230601917614, 0.0065291417, 0.1797762784090909]",wow
"[0.26528418, 1527.01416075844, 1509.9684360835251, 3020.7658247514205, 0.100889914, 0.07375266335227272]",wow
"[0.33817458, 1839.8522629662339, 1535.4369982965118, 3583.3207563920455, 0.030858744, 0.13728471235795456]",wow
"[0.39666212, 1533.3554274025273, 1401.2259816482876, 2824.2753462357955, 0.03736486, 0.09378329190340909]",wow
"[0.54838216, 1157.377799981378, 1609.1494249166694, 2725.173672762784, 0.011052682, 0.028153852982954544]",wow
"[0.37412122, 1008.4562484779931, 1171.7663774503105, 1854.547119140625, 0.022291617, 0.04786265980113636]",wow
"[0.29917225, 1680.658540960485, 1294.5298985796778, 3034.713467684659, 0.063646525, 0.13906028053977273]",wow
"[0.38212582, 910.912138812873, 1210.4800357226716, 1654.3862082741477, 0.25151137, 0.03744229403409091]",wow
"[0.56048024, 898.3672868713876, 1311.4230489916924, 1691.579922762784, 0.068846874, 0.021462180397727272]",wow
"[0.41680685, 1473.9614452623073, 1313.3182721771987, 2625.0476925872094, 0.013411622, 0.10645666787790697]",wow
"[0.2731651, 871.7774442523423, 1102.5319129980708, 1823.715487393466, 0.018997956, 0.023115678267045456]",wow
"[0.53009087, 759.7224410910129, 1314.8591261920571, 1527.8786399147727, 0.010058078, 0.020596590909090908]",wow
"[0.5009795, 1308.3770830205838, 1309.0827799409738, 2341.73583984375, 0.026517594, 0.07056773792613637]",wow
"[0.34751654, 1343.5168578925527, 1304.661032670513, 2495.6493030894885, 0.009932301, 0.08077725497159091]",wow
"[0.48887768, 1657.3600334673822, 1764.196529978901, 3354.7751686789775, 0.02307254, 0.08376242897727272]",wow
"[0.43793663, 1796.1084431957913, 1472.922257973221, 3229.735773259943, 0.052273773, 0.12209250710227272]",wow
"[0.32957226, 905.973406567333, 857.3588045244439, 1607.6493696732955, 0.22443558, 0.04397860440340909]",wow
"[0.32999292, 1394.684224967584, 1277.4106137153892, 2341.491144353693, 0.032498155, 0.07293146306818182]",wow
"[0.445724, 1556.9668625355503, 1277.7577302475254, 2683.330743963068, 0.061049405, 0.10077459161931818]",wow
"[0.5238351, 1841.7551892615936, 1535.1423847082924, 3553.223211115057, 0.011510172, 0.2750244140625]",wow
"[0.25588077, 931.5484211425203, 746.0912154268045, 1260.1817737926137, 0.21397962, 0.06671697443181818]",wow
"[0.47386354, 1737.25340238169, 1467.732517424374, 3062.3640580610795, 0.010411735, 0.26026500355113635]",wow
"[0.56662613, 911.2592329744617, 952.2071313705525, 1609.60693359375, 0.031192673, 0.04738547585227273]",wow
"[0.5827615, 1467.1169938109254, 1565.2161634138365, 3052.086847478693, 0.0069126664, 0.05063698508522727]",wow
"[0.41788232, 1249.5020127065645, 1361.813435621446, 2547.524746981534, 0.022541553, 0.039362127130681816]",wow
"[0.54031307, 2173.4450006870143, 1850.125863092246, 4299.544455788352, 0.012716803, 0.16335227272727273]",wow
"[0.47735125, 1465.310994580352, 1566.234759210935, 3036.9157270951705, 0.1926619, 0.0552978515625]",wow
"[0.546426, 1638.9104250159749, 1861.7148130173343, 3853.219881924716, 0.017834647, 0.052445845170454544]",wow
"[0.5604654, 1783.3832030612632, 1501.1509670946982, 3190.5844948508525, 0.007069953, 0.08841219815340909]",wow
"[0.35345915, 921.1514203030525, 1153.831323252976, 1775.021084872159, 0.09150426, 0.04066051136363636]",wow
"[0.4137431, 943.9563987958668, 1067.8495258184123, 1602.2660688920455, 0.057860065, 0.04893909801136364]",wow
"[0.5374891, 1831.1978342022103, 1500.6037826754164, 3324.029900045956, 0.017770918, 0.19163602941176472]",wow
