"chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,rms,zero_crossing_rate",class
"[0.40756744, 2009.3222264206752, 1660.1646195389164, 3836.825284090909, 0.021865008, 0.10106312144886363]",two
"[0.55156404, 3078.8338531578397, 2036.0749805050348, 5479.710804332386, 0.005030054, 0.23398659446022727]",two
"[0.68500465, 932.1820878386375, 1624.190358532392, 2336.076472355769, 0.037948456, 0.006009615384615385]",two
"[0.3296739, 1874.9709092414853, 1636.6401726986815, 3679.730779474432, 0.038567767, 0.10702237215909091]",two
"[0.6675844, 1537.961932705811, 1723.6085669824681, 3226.2246775072676, 0.04042199, 0.051632903343023256]",two
"[0.32371417, 1799.7890023229675, 1433.1507514177295, 3182.5095436789775, 0.008938957, 0.11588911576704546]",two
"[0.30560997, 2484.0963495056353, 1523.0610384133363, 4030.7151617005816, 0.02140116, 0.18020984738372092]",two
"[0.36074564, 1567.955771024576, 1746.7585483241385, 3553.7126020951705, 0.0048247743, 0.08307439630681818]",two
"[0.56851614, 2593.0080882285943, 1948.7553863748951, 4891.26708984375, 0.06412782, 0.1442138671875]",two
"[0.5002704, 1712.104471274364, 1477.91318412211, 3261.056795987216, 0.049262956, 0.10854270241477272]",two
"[0.39711162, 1099.6482168806278, 1408.8501032383235, 2026.0786576704545, 0.060995575, 0.04200328480113636]",two
"[0.54290724, 2280.1902001509984, 1823.6693570153514, 4375.88944868608, 0.0090992525, 0.16968883167613635]",two
"[0.40472087, 1159.0850400026445, 1221.0579037173984, 1967.596435546875, 0.049818292, 0.05910422585227273]",two
"[0.6369377, 2151.161763738974, 2007.4036278371768, 4658.237457275391, 0.008249127, 0.0808258056640625]",two
"[0.678042, 2219.5588992232892, 1992.3458451272875, 4672.215687144886, 0.0020842175, 0.06528542258522728]",two
"[0.40693036, 727.0982607594586, 944.2372371035253, 1457.651034268466, 0.08020652, 0.031205610795454544]",two
"[0.33220938, 1331.5323658051493, 1537.3703585769324, 2641.732510653409, 0.078614265, 0.06729403409090909]",two
"[0.43766108, 1881.425336459656, 1735.411289828717, 3895.3075062144885, 0.021148749, 0.10713334517045454]",two
"[0.61512905, 3199.052103858169, 2183.1024919332963, 5842.349520596591, 5.3131243e-05, 0.24781383167613635]",two
"[0.4306966, 1991.2973406400256, 1868.2763076892945, 4117.001620205966, 0.016792934, 0.0989990234375]",two
"[0.47861558, 1828.9279782838205, 2048.3468887091462, 4171.682526344477, 0.01246051, 0.03955078125]",two
"[0.6157584, 2073.842060274149, 1786.738940090694, 4105.858055320946, 0.011589681, 0.13681112753378377]",two
"[0.44722834, 1901.3902468792958, 1644.2558230640936, 3621.2485573508525, 0.22690946, 0.17606977982954544]",two
"[0.38986507, 1983.2288614447934, 1618.7373125684776, 3546.127041903409, 0.070070915, 0.12260298295454546]",two
"[0.4185842, 1196.6296784423398, 1195.1803099731078, 2046.4824969951924, 0.030773483, 0.0763095953525641]",two
"[0.43111563, 1470.8676075164642, 1593.048162305801, 3020.5211292613635, 0.008654891, 0.07456276633522728]",two
"[0.2934806, 1259.0954149217357, 1034.209586595431, 2074.2836692116475, 0.07033232, 0.07274280894886363]",two
"[0.35680413, 1853.170665399496, 1647.4281506560617, 3615.6205610795455, 0.016478525, 0.09066495028409091]",two
"[0.34933054, 1948.1409671691174, 1867.2285797178722, 3883.0727317116475, 0.0020611847, 0.12163751775568182]",two
"[0.24126215, 1443.5079896941456, 1459.5239646518576, 2818.6473499644885, 0.035298903, 0.07541725852272728]",two
"[0.50594926, 1917.1680732611865, 1795.5607642769262, 3979.9721457741475, 0.02454312, 0.08903364701704546]",two
"[0.39613464, 1815.156811431591, 1526.5863948703454, 3376.3083718039775, 0.044862937, 0.10625665838068182]",two
"[0.50251335, 1204.4709793417846, 1472.2005363571757, 2365.742451435811, 0.0271581, 0.05207453547297297]",two
"[0.54307884, 1646.275903134264, 1643.3243031004736, 3329.326837713068, 0.021108525, 0.0899658203125]",two
"[0.42759562, 1699.8636542233362, 1588.1591311527445, 3369.9462890625, 0.039226398, 0.10289417613636363]",two
"[0.43530795, 1692.578600435562, 1937.5934138926125, 3819.207208806818, 0.01779703, 0.040471857244318184]",two
"[0.6595859, 1666.760257473027, 1896.948108422015, 3840.740411931818, 0.004260844, 0.06004749644886364]",two
"[0.5374591, 1621.5692677115412, 1587.2558720118293, 3322.720059481534, 0.01370537, 0.12635387073863635]",two
"[0.42109072, 1677.7189725929784, 1534.5252211362376, 3060.8958851207385, 0.039998256, 0.13648570667613635]",two
"[0.29903388, 1381.384809396741, 1224.3234116754256, 2298.66943359375, 0.115829654, 0.08427290482954546]",two
"[0.62722, 2416.119988970236, 1830.6094570260757, 4492.119806463068, 0.018791197, 0.14213423295454544]",two
"[0.45098895, 2203.2661923033293, 1896.3881433508102, 4475.725208629261, 0.010518997, 0.14875932173295456]",two
"[0.3620542, 1942.2853916478546, 1672.653815419966, 3817.7390358664775, 0.029239606, 0.09085360440340909]",two
"[0.40760005, 1176.896336261603, 1439.2814097758362, 2198.5889781605115, 0.030127775, 0.056574041193181816]",two
"[0.31176925, 1961.618971000074, 1934.0592656460533, 4146.854469992898, 0.056723177, 0.08024458451704546]",two
"[0.4228324, 1223.7904360242844, 1121.3995529442634, 2194.4291548295455, 0.07055786, 0.08771306818181818]",two
"[0.48345092, 2027.6513755702886, 2118.9126027242023, 4652.395352450284, 0.004527192, 0.05594149502840909]",two
"[0.44976172, 2241.6639369038753, 1861.908703294899, 4453.947310014205, 0.01727081, 0.1322909268465909]",two
"[0.4572002, 900.2289558066539, 1234.8072470530917, 1765.2332652698863, 0.110547274, 0.040704900568181816]",two
"[0.4005631, 1402.096059804783, 1338.68696539157, 2618.4864390980115, 0.01608833, 0.07571688565340909]",two
"[0.5250788, 1249.0134859793177, 1477.5616573470777, 2647.360506924716, 0.029906856, 0.03403542258522727]",two
"[0.5364946, 2084.6966965759852, 1712.0168151413288, 4017.165860262784, 0.0047790254, 0.128662109375]",two
"[0.51524025, 1200.6569673087376, 1362.9210732266672, 2201.2806285511365, 0.041425336, 0.06980202414772728]",two
"[0.47420862, 1706.9123078040247, 1820.7577593642511, 3851.996404474432, 0.097969584, 0.08479447798295454]",two
"[0.41898715, 1670.2066746903888, 1570.2865921255632, 3101.025945490057, 0.05984036, 0.09966486150568182]",two
"[0.46100608, 1801.3779671453854, 1779.5088881558127, 3706.973544034091, 0.0169707, 0.08676609848484848]",two
"[0.52267396, 1328.5175540713878, 1728.0986343154561, 2869.054620916193, 0.06783439, 0.053411310369318184]",two
"[0.24849805, 1853.7984648268896, 1844.9685765267022, 3969.2055442116475, 0.07438657, 0.09163041548295454]",two
"[0.559524, 1998.6719866595865, 1825.1784583629599, 3953.3003373579545, 0.051867988, 0.12577681107954544]",two
"[0.50685465, 1560.6275514940717, 1532.1110721329546, 3023.7021706321025, 0.020393584, 0.0699462890625]",two
"[0.41851854, 2563.006338142313, 1877.9726440961965, 4728.495649857955, 0.014912852, 0.1462735262784091]",two
"[0.5087673, 1083.8848357041118, 1198.9253274302503, 1809.2784534801137, 0.0216195, 0.06493030894886363]",two
"[0.2539262, 1701.566041290896, 1591.4396648691852, 3200.617009943182, 0.13682707, 0.0987548828125]",two
"[0.35885668, 1371.9965330032983, 1551.2941711000012, 2746.2174849076705, 0.06997431, 0.06746049360795454]",two
"[0.4489772, 1730.7182103802747, 1735.4504732252078, 3464.398748224432, 0.031855173, 0.08396218039772728]",two
"[0.34686476, 2324.795612634004, 1661.0222555972125, 4128.747003728693, 0.022795899, 0.16961115056818182]",two
"[0.5794487, 2094.4910594929706, 2005.5480811432387, 4540.324818004261, 0.00140602, 0.10354891690340909]",two
"[0.37778977, 2354.298029356285, 1678.9047944714364, 4310.800448330966, 0.009722691, 0.12650923295454544]",two
"[0.40725985, 2453.3040489359655, 1597.6290771717054, 4126.544744318182, 0.034416445, 0.16246448863636365]",two
"[0.4066421, 2193.3302282744044, 1739.0866146562132, 4230.54032759233, 0.012791752, 0.18903142755681818]",two
"[0.36214405, 1675.969744599464, 1561.5651165105255, 3189.850408380682, 0.0336886, 0.09989790482954546]",two
"[0.4771103, 1890.9554567679377, 2024.6795914993977, 4334.2846019847975, 0.008657471, 0.07250316722972973]",two
"[0.3613138, 2396.9159590329286, 1642.0893856568846, 4201.666259765625, 0.028549023, 0.1516446200284091]",two
"[0.25871918, 3646.3251186064927, 1756.8047975870038, 5509.318958629261, 0.0366275, 0.3049649325284091]",two
"[0.42860904, 2082.82846233457, 1764.471386802794, 4022.793856534091, 0.047844447, 0.12389026988636363]",two
"[0.408033, 1181.6964766910708, 1439.1391819231155, 2500.787908380682, 0.0070499885, 0.03271484375]",two
"[0.49194226, 1561.6632568993016, 1716.6121660990152, 3272.5574840198865, 0.017716255, 0.06797096946022728]",two
"[0.40624112, 1038.1779865623264, 1355.092318761017, 2155.2778764204545, 0.06776361, 0.0413818359375]",two
"[0.42976594, 1660.5689085907825, 1724.7482118052537, 3528.753662109375, 0.050588623, 0.09696821732954546]",two
"[0.48657757, 928.5988736345084, 1097.6861849475652, 1556.0186212713068, 0.07989719, 0.049860174005681816]",two
"[0.4398589, 1857.5991106340048, 1931.0004687886224, 3963.045601222826, 0.017179217, 0.08765709918478261]",two
"[0.31672922, 2372.9050520233545, 1737.3687691253938, 4323.52461381392, 0.015704216, 0.11099520596590909]",two
"[0.3638608, 1710.1124031009056, 1572.824204338643, 3179.3285023082385, 0.12720889, 0.20702015269886365]",two
"[0.2592822, 1607.9710515224108, 1753.1335590536792, 2962.5282981178975, 0.042893127, 0.11864124644886363]",two
"[0.5145709, 2839.3481367726486, 1706.3070346368224, 4781.349875710227, 0.007891253, 0.19830877130681818]",two
"[0.38160828, 1524.3919774031194, 1466.218170006061, 2655.435458096591, 0.03854621, 0.09596946022727272]",two
"[0.3310663, 1256.9853025716618, 1466.0791342183986, 2682.8413529829545, 0.11409039, 0.0528564453125]",two
"[0.28282055, 885.2109599940952, 1056.9147457471854, 1553.3269708806818, 0.094996884, 0.05027077414772727]",two
"[0.36297444, 1868.3084187533436, 1530.5994765013354, 3385.1174094460225, 0.01082087, 0.2340087890625]",two
"[0.22496977, 1337.7273063630375, 1398.913597291382, 2500.543212890625, 0.060365047, 0.06557395241477272]",two
"[0.345396, 2406.7523677629824, 1944.348334237629, 4615.201637961648, 0.026881658, 0.12851784446022727]",two
"[0.46144846, 2738.695866489746, 1836.6390609983785, 4773.274924538352, 0.007942993, 0.11955122514204546]",two
"[0.47060347, 1392.4839907625085, 1568.7480739681453, 2935.8564897017045, 0.07587233, 0.044022993607954544]",two
"[0.44307435, 1870.7346720615078, 1742.8864553596613, 3816.76025390625, 0.018340172, 0.08860270182291667]",two
"[0.43696386, 1920.8500699595868, 1632.6418221355286, 3547.350519353693, 0.054936532, 0.09829989346590909]",two
"[0.31232378, 2757.244967128716, 1838.7629180494253, 5092.847234552557, 0.015157908, 0.23954634232954544]",two
"[0.52667433, 1432.1490686739462, 1462.7191936942784, 2826.477605646307, 0.029164342, 0.0816650390625]",two
"[0.3026745, 1897.2402425426926, 1419.3968717255689, 3334.4654430042615, 0.02377185, 0.11937366832386363]",two
"[0.54356176, 2174.2584348627333, 1795.7518440270921, 4205.0853832347975, 0.042594917, 0.12511877111486486]",two
"[0.39417687, 1463.8435146534505, 1479.5174972003754, 2932.430752840909, 0.14139825, 0.0791015625]",two
"[0.5060788, 2078.141323889126, 1784.004847869392, 4158.355158025568, 0.04605185, 0.14483087713068182]",two
"[0.52987003, 2463.8117475661334, 1762.4703542170587, 4470.831298828125, 0.01083021, 0.18051979758522727]",two
"[0.6488027, 2725.777435923486, 1947.5137037626525, 5039.993008700284, 0.0011389487, 0.3577215021306818]",two
"[0.5085142, 2610.9671555520595, 2004.5437769986215, 4940.294516958841, 0.004583765, 0.08747379954268293]",two
"[0.46938524, 1898.175196375759, 1807.4712590644383, 3954.5238148082385, 0.0020894562, 0.13933771306818182]",two
"[0.4001822, 1571.6460188089147, 1646.7652744193315, 3321.0071910511365, 0.07529212, 0.07052334872159091]",two
"[0.53652364, 1422.4460978596403, 1789.6798712216246, 3443.844327059659, 0.009993445, 0.04736328125]",two
"[0.5101867, 1426.6105090865371, 1317.5241457962932, 2548.30078125, 0.016114904, 0.08133370535714286]",two
"[0.456999, 2143.8433785316906, 1712.1268409365932, 4128.502308238636, 0.033100184, 0.2076748934659091]",two
"[0.3657134, 2237.2614214675073, 1711.114872408945, 4071.7329545454545, 0.077573985, 0.14607377485795456]",two
"[0.2988535, 2262.7891728636223, 1836.9270638468938, 4019.857510653409, 0.0822324, 0.13926003196022727]",two
"[0.4092622, 1354.8316020747568, 1407.7443345588397, 2684.5542214133525, 0.039681472, 0.06639515269886363]",two
"[0.3831813, 1909.8496289008262, 1607.4831189178576, 3523.8597523082385, 0.017186651, 0.11031827059659091]",two
"[0.336354, 1953.163318770887, 1865.6715468111784, 4010.55908203125, 0.04095833, 0.10284978693181818]",two
"[0.37943035, 1775.8083175119043, 1777.3561687935567, 3785.683926669034, 0.01530084, 0.08653675426136363]",two
"[0.5081158, 2085.3782895360605, 1793.5718527038962, 4173.526278409091, 0.04595659, 0.09538130326704546]",two
"[0.44637206, 1645.9428639877178, 1749.87087324714, 3333.2419655539775, 0.034430183, 0.06475275213068182]",two
"[0.19761173, 1175.915972725961, 1092.803853770614, 2024.12109375, 0.074134484, 0.06414240056818182]",two
"[0.420954, 1371.5583306262636, 1481.209279483119, 2918.2384144176135, 0.02724417, 0.08693625710227272]",two
"[0.5227432, 2932.1533340022415, 1937.738225810649, 5122.944779829545, 0.0054739746, 0.11253773082386363]",two
"[0.6196369, 2443.54955430549, 2071.051764078908, 5038.280140269886, 0.0061807586, 0.12586558948863635]",two
"[0.46462187, 967.3576490756396, 909.5853249534847, 1751.040926846591, 0.096515864, 0.051957563920454544]",two
"[0.66593444, 715.8931090547035, 1463.6096515590057, 1138.568115234375, 0.04797585, 0.006924715909090909]",two
"[0.47442466, 2384.1523025911047, 1624.470372978766, 4086.4146839488635, 0.010957285, 0.16131036931818182]",two
"[0.52942264, 1714.6176073092558, 1659.6982439182618, 3523.8597523082385, 0.021758538, 0.09480424360795454]",two
"[0.5239824, 1898.3176837451, 1694.6226881026412, 3838.29345703125, 0.0036109714, 0.11736505681818182]",two
"[0.47141945, 2035.3002341495517, 1919.3465453988395, 4283.174954927885, 0.06259575, 0.08933042868589744]",two
"[0.30732, 1812.1229312170674, 1759.6657302772483, 3744.5750843394885, 0.008900321, 0.162353515625]",two
"[0.65793294, 2301.9957331049623, 2011.223552201352, 4764.465886896307, 0.017022742, 0.11240456321022728]",two
"[0.31451038, 852.8534209974281, 1000.5248836646568, 1371.7629172585227, 0.07658881, 0.05067027698863636]",two
"[0.60597557, 1488.9943123804353, 1746.737377287973, 3396.86279296875, 0.026088694, 0.052525111607142856]",two
"[0.50691766, 1928.1540665676541, 1633.2683509448018, 3667.7407004616475, 0.026815318, 0.12435635653409091]",two
"[0.46186277, 2180.0145549614294, 1861.668456509526, 4433.148193359375, 0.04517701, 0.14982466264204544]",two
"[0.5427849, 1284.9653137188793, 1088.8917595825346, 2443.773859197443, 0.073398046, 0.07601651278409091]",two
"[0.42581275, 1729.5637213471555, 1350.749735132936, 2795.6459738991475, 0.09422383, 0.11946244673295454]",two
"[0.5715739, 1993.1765802812333, 1918.0848041587697, 4264.063609730114, 0.020789973, 0.06873668323863637]",two
"[0.5523618, 1701.2792503694945, 1773.275849407496, 3581.2721429869184, 0.027134135, 0.09151299055232558]",two
"[0.3298186, 1186.9120971141883, 1344.4133480854425, 2025.344571200284, 0.04274674, 0.06186745383522727]",two
"[0.4525239, 1477.3142571750823, 1556.3903535441016, 2908.205899325284, 0.030385215, 0.07363059303977272]",two
"[0.41224948, 1677.329236561254, 1567.5134868328817, 3496.453857421875, 0.009901769, 0.11378062855113637]",two
"[0.45315212, 2130.084828884966, 1809.4163264010356, 4176.462624289773, 0.054570332, 0.1397705078125]",two
"[0.39389667, 1234.4405154490375, 1460.531386084494, 2185.864812677557, 0.0380031, 0.05306729403409091]",two
"[0.6565404, 2805.6779923761396, 2218.6579391295195, 5646.34843306108, 5.3008334e-05, 0.16330788352272727]",two
"[0.3942427, 2497.7569052793638, 1459.8046650221565, 4084.457120028409, 0.012823725, 0.15845836292613635]",two
"[0.45124862, 1663.4309702812693, 1786.6568462819073, 3592.553051097973, 0.034289856, 0.08005173141891891]",two
"[0.59160984, 1242.3195126910175, 1533.3751165358428, 2806.167879971591, 0.012057631, 0.045232599431818184]",two
"[0.38483658, 2459.048218312562, 1649.8123639330352, 4366.318359375, 0.046922293, 0.13597935267857142]",two
"[0.44282678, 3305.466629594612, 1828.93778624186, 5345.61767578125, 0.029365255, 0.27173961292613635]",two
"[0.48064572, 2429.446878420424, 1819.3764291085145, 4460.554088245739, 0.00848204, 0.17444957386363635]",two
"[0.38306448, 1500.0916360562944, 1570.799694878405, 3062.3640580610795, 0.06897637, 0.070068359375]",two
"[0.35935995, 1848.104238303691, 1841.3454490936283, 3930.7883522727275, 0.005950033, 0.08238636363636363]",two
"[0.39209315, 1455.6359418725112, 1494.874869418041, 2988.955411044034, 0.046974417, 0.07419655539772728]",two
"[0.6830405, 1187.3963971843916, 1656.8790044291056, 2830.392733487216, 0.034812536, 0.00833407315340909]",two
"[0.5154359, 2273.89827462804, 1812.5381038578807, 4356.313809481534, 0.0063427105, 0.3251620205965909]",two
"[0.41276667, 1382.8364459384618, 1430.9560471471216, 2616.528875177557, 0.008641281, 0.07781427556818182]",two
"[0.4401769, 1300.3737564798712, 1481.7948629006883, 2483.6592240767045, 0.042111024, 0.06460848721590909]",two
"[0.32599887, 1527.868255969127, 1561.233578084083, 3092.706298828125, 0.044656605, 0.08241965553977272]",two
"[0.3081437, 2340.625676897586, 1686.8603859652305, 4147.343860973011, 0.011546784, 0.12945001775568182]",two
"[0.41425595, 2249.91976149506, 1733.3059125046605, 4312.75801225142, 0.017058073, 0.1441317471590909]",two
"[0.45411712, 1077.7858278870888, 1250.2749301525319, 2041.0050825639205, 0.05111259, 0.05392178622159091]",two
"[0.4814244, 2469.611588811221, 1982.1035482813097, 4765.934059836648, 0.03414222, 0.11226029829545454]",two
"[0.41002885, 1764.0916508388486, 1679.3377477710708, 3654.5271439985795, 0.032254342, 0.11651056463068182]",two
"[0.5708255, 2579.6554044478135, 1896.0302113817413, 4769.359796697443, 0.041319106, 0.1365633877840909]",two
"[0.41968247, 1852.1146764949729, 1745.9958739370486, 3942.044344815341, 0.007354905, 0.12336869673295454]",two
"[0.39959773, 2130.6074549799905, 1963.087099265199, 4393.752219460227, 0.03280783, 0.11664373224431818]",two
"[0.39442438, 1197.901044511792, 1279.9881861674319, 2356.417569247159, 0.030910255, 0.06273304332386363]",two
"[0.49018767, 2334.9565358479153, 1852.4864568412174, 4559.166370738636, 0.01376287, 0.14336603338068182]",two
"[0.43302384, 1707.9960628935019, 1563.0002977007207, 3477.1229137073865, 0.007880166, 0.21110395951704544]",two
"[0.45158422, 1583.011584398982, 1834.9092178059184, 3701.7533735795455, 0.011661956, 0.04408957741477273]",two
"[0.5221991, 2397.4187640240857, 2039.6427482160032, 4904.92109818892, 0.0034361454, 0.13194691051136365]",two
"[0.46398145, 2059.793158732285, 2031.0113226227877, 4611.041814630682, 0.018585803, 0.06950239701704546]",two
"[0.45987165, 1842.903171684838, 1838.9053370174258, 3882.583340731534, 0.061871734, 0.09573641690340909]",two
"[0.41623935, 1436.3751345103474, 1620.125274571092, 2875.906094637784, 0.23900427, 0.07484019886363637]",two
"[0.5318171, 1178.0854508095986, 1640.248178647742, 2440.6539916992188, 0.016124887, 0.03961181640625]",two
"[0.4978738, 1138.213226712749, 1555.3695147259327, 2296.9565651633525, 0.03191861, 0.04869495738636364]",two
"[0.44190836, 1847.4844869761123, 1531.2970764019735, 3417.4172141335225, 0.044781532, 0.12114923650568182]",two
"[0.52038133, 1536.3094462134316, 1931.296718748996, 3518.7211470170455, 0.011379514, 0.06477494673295454]",two
"[0.3431626, 2232.051966091478, 1765.407606607733, 4062.923916903409, 0.012281555, 0.21788441051136365]",two
"[0.41143093, 1674.7175539528014, 1378.3126220664813, 2917.504327947443, 0.039126102, 0.1134033203125]",two
"[0.41130042, 1700.087868263961, 1621.792918121943, 3401.082136824324, 0.011955234, 0.08742873733108109]",two
"[0.4628872, 1566.2629558080635, 1781.9304135918517, 3419.619473544034, 0.011915266, 0.06859241832386363]",two
"[0.43343523, 1819.0251992197725, 1881.676447526154, 3919.3339579814187, 0.01132929, 0.08304740287162163]",two
"[0.42927262, 1848.8787487203335, 1655.062178138711, 3491.315252130682, 0.042771377, 0.10604580965909091]",two
"[0.48887178, 2744.26853740817, 1839.1690883152135, 4913.730135830966, 0.010836325, 0.20569957386363635]",two
"[0.46212322, 1896.7413128631406, 1682.0034739373716, 3764.6401145241475, 0.012146062, 0.13590864701704544]",two
"[0.5236614, 2615.1944375317516, 2116.2703527936915, 5304.508833451705, 0.004658302, 0.11622203480113637]",two
"[0.48564, 2100.6635199943503, 1893.7736824331184, 4337.961647727273, 0.00218252, 0.12404563210227272]",two
"[0.42070442, 1398.3268682547816, 1139.3923672270992, 2274.199884588068, 0.028280454, 0.08815696022727272]",two
"[0.47846, 2261.2551265777297, 2132.6175107925555, 4970.914902797965, 0.039122112, 0.09788335755813954]",two
"[0.2731317, 2218.4942827308387, 1646.8266647242208, 4086.4146839488635, 0.030328097, 0.14011452414772727]",two
"[0.5123505, 1163.442886254109, 1221.4005899083236, 2151.852139559659, 0.031744633, 0.046553178267045456]",two
"[0.44066468, 918.6379434031222, 1079.0458332500502, 1869.9629350142045, 0.10097237, 0.04910555752840909]",two
"[0.38401377, 1030.5058779811634, 1264.4047502185128, 2022.897616299716, 0.07444562, 0.04905007102272727]",two
"[0.51575005, 1473.546711398382, 1566.6310014974817, 3157.3828125, 0.0136400815, 0.07618582589285715]",two
"[0.39940667, 1974.0407388383776, 1581.8893864930928, 3725.488836115057, 0.0159912, 0.11368075284090909]",two
"[0.52007705, 1877.127144473228, 1615.7531761230673, 3419.1300825639205, 0.016515097, 0.11366965553977272]",two
"[0.3991301, 1711.8162862322229, 1659.4300136388324, 3392.981808684593, 0.013514016, 0.09949582122093023]",two
"[0.20703705, 1222.7466074226095, 817.4405392268399, 2006.0136274857955, 0.0069917934, 0.08953302556818182]",two
"[0.27873027, 1627.2325287084905, 1213.1492431171778, 3069.949618252841, 0.0036028528, 0.08604847301136363]",two
"[0.64808893, 755.3243536894753, 1351.1156505495173, 1505.6113503196023, 0.018268844, 0.02239435369318182]",two
"[0.5585262, 1601.9537564987365, 1811.6995927714968, 3623.206121271307, 0.027391134, 0.048417524857954544]",two
"[0.5959759, 2077.0844565076954, 2062.751337048289, 4604.435036399148, 0.012446562, 0.08030007102272728]",two
"[0.37217847, 1592.4767307344339, 1529.9551759398673, 3153.6354758522725, 0.048116863, 0.071533203125]",two
"[0.58856004, 1336.3706765655747, 1727.7928373578854, 2779.006680575284, 0.009374379, 0.040227716619318184]",two
"[0.46533436, 1532.6005887846723, 1735.2045303877576, 3491.8046431107955, 0.05409851, 0.06629527698863637]",two
"[0.44124627, 1834.7795094547803, 1703.8462297941123, 3725.9782270951705, 0.03342593, 0.10973011363636363]",two
"[0.60821235, 1866.9995659104184, 1965.0321632862483, 4107.703191583807, 0.0068139355, 0.08476118607954546]",two
"[0.5303089, 2051.788439986521, 1763.1894701039148, 4123.6083984375, 0.011723532, 0.13670765269886365]",two
"[0.45871314, 1483.4956566832425, 1382.0717389006202, 2688.2246537642045, 0.066112354, 0.09189675071022728]",two
"[0.22330287, 943.9227472644212, 808.716650309171, 1791.9050736860795, 0.01267065, 0.05503151633522727]",two
"[0.4599812, 1898.8571409851309, 1886.1613050116207, 4078.333458533654, 0.019677252, 0.10329026442307693]",two
"[0.47543025, 2689.69057366787, 1892.0549470977821, 4746.847811612216, 0.004013944, 0.1538973721590909]",two
"[0.53148776, 1447.8148940714325, 1790.2993683655345, 3393.926447088068, 0.009932099, 0.048883611505681816]",two
"[0.46661526, 2311.3542201551145, 1902.426665888441, 4469.118430397727, 0.023825783, 0.1484042080965909]",two
"[0.42060176, 2329.3641528589937, 1686.2821472162213, 4112.10771040483, 0.012611147, 0.16248668323863635]",two
"[0.6099504, 3487.8062121578505, 2153.5350468503802, 6144.059059836648, 3.4112396e-05, 0.3804043856534091]",two
"[0.43820515, 2246.6852938819266, 1597.2082053399688, 4064.8814808238635, 0.042889174, 0.15657182173295456]",two
"[0.462077, 2031.2619651520502, 1826.8077095075275, 4122.384920987216, 0.024900615, 0.10051935369318182]",two
"[0.40329865, 1707.0173106352856, 1710.2127922754669, 3421.8217329545455, 0.03583098, 0.08490545099431818]",two
"[0.39196825, 2124.005462243699, 1492.2443809898148, 3745.309170809659, 0.0702164, 0.13645241477272727]",two
"[0.35717577, 1301.7854383726467, 1587.9187598426347, 2659.595281427557, 0.043775976, 0.059636896306818184]",two
"[0.6211202, 2626.720118485118, 2049.884318042301, 5143.254505504261, 0.017922496, 0.13771750710227273]",two
"[0.68048966, 777.9591383085643, 1340.102466467621, 1151.2922807173295, 0.009617103, 0.017833362926136364]",two
"[0.5185326, 2446.8115931105053, 1902.155920037657, 4661.20439009233, 0.014937341, 0.1577481356534091]",two
"[0.5596396, 2114.032206963759, 1885.812086970627, 4290.49072265625, 0.0040794364, 0.1280850497159091]",two
"[0.41580164, 1966.6439759828927, 1618.6374691808176, 3647.9203657670455, 0.010324413, 0.11376953125]",two
"[0.4200933, 1727.6664900994535, 1836.998594248848, 3694.8443244485293, 0.00019815727, 0.08859432444852941]",two
"[0.4032235, 957.2302804706302, 1267.8399748341014, 1773.797607421875, 0.019298384, 0.043701171875]",two
"[0.4328091, 2188.4812038484147, 1905.9751822357991, 4478.661554509943, 0.013808664, 0.15565074573863635]",two
"[0.50426716, 1450.570329017782, 1463.510143150572, 2677.7027476917615, 0.08776646, 0.08124334161931818]",two
"[0.5114356, 1590.2532281245624, 1661.367078471498, 3337.646484375, 0.04211497, 0.07476251775568182]",two
"[0.65014684, 1705.8660877580942, 1651.4036343013229, 3295.5588600852275, 0.014707629, 0.07557262073863637]",two
"[0.4221191, 1969.4214423194926, 1540.9367384205352, 3556.1595569957385, 0.038096957, 0.11969549005681818]",two
"[0.6684596, 2900.0426673594793, 2092.22789971864, 5477.753240411932, 0.006700446, 0.19826438210227273]",two
"[0.3784319, 2336.735743161873, 1790.3334270936211, 4378.581099076705, 0.012781444, 0.14511940696022727]",two
"[0.40996104, 2152.337116451088, 1743.3931862343413, 4153.950639204545, 0.0136313345, 0.11930708451704546]",two
"[0.2522198, 818.0195648771623, 1145.8646075669637, 1453.4912109375, 0.07198309, 0.021073774857954544]",two
"[0.5127745, 1845.7978969156322, 1909.8860667142849, 3934.566905886628, 0.016571194, 0.0868118640988372]",two
"[0.5710438, 1881.8782922825847, 1830.0307135378243, 3941.3102583451705, 0.02312752, 0.10272771661931818]",two
"[0.48549178, 2668.093815251978, 1904.8635499327595, 4742.68798828125, 0.009829398, 0.20249245383522727]",two
"[0.40950233, 911.149114806006, 1289.7883015021534, 1665.1528098366477, 0.12858956, 0.03443492542613636]",two
"[0.4339919, 1795.9144640059521, 1614.410180361096, 3611.4607377485795, 0.023405211, 0.11667702414772728]",two
"[0.3987817, 1600.508652823529, 1699.107390922879, 3507.220458984375, 0.027613448, 0.08176491477272728]",two
"[0.40824318, 1703.7962696629752, 1888.6981297891898, 3876.9553444602275, 0.01842118, 0.062255859375]",two
"[0.58280665, 2109.385378650897, 1995.4668647039673, 4462.02226118608, 0.056632813, 0.06417569247159091]",two
"[0.45363155, 2976.5253362456697, 2116.8899168812163, 5386.237127130682, 0.05667292, 0.21038263494318182]",two
