"chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,rms,zero_crossing_rate",class
"[0.23665515, 1410.089918765019, 1109.8426510243607, 2661.5528453480115, 0.21973215, 0.089599609375]",nine
"[0.36265925, 1450.7952201391902, 1610.3747067468373, 3101.7600319602275, 0.044307634, 0.060102982954545456]",nine
"[0.8482457, 1843.3539392820405, 2171.3515600995793, 4643.586314808239, 0.0675582, 0.033136541193181816]",nine
"[0.5061569, 2475.4457909745565, 1675.0335664931442, 4301.083669354839, 0.012493225, 0.2734375]",nine
"[0.35863894, 1714.4971545524656, 1418.9437072910866, 3028.106689453125, 0.06899692, 0.10456986860795454]",nine
"[0.5007642, 1988.4483478221562, 1820.5885616769008, 4004.4416947798295, 0.01043832, 0.11221590909090909]",nine
"[0.43033397, 1101.1209512268056, 1336.2407117563473, 2101.5242293074325, 0.06542231, 0.07407358530405406]",nine
"[0.48783752, 1292.4340214449298, 1435.4054097962082, 2554.376220703125, 0.0075384453, 0.06075772372159091]",nine
"[0.30554336, 996.651561058703, 1070.1958898910177, 1718.9858176491477, 0.049181867, 0.054521040482954544]",nine
"[0.44111982, 2105.331486644051, 1716.708342597422, 4072.711736505682, 0.018435119, 0.12516645951704544]",nine
"[0.31481737, 1528.8501951661833, 1422.2122133450525, 2847.2767223011365, 0.07408679, 0.07708185369318182]",nine
"[0.5246395, 1631.6759868587612, 1613.2188681946332, 3448.248845880682, 0.028548677, 0.057195490056818184]",nine
"[0.48953813, 2315.1631448399876, 2274.6048432421953, 5371.310702237216, 5.9994534e-05, 0.15045720880681818]",nine
"[0.38332406, 1412.4342718132973, 1349.5028388746716, 2854.8316955566406, 0.112811126, 0.052276611328125]",nine
"[0.2956743, 1503.271476158088, 1625.738549104426, 3097.6002086292615, 0.29053974, 0.06939142400568182]",nine
"[0.58134633, 1454.2237640622916, 1848.6306210470632, 3611.950128728693, 0.0042812186, 0.048583984375]",nine
"[0.49545237, 993.0152971286211, 1275.2975783726163, 1939.211758700284, 0.012888515, 0.04385653409090909]",nine
"[0.28231436, 1239.0561450268497, 1210.2379203090059, 2387.0045055042615, 0.124385335, 0.06626198508522728]",nine
"[0.57301426, 2037.10293340332, 1750.350959945628, 4076.626864346591, 0.024040349, 0.09097567471590909]",nine
"[0.4026328, 2030.5307103378436, 1822.4584389374252, 4105.011541193182, 0.011953785, 0.11697665127840909]",nine
"[0.48635182, 1069.295797204288, 1392.7100568345302, 2283.2536177201705, 0.031093152, 0.03709827769886364]",nine
"[0.29467407, 1426.5360797138633, 1396.5566764706628, 2912.121027166193, 0.1272343, 0.06386496803977272]",nine
"[0.37023523, 1631.858793437144, 1769.3544009048683, 3559.0959028764205, 0.050475623, 0.06686123934659091]",nine
"[0.48726717, 2201.8084898892344, 1824.285089413271, 4326.216264204545, 0.017036306, 0.13962624289772727]",nine
"[0.31557897, 989.3472928921834, 1249.983024193141, 1939.9458451704545, 0.06035693, 0.037042791193181816]",nine
"[0.4364558, 1414.9485835269559, 1518.9614324658855, 2945.0411064680234, 0.058867265, 0.04711346293604651]",nine
"[0.19860242, 1193.950693782973, 1119.3008799843444, 2273.9551890980115, 0.03389477, 0.06328790838068182]",nine
"[0.40199256, 1771.9550377582716, 1543.2750972420217, 3305.591375177557, 0.006792387, 0.10731090198863637]",nine
"[0.40786093, 1827.2359574734166, 1478.1295464589132, 3485.931951349432, 0.049611177, 0.10713334517045454]",nine
"[0.34273916, 1614.0652055178575, 1711.8241940799242, 3255.5126953125, 0.026854016, 0.07933872767857143]",nine
"[0.36820257, 1454.701547270431, 1673.670199043826, 3426.226251775568, 0.10876236, 0.06839266690340909]",nine
"[0.44068655, 1303.4238824832769, 1424.5117730283082, 2686.511785333807, 0.060617317, 0.06585138494318182]",nine
"[0.46931046, 1535.685225187854, 1637.3239577757972, 3247.598544034091, 0.015548253, 0.07245427911931818]",nine
"[0.33626685, 1063.20099704934, 1532.8599377663131, 2332.6821067116475, 0.0910675, 0.032515092329545456]",nine
"[0.6187495, 695.2832096007604, 1250.6825516915344, 1248.6810857599432, 0.021702953, 0.01806640625]",nine
"[0.46509567, 1343.431143711099, 1292.1716940103581, 2449.8912464488635, 0.027338857, 0.06316583806818182]",nine
"[0.4164666, 1658.912634952226, 1416.3528884971374, 2992.1364524147725, 0.024724843, 0.10860928622159091]",nine
"[0.39915818, 902.0897019875961, 1164.0592605085901, 1518.5802112926137, 0.020529808, 0.04615367542613636]",nine
"[0.5407694, 1701.2720470611544, 1881.4467705190493, 3956.72607421875, 0.010076256, 0.057173295454545456]",nine
"[0.32732925, 2106.965181025288, 1505.2536783416094, 3547.59521484375, 0.12004888, 0.1492587002840909]",nine
"[0.48684525, 1290.793132295272, 1543.0809134605336, 2677.4580522017045, 0.050083194, 0.05591930042613636]",nine
"[0.3606348, 1128.4628956659121, 1297.9269669700827, 2256.0924183238635, 0.10668372, 0.044966264204545456]",nine
"[0.35726213, 1979.7594880217412, 1441.691085154389, 3617.822820490057, 0.054351207, 0.11958451704545454]",nine
"[0.4097527, 1766.356911314506, 1439.3253242980675, 3296.2929465553975, 0.019863512, 0.10546875]",nine
"[0.35435522, 1796.3696094665936, 1464.1338454474865, 3340.8275257457385, 0.046436075, 0.10365988991477272]",nine
"[0.6089301, 1879.960540018928, 1978.5440706431177, 4308.297025240385, 0.00174279, 0.09217247596153846]",nine
"[0.3821826, 1797.8117535538668, 1676.163216558589, 3773.69384765625, 0.017821213, 0.0714111328125]",nine
"[0.42599306, 2053.6185303851107, 1535.8198225867454, 3764.395419034091, 0.059011523, 0.13355601917613635]",nine
"[0.4508155, 1928.754849931979, 1724.093611940487, 3900.446111505682, 0.017761616, 0.1456298828125]",nine
"[0.49439192, 1627.967103961503, 1918.0147395191927, 3954.279119318182, 0.012823476, 0.055109197443181816]",nine
"[0.4730897, 2171.109472654231, 1603.6974096202475, 3966.5138938210225, 0.027205253, 0.1370516690340909]",nine
"[0.3696133, 1122.6711525531534, 1534.5989098563282, 2358.3751331676135, 0.04448352, 0.03726473721590909]",nine
"[0.30907047, 983.1658790165969, 1243.9147399401654, 2009.9287553267045, 0.009519088, 0.030229048295454544]",nine
"[0.3691478, 982.5917557959656, 1240.8524282195397, 1942.148104580966, 0.057409145, 0.04568758877840909]",nine
"[0.35801205, 1116.3813535091144, 1349.4125249538995, 2400.707452947443, 0.05129131, 0.043135209517045456]",nine
"[0.48019907, 1829.616030586995, 2003.539116491703, 4289.36398528343, 0.01817372, 0.08099791061046512]",nine
"[0.27883798, 1681.0872436940263, 1541.3300470569106, 3181.0413707386365, 0.028921269, 0.08099920099431818]",nine
"[0.30980885, 1031.1534349416272, 1380.5259747628975, 2124.935635653409, 0.0061957985, 0.04392311789772727]",nine
"[0.31126958, 1436.2333165852683, 1425.2136342655494, 2774.1127707741475, 0.04188862, 0.100341796875]",nine
"[0.41251007, 2658.497001367714, 1573.2314109559663, 4066.1049582741475, 0.012245666, 0.16361860795454544]",nine
"[0.30886766, 1668.2425153251272, 1382.135547215731, 3327.3692737926135, 0.057758793, 0.10444779829545454]",nine
"[0.33766818, 1751.9722943622307, 1539.2482352765467, 3402.24609375, 0.040338073, 0.09036532315340909]",nine
"[0.30402142, 1563.9912260740166, 1448.3592606074476, 3018.3188698508525, 0.08860299, 0.08042214133522728]",nine
"[0.40678695, 898.2212006598162, 1092.8251476191188, 1651.6945578835227, 0.049044196, 0.03952858664772727]",nine
"[0.29476818, 1589.6794061019216, 1491.9404118260245, 3126.474276455966, 0.07059807, 0.08922230113636363]",nine
"[0.4052524, 1752.1326295181732, 1351.5997420036292, 3154.858953302557, 0.019075308, 0.12190385298295454]",nine
"[0.33088106, 2255.1926616448577, 1776.7629348036892, 4123.119007457386, 0.02248593, 0.11768687855113637]",nine
"[0.4414858, 1222.1889437586258, 1486.7864169953957, 2787.8157182173295, 0.07516864, 0.0269775390625]",nine
"[0.5100523, 1912.8124536519442, 1777.0261117055118, 4002.484130859375, 0.020618275, 0.09120686848958333]",nine
"[0.41708103, 2248.8052735037386, 1628.5753715799003, 3834.378329190341, 0.09089324, 0.1582364169034091]",nine
"[0.3944996, 1772.5415283080356, 1580.8528347237434, 3436.014071377841, 0.027566202, 0.19000799005681818]",nine
"[0.47108078, 2289.5521335950275, 1879.0261811916012, 4558.432284268466, 0.0016749819, 0.23846990411931818]",nine
"[0.17793769, 1522.6948142197878, 1106.83707163722, 2256.826504794034, 0.009153249, 0.11137251420454546]",nine
"[0.39526436, 2009.8633541323798, 1439.1348887577938, 3601.9176136363635, 0.060755793, 0.14076926491477273]",nine
"[0.29269177, 1405.561202513365, 1656.580064340553, 3149.7203480113635, 0.04024554, 0.049849076704545456]",nine
"[0.4236364, 1606.3242883620464, 1257.8905515033136, 2726.886541193182, 0.15046018, 0.10466974431818182]",nine
"[0.32796866, 1145.6505630578274, 1310.1017474277733, 2148.181707208807, 0.045069348, 0.05765047940340909]",nine
"[0.32191026, 1185.5362614138592, 1376.3497191582421, 2422.9747425426135, 0.112225205, 0.04893909801136364]",nine
"[0.43725628, 1548.0584644714263, 1355.343927324575, 2999.722012606534, 0.05026034, 0.10549094460227272]",nine
"[0.3325957, 1939.8915760099162, 1723.0079252705589, 3817.983731356534, 0.03687094, 0.08866743607954546]",nine
"[0.5097892, 2184.0352469779095, 1682.556888434953, 4057.0512251420455, 0.012568624, 0.14609596946022727]",nine
"[0.4602318, 1683.6657087473184, 1637.8628287181878, 3470.5161354758525, 0.04447113, 0.09402743252840909]",nine
"[0.48129934, 2153.9890077995183, 1925.4751685565163, 4291.22480912642, 0.0049259136, 0.06918057528409091]",nine
"[0.351532, 1613.9422820175598, 1604.899424764514, 3378.265935724432, 0.10197205, 0.07700417258522728]",nine
"[0.44260904, 1568.648995768863, 1232.5123150105956, 2757.300400152439, 0.032333713, 0.09133241234756098]",nine
"[0.40352643, 1625.4066611647177, 1420.4177285342705, 3239.0342018821025, 0.039888635, 0.11020729758522728]",nine
"[0.42688504, 2198.7908851396865, 1436.8768984069059, 3526.306707208807, 0.057717253, 0.15895774147727273]",nine
"[0.47221068, 1753.8030916214673, 1462.044866805837, 3335.199529474432, 0.056666505, 0.10635653409090909]",nine
"[0.39069116, 1635.8891087474055, 1480.9467632988992, 3186.669367009943, 0.022851413, 0.08709161931818182]",nine
"[0.25646314, 1111.4100211928328, 1366.5525275089994, 2087.7419211647725, 0.09506282, 0.052046342329545456]",nine
"[0.34296024, 1444.893416943738, 1320.7514069949798, 2926.8027565696025, 0.03541365, 0.12900612571022727]",nine
"[0.46690807, 1599.03603932775, 1612.7340269120468, 3158.2846901633525, 0.065282494, 0.0714111328125]",nine
"[0.40518183, 1265.9543130689515, 1655.9166306576612, 2817.1791770241475, 0.025290377, 0.04042746803977273]",nine
"[0.36950982, 1276.4136517185927, 1552.897022949058, 2883.2469593394885, 0.05890364, 0.04848410866477273]",nine
"[0.31516618, 1781.7933836611016, 1760.102065974007, 3686.5822531960225, 0.030311668, 0.08612615411931818]",nine
"[0.36832827, 1137.2989208940378, 1158.3654847564712, 2445.9761186079545, 0.045509495, 0.06458629261363637]",nine
"[0.50830555, 2085.435867122408, 1932.6882048704792, 4446.6064453125, 0.013531013, 0.09107555042613637]",nine
"[0.33666497, 1148.0310252531851, 1375.6656028014845, 2278.1150124289775, 0.046283305, 0.04052734375]",nine
"[0.5132422, 796.8267244511279, 1464.572227492735, 1350.9638006036932, 0.0553126, 0.022083629261363636]",nine
"[0.49321112, 2625.370664468379, 1704.7984046843521, 4430.945933948864, 0.014072116, 0.17720170454545456]",nine
"[0.33584413, 1319.2745637851442, 1512.179626730548, 2683.575439453125, 0.025616616, 0.05455433238636364]",nine
"[0.44118878, 1642.9522968874926, 1605.5865595140629, 3384.914491234756, 0.02056949, 0.09820407774390244]",nine
"[0.58044666, 2032.0640317093726, 1916.9056113779852, 4401.337779651989, 0.02638763, 0.07570578835227272]",nine
"[0.3858379, 1857.2979726829915, 1563.2103750248782, 3589.9275346235795, 0.018148663, 0.20258123224431818]",nine
"[0.47467524, 1244.0317610597167, 1553.1308266216283, 2770.1976429332385, 0.0063082133, 0.06370960582386363]",nine
"[0.2746998, 831.398648481803, 1030.4467916908811, 1374.9439586292613, 0.11964941, 0.041082208806818184]",nine
"[0.3486618, 1985.7973493255265, 1903.8524274057868, 4160.068026455966, 0.0075927605, 0.08220880681818182]",nine
"[0.47986427, 1605.7094372717997, 1475.2331209992512, 3191.5632768110795, 0.02887273, 0.10087446732954546]",nine
"[0.4017689, 1476.4180837820074, 1266.860378575959, 2671.8300559303975, 0.010085353, 0.10452547940340909]",nine
"[0.4045115, 1339.6034004389273, 1376.0253212455273, 2702.9063831676135, 0.031790398, 0.07175514914772728]",nine
"[0.25626978, 1071.6101189622684, 1482.2332388316484, 2328.7669788707385, 0.10497021, 0.023115678267045456]",nine
"[0.3655769, 1818.9915549097814, 1628.1462241939794, 3494.4962935014205, 0.031981926, 0.09995339133522728]",nine
"[0.4277795, 1148.0116258992032, 1061.0337479005598, 2099.732000177557, 0.06971796, 0.06711647727272728]",nine
"[0.64140755, 1197.675483282284, 1704.7757240037224, 2810.5723987926135, 0.06355589, 0.026278409090909092]",nine
"[0.34886914, 1075.7937003333361, 1281.633271798551, 2087.9866166548295, 0.0904369, 0.053022904829545456]",nine
"[0.3691732, 1252.0774453756667, 1349.3608313723298, 2633.4128639914775, 0.03663077, 0.05636319247159091]",nine
"[0.3250076, 1165.102864190174, 1254.9567271495832, 2118.084161931818, 0.017775903, 0.05954811789772727]",nine
"[0.3821807, 1113.184065821017, 1368.4939529871658, 2132.031804865057, 0.06193122, 0.05272327769886364]",nine
"[0.38063467, 1017.7111945131877, 1366.9434503300124, 2001.119717684659, 0.05234504, 0.03907359730113636]",nine
"[0.5167575, 1779.6627421087987, 1552.3418072627662, 3489.847079190341, 0.026273023, 0.10801003196022728]",nine
"[0.48823565, 2514.3204093041254, 1831.624011062376, 4521.727960759943, 0.01027076, 0.2581232244318182]",nine
"[0.40385374, 1335.9683227551045, 1602.24189394332, 2724.4395862926135, 0.050257467, 0.06005859375]",nine
"[0.47135493, 718.0982958015555, 1238.0214927801749, 1454.2252974076705, 0.014496542, 0.01677911931818182]",nine
"[0.38866535, 2750.139463949371, 1693.7931053334003, 4477.438077059659, 0.049142696, 0.19810901988636365]",nine
"[0.30981633, 1377.4861362820754, 1643.5598347831956, 2965.4646439985795, 0.04826145, 0.05661843039772727]",nine
"[0.23354848, 905.8748910668157, 1110.5933667150564, 1591.988858309659, 0.04938271, 0.04307972301136364]",nine
"[0.36566052, 1207.494361183122, 1319.7748040908523, 2278.359707919034, 0.09713864, 0.06131258877840909]",nine
"[0.29975048, 1209.2191811481573, 1250.9017719587503, 2008.4605823863637, 0.087993294, 0.06888094815340909]",nine
"[0.37400484, 1044.0157560868756, 1157.1121151735463, 2029.50439453125, 0.07452073, 0.051813299005681816]",nine
"[0.48861566, 1941.377678751886, 1572.2069095829588, 3750.692471590909, 0.018918294, 0.14813787286931818]",nine
"[0.5355445, 2476.9120085976106, 2018.3404846415963, 4737.794078480114, 0.03851085, 0.12128240411931818]",nine
"[0.34227428, 1068.2315931002138, 1141.5155064081373, 2154.788485440341, 0.054968134, 0.08259721235795454]",nine
"[0.52352357, 2043.5091289188858, 1628.3346076535124, 3826.5480735085225, 0.006613652, 0.1900301846590909]",nine
"[0.39933383, 1310.5386234853563, 1312.4211553228924, 2646.6264204545455, 0.02950583, 0.07086736505681818]",nine
"[0.40254784, 1770.510277416335, 1693.019504538789, 3737.478915127841, 0.025222344, 0.07389692826704546]",nine
"[0.3347221, 1080.3510274605158, 1031.670880441056, 2031.4619584517045, 0.009244589, 0.112060546875]",nine
"[0.4254643, 1385.7918448997827, 1736.7468117726194, 2998.0091441761365, 0.02269248, 0.039262251420454544]",nine
"[0.48191747, 788.9039289533713, 1097.9481041319043, 1423.883056640625, 0.037961088, 0.03134987571022727]",nine
"[0.50525033, 1114.7998196238398, 1755.3123160439884, 2595.974454012784, 0.00046959688, 0.032404119318181816]",nine
"[0.47685212, 1533.2166723174576, 1437.0607938145527, 2951.272305575284, 0.042931475, 0.07956764914772728]",nine
"[0.28914636, 1491.4281059611146, 1554.8845674426773, 3223.128995028409, 0.0067056464, 0.0833740234375]",nine
"[0.40787444, 1640.4073955271276, 1725.211245871883, 3337.1570933948865, 0.0059681786, 0.13682972301136365]",nine
"[0.40112212, 1444.7564856544188, 1411.3053192036857, 2816.2003950639205, 0.012610403, 0.07621626420454546]",nine
"[0.45888728, 962.3429007686237, 1352.2885693535313, 1662.9505504261363, 0.024947481, 0.03860751065340909]",nine
"[0.48774442, 1482.0011947572982, 1715.582362842268, 3367.254638671875, 0.021558248, 0.05458762428977273]",nine
"[0.44099525, 1645.6250174978038, 1575.748914515246, 3302.4580792682927, 0.06463741, 0.08976038490853659]",nine
"[0.44578394, 2016.8626318129411, 1585.3799734216411, 3714.232843572443, 0.016859414, 0.14527476917613635]",nine
"[0.39508426, 1595.0313250807164, 1492.9114928314034, 3200.617009943182, 0.02627101, 0.09148615056818182]",nine
"[0.45100933, 2869.0630409953633, 2269.8892909705796, 5701.404918323864, 0.009480771, 0.14817116477272727]",nine
"[0.5114701, 2092.152030815912, 1697.8671011918204, 3882.3386452414775, 0.04386489, 0.10248357599431818]",nine
"[0.42612886, 1998.1414324849145, 1931.8032615273592, 4329.175372456395, 0.039623488, 0.09175145348837209]",nine
"[0.39144555, 2531.1485662936498, 1801.5173366979645, 4551.091419566761, 0.02767036, 0.17249644886363635]",nine
"[0.58359885, 404.1026062754411, 710.53585177063, 592.4077814275569, 0.041341126, 0.022083629261363636]",nine
"[0.39961225, 949.8308060888947, 1238.428513783935, 2077.9541015625, 0.075669356, 0.03897372159090909]",nine
"[0.32743055, 1090.2590099443764, 1376.541160520346, 2317.0215953480115, 0.054184303, 0.04042746803977273]",nine
"[0.45042682, 2781.9978786240886, 1696.038664724929, 4465.447998046875, 0.016136281, 0.21122602982954544]",nine
"[0.28894004, 1748.622151736328, 1284.2070116221241, 3302.1656383167615, 0.0074322564, 0.14072487571022727]",nine
"[0.30340785, 1521.3588414390288, 1169.2523733357166, 2403.399103338068, 0.052886404, 0.09624689275568182]",nine
"[0.24408568, 1019.5691180377645, 975.4468317970702, 2217.919921875, 0.015758215, 0.05789462002840909]",nine
"[0.4875244, 1151.819553462994, 1497.0694195837239, 2612.124356356534, 0.035027202, 0.04407848011363636]",nine
"[0.40912452, 1500.3087939198476, 1516.4616051373225, 3115.9523703835225, 0.043572064, 0.07164417613636363]",nine
"[0.5832565, 1177.278777276502, 1581.7128575396316, 2492.712957208807, 0.009961752, 0.0335693359375]",nine
"[0.46260598, 1615.513288563754, 1687.5905053814313, 3481.0380415482955, 0.01670847, 0.08407315340909091]",nine
"[0.4873499, 1361.8167678298153, 1571.5056408953633, 3033.489990234375, 0.07450454, 0.05846058238636364]",nine
"[0.388613, 2033.9819569450365, 1572.9993392607678, 3678.262606534091, 0.083818495, 0.13008256392045456]",nine
"[0.43343502, 1637.2042532134976, 1503.938391581327, 3301.186856356534, 0.027621007, 0.10319380326704546]",nine
"[0.55030024, 1561.294761807833, 1767.6427717957915, 3509.667413884943, 0.007477747, 0.07358620383522728]",nine
"[0.43058592, 1855.4030987779947, 1664.0951385810572, 3594.292219295058, 0.015311346, 0.10882994186046512]",nine
"[0.44407484, 1306.3269327533733, 1199.5564629995283, 2399.9733664772725, 0.08747223, 0.07933460582386363]",nine
"[0.4141344, 1692.0466965401085, 1601.6381903621798, 3237.5660289417615, 0.07921272, 0.08872292258522728]",nine
"[0.25693357, 1229.52463732328, 1190.7364982727597, 2544.0990101207385, 0.004525869, 0.08642578125]",nine
"[0.5480663, 1225.584760757188, 1513.8841682418342, 2640.753728693182, 0.12806006, 0.0426025390625]",nine
"[0.5190405, 1026.3512019298362, 1300.6057563373001, 2330.724542791193, 0.0147831235, 0.05081454190340909]",nine
"[0.42741722, 1824.0494901637271, 1878.146313088909, 4058.5193980823865, 0.05229976, 0.08259721235795454]",nine
"[0.4156328, 1793.9505360080575, 1445.2679340030368, 3209.915438565341, 0.020390017, 0.11684348366477272]",nine
"[0.49431154, 3591.17834291975, 2089.347624583459, 6150.665838068182, 5.8818005e-05, 0.38623046875]",nine
"[0.29362628, 1011.5738329698517, 1357.171802406485, 1958.7873979048295, 0.007455571, 0.04427823153409091]",nine
"[0.42775685, 1937.306518346993, 1602.7337016281474, 3774.1832386363635, 0.036635432, 0.12734153053977273]",nine
"[0.32823822, 1505.7346614548755, 1384.393344035878, 2994.0940163352275, 0.023087732, 0.07432972301136363]",nine
"[0.40583435, 1140.2919364758536, 1274.8475713205687, 2098.9979137073865, 0.015274411, 0.04454456676136364]",nine
"[0.37318003, 1330.822165745048, 1286.3676868105088, 2636.349209872159, 0.015616501, 0.06944691051136363]",nine
"[0.3502814, 1200.685634848166, 1388.2319514790765, 2556.5784801136365, 0.063115284, 0.0501708984375]",nine
"[0.34520355, 1910.1319577053464, 1552.3042632546096, 3187.6481489701705, 0.11234384, 0.11177201704545454]",nine
"[0.33994657, 1481.2187762375077, 1516.4277334801309, 2997.5197531960225, 0.05173532, 0.07656028053977272]",nine
"[0.3696133, 1122.6711525531534, 1534.5989098563282, 2358.3751331676135, 0.04448352, 0.03726473721590909]",nine
"[0.47030497, 1993.638363517238, 1710.0320338740166, 4012.027254971591, 0.007366273, 0.11603338068181818]",nine
"[0.36011183, 1381.9459775425453, 1254.7683009736013, 2446.954900568182, 0.0335415, 0.07758123224431818]",nine
"[0.38854143, 937.3943349370625, 1161.6989931595247, 1728.5289417613637, 0.024826132, 0.04823996803977273]",nine
"[0.60182774, 1321.2227497040562, 1278.54194226273, 2161.639959161932, 0.054197546, 0.08203125]",nine
"[0.51618767, 1506.085119329754, 1613.650018392038, 3276.538745777027, 0.044694386, 0.05967588682432432]",nine
"[0.52473354, 2074.971481504672, 1720.9291969345068, 4163.249067826705, 0.020308739, 0.15012428977272727]",nine
"[0.349106, 1589.3421781044876, 1671.24143951784, 3388.543146306818, 0.0069166957, 0.059736772017045456]",nine
"[0.609228, 2840.7987294713207, 2112.2296449033715, 5490.477405894886, 0.0061046435, 0.20049493963068182]",nine
"[0.25855058, 2018.7241057040817, 1337.0936099269875, 3285.5263449928975, 0.018002605, 0.1482821377840909]",nine
"[0.34626365, 1894.9669488685242, 1617.3320607818503, 3746.2879527698865, 0.012863859, 0.1082763671875]",nine
"[0.45011282, 1415.151723031806, 1406.3369516158473, 2825.7435191761365, 0.03737202, 0.10554643110795454]",nine
"[0.2784788, 1652.854139494331, 1574.465571092678, 3151.1885209517045, 0.21618123, 0.07693758877840909]",nine
"[0.4702735, 1043.55792255037, 1313.7995050782317, 1741.2531072443182, 0.052088663, 0.0521240234375]",nine
"[0.49396214, 2425.559545802786, 1896.3287339123926, 4667.077081853693, 0.0141905425, 0.1610995205965909]",nine
"[0.40799055, 1944.1099061763127, 1559.122938554023, 3499.1455078125, 0.017071337, 0.12614302201704544]",nine
"[0.3478231, 962.2789636828294, 1304.374087031879, 1798.2671564275568, 0.10370708, 0.03638805042613636]",nine
"[0.41705897, 1734.9526119212462, 1608.1813753589865, 3501.3477672230115, 0.032022357, 0.08985484730113637]",nine
"[0.42470247, 1343.5469044994313, 1607.9105880296954, 2978.6782004616475, 0.036387894, 0.04848410866477273]",nine
"[0.48933545, 2057.7355709845865, 1897.0421638232992, 4242.77510209517, 0.027442146, 0.11297052556818182]",nine
"[0.34638885, 1530.9737053638557, 1444.5349425354352, 2760.409823330966, 0.008294549, 0.09070933948863637]",nine
"[0.5203945, 1116.9481049478272, 1406.1020077126816, 2357.3963512073865, 0.009310041, 0.06633966619318182]",nine
"[0.5341915, 1455.632314468385, 1446.1443015858213, 2807.636052911932, 0.022458833, 0.07825816761363637]",nine
"[0.4755691, 2032.4303686896028, 1796.799737409089, 4016.187078302557, 0.090254575, 0.11275967684659091]",nine
"[0.3204521, 1106.6923446771275, 1220.2914564814716, 1987.1720747514205, 0.032264575, 0.06271084872159091]",nine
"[0.24574932, 1528.5996350678759, 1341.3123243652738, 3018.808260830966, 0.030584712, 0.10170676491477272]",nine
"[0.39601254, 1598.5745410578027, 1702.088063995645, 3551.755038174716, 0.09697902, 0.06545188210227272]",nine
"[0.5514199, 1963.1753146150993, 1992.6261749802934, 4385.187877308239, 0.013622998, 0.08967729048295454]",nine
"[0.30032793, 1817.772501601267, 1503.2048715935334, 3441.397372159091, 0.023042053, 0.1190185546875]",nine
"[0.49615496, 1759.9109152298965, 1446.6119093244465, 3247.598544034091, 0.017023293, 0.12319113991477272]",nine
"[0.35754412, 1593.5766604019977, 1481.9080915115637, 3157.061212713068, 0.023350136, 0.08405095880681818]",nine
"[0.47934678, 1618.7513446828968, 1467.4335318538033, 3026.519305889423, 0.011306704, 0.09674228766025642]",nine
"[0.33813915, 1242.2906052226795, 1244.2562564345228, 2303.808038884943, 0.035876513, 0.07181063565340909]",nine
"[0.4316108, 2297.644842809553, 1665.329353266782, 4274.3408203125, 0.07497496, 0.15492942116477273]",nine
"[0.358894, 1546.3541112514615, 1461.7111249475474, 3048.9058061079545, 0.0222869, 0.07602761008522728]",nine
"[0.2494641, 1239.2613341009298, 938.4354259205297, 2179.992120916193, 0.004176108, 0.14267800071022727]",nine
"[0.38481742, 1458.406435203928, 1629.0998652740673, 3317.8261496803975, 0.1330284, 0.06436434659090909]",nine
"[0.42509276, 1581.7168475092958, 1540.2294488982652, 2920.440673828125, 0.029076744, 0.0875244140625]",nine
"[0.38070464, 2218.572885728675, 1750.7350827754783, 4273.60673384233, 0.041469578, 0.13328968394886365]",nine
"[0.43205932, 1355.1132384987454, 1649.7702551984314, 2777.783203125, 0.009655527, 0.049882368607954544]",nine
"[0.47977403, 2284.8556291738655, 1559.4243459818367, 3783.903556034483, 0.016924324, 0.1586408943965517]",nine
"[0.35840747, 1410.7024218914203, 1588.7293691530829, 3073.86474609375, 0.056351062, 0.06376509232954546]",nine
"[0.31573227, 1145.0144069101884, 1368.433832104258, 2242.144775390625, 0.13937818, 0.04590953480113636]",nine
"[0.33496806, 1503.8501320338191, 1257.237323940701, 2759.186345880682, 0.06883993, 0.09381658380681818]",nine
"[0.4644145, 2131.6307767677217, 1941.7726322132894, 4443.914794921875, 0.004738723, 0.0928955078125]",nine
"[0.48764378, 1409.0221330548297, 1375.5472433947764, 2804.69970703125, 0.0195551, 0.08975497159090909]",nine
"[0.5639225, 1385.6688491458638, 1629.3848567774755, 3151.7256573932927, 0.028851021, 0.050697884908536585]",nine
"[0.5805476, 2203.2442667684268, 1889.7191401446398, 4431.19062943892, 0.052713417, 0.12415660511363637]",nine
"[0.27247578, 1370.671200059911, 1671.1662093382695, 2894.992342862216, 0.17216508, 0.05994762073863636]",nine
"[0.47151518, 2109.2488099663638, 1993.2751189907453, 4555.251242897727, 0.03732694, 0.10532448508522728]",nine
"[0.3850914, 1835.9004430133944, 1487.5285301882514, 3442.376154119318, 0.03717909, 0.12100497159090909]",nine
"[0.3113862, 1592.449790539332, 1309.6154564541944, 2680.3943980823865, 0.048899796, 0.09537020596590909]",nine
"[0.39197206, 1507.4535153428158, 1400.0805475266263, 2894.5029518821025, 0.019920103, 0.09593616832386363]",nine
"[0.36552176, 1626.0843066994225, 1535.8706764565504, 3290.9096457741475, 0.022828842, 0.07601651278409091]",nine
"[0.43167928, 1101.548093921245, 1213.0366184861987, 1943.37158203125, 0.0675037, 0.045709783380681816]",nine
"[0.3524611, 2117.0914368302297, 1918.6495039681786, 4287.064985795455, 0.020631459, 0.10586825284090909]",nine
"[0.36146364, 1784.3949695181882, 1748.443803233561, 3572.5541548295455, 0.111543626, 0.08920010653409091]",nine
