"chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,rms,zero_crossing_rate",class
"[0.33729634, 1397.769459704636, 1804.1335964789369, 3352.0835182883525, 0.0023299458, 0.06808194247159091]",no
"[0.38135245, 1698.0047945130934, 1619.0237799589775, 3323.6988414417615, 0.008048253, 0.08964399857954546]",no
"[0.44229144, 2096.2108894384814, 1909.863256859302, 4344.813121448864, 0.034559384, 0.11879660866477272]",no
"[0.55164087, 1980.198035596176, 1893.986275279919, 4039.6778453480115, 0.013896167, 0.06830388849431818]",no
"[0.549309, 1396.47299901608, 1470.1137995549727, 2851.4365456321025, 0.056961488, 0.07567249644886363]",no
"[0.40839854, 1702.2846093575156, 1441.895371215579, 3090.9934303977275, 0.031542566, 0.10395951704545454]",no
"[0.5045915, 2366.541681907138, 1808.2064951446155, 4625.497671274038, 0.007242021, 0.17625075120192307]",no
"[0.4514741, 1679.5637753487833, 1801.3454782864137, 3723.2072160050675, 0.034446802, 0.047693201013513514]",no
"[0.38789606, 1320.104988546413, 1481.6087236860576, 2784.8793723366475, 0.053873144, 0.06520774147727272]",no
"[0.6065826, 701.3084336571458, 1380.3706286935908, 1141.7491566051137, 0.04429111, 0.01260653409090909]",no
"[0.27580354, 848.1693469182511, 1140.280272654899, 1466.949462890625, 0.10298832, 0.04061612215909091]",no
"[0.44348887, 2527.851415692177, 1833.0822012708836, 4489.917547052557, 0.004548252, 0.18068625710227273]",no
"[0.47361362, 1812.476825943077, 1748.5846302075006, 3700.5298961292615, 0.002478765, 0.20860706676136365]",no
"[0.38180375, 1563.0880560790843, 1646.6281136129192, 3195.7231001420455, 0.015758505, 0.10352672230113637]",no
"[0.38027906, 1557.0755984135837, 1616.4953226426383, 3309.261807528409, 0.029502487, 0.06682794744318182]",no
"[0.6172155, 1200.7428340869144, 1444.8902123619953, 2523.0611661585367, 0.101975195, 0.045433974847560975]",no
"[0.3477454, 1144.845022089852, 1211.389287827001, 2254.8689408735795, 0.013902474, 0.07095614346590909]",no
"[0.307551, 1282.6166672433044, 1564.3099846932666, 2918.972500887784, 0.0044579026, 0.060613458806818184]",no
"[0.58475405, 2269.2878656445414, 1984.2997868207822, 4731.92138671875, 0.068938084, 0.11974455180921052]",no
"[0.42414936, 1860.5511935522322, 1466.50566372749, 3310.974675958807, 0.024791487, 0.12179287997159091]",no
"[0.3793407, 1188.0263537471992, 1131.3446196104314, 2244.591730291193, 0.07445275, 0.06834827769886363]",no
"[0.45238674, 1120.6973105461843, 1137.399075522526, 1974.5947265625, 0.045229662, 0.05802176339285714]",no
"[0.43422595, 1966.428922596015, 1682.6791055680324, 3803.057306463068, 0.016995229, 0.11985085227272728]",no
"[0.40064555, 1828.3649613546368, 1591.053592752325, 3631.7704634232955, 0.030211026, 0.129150390625]",no
"[0.58210593, 2334.361424584582, 1846.8649289778316, 4452.234441583807, 0.015616995, 0.16989968039772727]",no
"[0.3968833, 1452.0979070194312, 1662.7047874204015, 3295.0694691051135, 0.033572916, 0.0318603515625]",no
"[0.55106014, 1962.38945148173, 1938.2682416653133, 4258.680308948864, 0.0024452233, 0.06257398200757576]",no
"[0.41989568, 1356.8449385459198, 1327.126708066832, 2533.3324085582385, 0.040411785, 0.07722611860795454]",no
"[0.3633976, 784.9577758693548, 982.3367308446504, 1374.209872159091, 0.19162446, 0.036055131392045456]",no
"[0.48424923, 443.5321213258403, 901.8442760801953, 584.0224847560976, 0.13062972, 0.013195503048780487]",no
"[0.31937888, 1140.4259459679224, 1423.2013483896944, 2553.3974387428975, 0.10073485, 0.0426025390625]",no
"[0.34561497, 1740.8037161191162, 1739.3007893087379, 3564.7238991477275, 0.027553946, 0.08704723011363637]",no
"[0.42521298, 1458.4230813766508, 1730.1882049677852, 3392.702969637784, 0.029831963, 0.05550870028409091]",no
"[0.49263498, 1643.6990734922945, 1615.5144850917588, 3431.3648570667615, 0.008067173, 0.087646484375]",no
"[0.4821578, 2121.1325025608317, 1693.0732624041775, 4003.2182173295455, 0.0033321015, 0.14881480823863635]",no
"[0.5813504, 1066.8491771218446, 1384.7504729798889, 2091.412353515625, 0.063047536, 0.035822088068181816]",no
"[0.46701837, 1497.9923390498013, 1744.6546343921552, 3407.1400035511365, 0.01536625, 0.050104314630681816]",no
"[0.40444672, 1190.7173269481352, 1091.6108502003153, 2312.127685546875, 0.03426579, 0.043279474431818184]",no
"[0.47263828, 1857.5335449562228, 2114.970812632653, 4423.336693548387, 0.013178102, 0.038904989919354836]",no
"[0.4478907, 1384.3459215821056, 1403.138948800755, 2885.1325539981617, 0.0728782, 0.05731560202205882]",no
"[0.46873257, 2051.229434356825, 1687.1109700592772, 3910.4786265980115, 0.0061345412, 0.14238947088068182]",no
"[0.5504714, 1816.1499233786371, 1926.0243310545084, 4127.278830788352, 0.0007254705, 0.080078125]",no
"[0.47877783, 1623.6510006067838, 1468.0490737903463, 3082.184392755682, 0.19289862, 0.11517888849431818]",no
"[0.38316876, 1557.8300647511874, 1450.9752571164554, 3108.1221147017045, 0.052025497, 0.08951083096590909]",no
"[0.42552733, 1146.5242975299655, 1368.9161686655361, 2460.0146484375, 0.043656606, 0.08324497767857143]",no
"[0.4585323, 1300.1137609748835, 1463.4951798148522, 2587.4897801598836, 0.0076522743, 0.06274981831395349]",no
"[0.32170203, 1066.7221571496957, 1045.2209564866555, 1769.3930886008523, 0.04266204, 0.06729403409090909]",no
"[0.3788513, 1697.1132533466707, 1510.8641961811131, 3205.2662242542615, 0.020408377, 0.09933194247159091]",no
"[0.3126156, 1482.462921650182, 1474.3273249104707, 2836.754816228693, 0.0071651805, 0.09164151278409091]",no
"[0.42183208, 1400.2007008215112, 1521.0639623757233, 2827.701083096591, 0.039227396, 0.06444202769886363]",no
"[0.45866296, 994.7672734511237, 1357.8915879973245, 1895.9006569602273, 0.02875664, 0.03895152698863636]",no
"[0.41296655, 1023.127858337515, 1324.6509768787494, 1865.0690252130682, 0.10748399, 0.044233842329545456]",no
"[0.5885589, 1480.394354440196, 1734.1277820721646, 3170.76416015625, 0.007246576, 0.06436434659090909]",no
"[0.39407256, 1629.8992272915855, 1513.0715798081583, 3065.3004039417615, 0.068684034, 0.09157492897727272]",no
"[0.25337377, 854.7055455313549, 987.1371726691872, 1357.5705788352273, 0.119735524, 0.04054953835227273]",no
"[0.4718117, 2204.4220946099167, 1795.790885865632, 4044.3031869283536, 0.0025392533, 0.31509622713414637]",no
"[0.41566452, 1117.1703127951946, 1491.416114565292, 2380.1530317826705, 0.03636597, 0.03612171519886364]",no
"[0.39371595, 1564.1601904380973, 1791.021962363651, 3423.779296875, 0.039587498, 0.07217684659090909]",no
"[0.5410444, 1866.06367553834, 1664.7984340214557, 3847.591885653409, 0.038853947, 0.12271395596590909]",no
"[0.456351, 1996.3611779367357, 2047.8433452496697, 4454.681396484375, 0.00453681, 0.0509033203125]",no
"[0.39631006, 1961.8831140912844, 1694.5453758604506, 3863.0077015269885, 0.017590143, 0.11091752485795454]",no
"[0.37596002, 762.1838817548553, 1110.5761221042028, 1239.1379616477273, 0.061833773, 0.034479314630681816]",no
"[0.6050144, 2312.1981951717007, 1891.9267505603832, 4450.612622638081, 0.007351135, 0.1078079578488372]",no
"[0.44622108, 1289.8421622015194, 1653.4170199555292, 2967.422207919034, 0.011703827, 0.03609952059659091]",no
"[0.35046104, 2483.967519314323, 1324.8894793791458, 3687.56103515625, 0.0039989916, 0.19915216619318182]",no
"[0.5055038, 2440.57088485526, 1683.628926096585, 4338.20634321733, 0.042763364, 0.17015491832386365]",no
"[0.41517934, 1443.9636870818522, 1719.211562368014, 3243.9281116832385, 0.09907882, 0.06026944247159091]",no
"[0.40571356, 1392.1205223326035, 1504.1951710541741, 2843.606289950284, 0.039634284, 0.07517311789772728]",no
"[0.5300567, 1157.3294783632302, 1397.6761384156528, 2321.1814186789775, 0.0166324, 0.03369140625]",no
"[0.47325623, 1396.7967957627773, 1519.2429135513803, 2841.6487260298295, 0.035579424, 0.06830388849431818]",no
"[0.41346788, 2250.912751465031, 1845.1453454504963, 4436.57393022017, 0.006827271, 0.13445490056818182]",no
"[0.5828247, 2000.5288077284117, 1786.7815076768557, 3993.185702237216, 0.008403822, 0.1314364346590909]",no
"[0.61829597, 1705.966219084559, 1877.5094335712215, 4043.3482776988635, 0.014305181, 0.05618563565340909]",no
"[0.3482373, 2155.761887979881, 1780.4278811298211, 4382.0068359375, 0.1490608, 0.1220703125]",no
"[0.5688603, 1295.3246743999243, 1612.8563975847815, 2871.0121848366475, 0.024748482, 0.042158647017045456]",no
"[0.42456868, 758.2433438575121, 961.0629617389867, 1176.251220703125, 0.08821669, 0.040826970880681816]",no
"[0.3628021, 1580.6829735174178, 1477.4673451596368, 3166.604336825284, 0.016359743, 0.08599298650568182]",no
"[0.40217924, 1828.539874648182, 1472.0453510765701, 3420.842950994318, 0.029761368, 0.11815296519886363]",no
"[0.5142194, 1782.8683597883862, 1918.0504742150454, 4111.003596608231, 0.0018810675, 0.07707698170731707]",no
"[0.34263945, 1838.9195900985164, 1570.0866687651078, 3571.0859818892045, 0.014265612, 0.09046519886363637]",no
"[0.47009462, 2329.588169417372, 1677.6739866727853, 4291.958895596591, 0.033914898, 0.15971235795454544]",no
"[0.36736476, 967.5709844763161, 1020.5918478263156, 1653.1627308238637, 0.057558108, 0.06040261008522727]",no
"[0.30058214, 1327.0471348814042, 1441.3245679131398, 2711.2260298295455, 0.03842345, 0.07286487926136363]",no
"[0.3595111, 1725.0638114565058, 1583.4550733309004, 3424.7580788352275, 0.03377892, 0.07859108664772728]",no
"[0.32588243, 1133.4555446830739, 1299.4893105848444, 2358.130437677557, 0.04947767, 0.05404385653409091]",no
"[0.4126802, 1371.2259360578291, 1542.6152512866286, 3088.0570845170455, 0.066314094, 0.06532981178977272]",no
"[0.35724622, 1127.151244601914, 1202.4874419046746, 1879.7507546164773, 0.10292561, 0.09278453480113637]",no
"[0.47829527, 1554.647614712899, 1865.216276347677, 3416.7576002038045, 0.024848502, 0.06137483016304348]",no
"[0.4217595, 1700.6725012073216, 2012.4241391830722, 4021.2004905523254, 0.04352522, 0.033680050872093026]",no
"[0.3030292, 1801.0887909944627, 1525.600015535567, 3372.882634943182, 0.028000249, 0.06653941761363637]",no
"[0.4071799, 1576.7347520299738, 1588.8575637332274, 3345.476740056818, 0.024999948, 0.17704634232954544]",no
"[0.51467484, 2509.9545712548143, 1762.0110483065253, 4326.460959694602, 0.005949834, 0.17836692116477273]",no
"[0.3383904, 1494.7376787570704, 1254.6950220099918, 2736.4296653053975, 0.03828124, 0.10704456676136363]",no
"[0.28632173, 2004.534265499673, 1862.9381275690664, 4248.442778716216, 0.033249598, 0.09599345439189189]",no
"[0.51975316, 1709.764623659311, 1720.4123421166755, 3641.3135875355115, 0.011957875, 0.08688077059659091]",no
"[0.3364072, 883.5092143928567, 1404.1294679092523, 1811.2360174005682, 0.019973285, 0.02788751775568182]",no
"[0.6266222, 1378.1802536185573, 1534.9701423944775, 2826.0948768028848, 0.06172948, 0.05639022435897436]",no
"[0.38457236, 1630.9278515735089, 1483.9225737380357, 3117.9099343039775, 0.035703957, 0.11081764914772728]",no
"[0.34790504, 1403.283718544901, 1316.8492516265853, 2165.0656960227275, 0.11013353, 0.087646484375]",no
"[0.3364064, 1188.6830895968476, 1408.154907256638, 2278.604403409091, 0.1022065, 0.05482066761363636]",no
"[0.3833154, 807.5743370517904, 986.8456252234803, 1455.4487748579545, 0.08391305, 0.039961381392045456]",no
"[0.31273237, 1654.9000212444566, 1663.3824260062509, 3323.2094504616475, 0.042692248, 0.08572665127840909]",no
"[0.3786758, 1552.253147233476, 1421.6111932895308, 3020.5211292613635, 0.020793747, 0.11470170454545454]",no
"[0.5310949, 1314.9371694469926, 1786.4515918511306, 3156.8165172230115, 0.023480432, 0.0155029296875]",no
"[0.32556418, 1135.4297755477787, 1086.4037647128541, 1994.7576349431818, 0.17600235, 0.06268865411931818]",no
"[0.44252378, 1820.8756755175045, 1455.6657613111931, 3436.2587668678975, 0.027951248, 0.24138849431818182]",no
"[0.43164137, 1688.9443907172556, 1552.8912923930134, 3303.878506747159, 0.03331017, 0.10004216974431818]",no
"[0.30145168, 2023.9663093049435, 1592.9247824304127, 3614.1523881392045, 0.0005391034, 0.15920188210227273]",no
"[0.4615851, 2320.49435493568, 1891.1129556402293, 4634.896779614825, 0.09667799, 0.1505382449127907]",no
"[0.4905232, 1296.9229886475978, 1420.6207410271045, 2580.3139426491475, 0.041583408, 0.06119051846590909]",no
"[0.305035, 1296.9684738074698, 1248.6505275018033, 2351.034268465909, 0.036388565, 0.07310901988636363]",no
"[0.33172935, 1343.046710560985, 1647.94230148137, 2958.8578657670455, 0.049181696, 0.05043723366477273]",no
"[0.36653367, 1253.1527859372582, 1169.921772489957, 2254.6242453835225, 0.14547989, 0.055908203125]",no
"[0.2931988, 1367.970718117083, 1331.277443785733, 2262.9438920454545, 0.034087267, 0.09185236150568182]",no
"[0.42683908, 1785.2912994298515, 1584.8580060639708, 3597.268399325284, 0.03002909, 0.15001331676136365]",no
"[0.42150766, 1780.0267656101787, 1796.6708510198923, 3753.1394264914775, 0.031469423, 0.08345170454545454]",no
"[0.44115373, 1775.349771493902, 1615.2129457422552, 3504.52880859375, 0.023837714, 0.1009521484375]",no
"[0.510811, 2136.1810870930535, 1731.8435088942008, 4174.260364879261, 0.018871667, 0.13856090198863635]",no
"[0.48426482, 2081.239734359199, 1781.5719127247523, 4168.632368607955, 0.0019478179, 0.27628950639204547]",no
"[0.5341747, 2351.409177149899, 1986.4884129849863, 4660.959694602273, 0.0057278844, 0.08229758522727272]",no
"[0.4948927, 1075.025574740661, 1282.4463294576688, 2049.814120205966, 0.049720813, 0.047551935369318184]",no
"[0.41948113, 1348.6653171427981, 1224.7879039618963, 2451.472355769231, 0.025157992, 0.06976161858974358]",no
"[0.4245558, 1448.251930955337, 1365.2353888157702, 2735.2061878551135, 0.056674823, 0.09543678977272728]",no
"[0.39598224, 2162.075490452541, 1678.7819459535567, 4074.4246049360795, 0.047452237, 0.14972478693181818]",no
"[0.30536845, 2222.722984983163, 1609.1238392812886, 3361.871337890625, 0.091788344, 0.15653852982954544]",no
"[0.3675243, 1424.5162491235058, 1208.5989332321485, 2622.1568714488635, 0.07115484, 0.07972301136363637]",no
"[0.40023094, 1790.0231138812437, 1582.9835270366282, 3438.461026278409, 0.018491095, 0.10283868963068182]",no
"[0.47200742, 1196.2637347423442, 1488.498098445635, 2659.9839154411766, 0.05222869, 0.028693704044117647]",no
"[0.4217854, 1466.0942423170222, 1575.7612605264976, 2778.2725941051135, 0.060889456, 0.06564053622159091]",no
"[0.37853622, 1470.7181385067674, 1619.273394657678, 3151.922607421875, 0.02839546, 0.0582275390625]",no
"[0.42250144, 1385.057683196971, 1345.4465886573491, 2952.2510875355115, 0.045646384, 0.13198020241477273]",no
"[0.48352566, 1632.690279332095, 1591.3113691527665, 3273.046875, 0.061872162, 0.07644930752840909]",no
"[0.40930176, 1170.4126342329644, 1455.4410469160619, 2322.649591619318, 0.03495874, 0.050470525568181816]",no
"[0.41219664, 1693.267489989893, 1782.685235998917, 3634.2174183238635, 0.028005518, 0.08619273792613637]",no
"[0.35309392, 2281.223146320054, 1470.9518927036063, 3814.068603515625, 0.088721156, 0.21281294389204544]",no
"[0.42965853, 1547.5875666496606, 1519.4795969621648, 2838.467684659091, 0.086533256, 0.06795987215909091]",no
"[0.35303777, 1106.713098206238, 1302.1463578296766, 2031.7066539417613, 0.07495331, 0.055974786931818184]",no
"[0.64404976, 657.8429340484328, 1357.8082048663628, 851.0509144176136, 0.05300516, 0.011086203835227272]",no
"[0.58965206, 2223.3014711116866, 1744.0752248594872, 4171.32401899858, 0.01532431, 0.14842640269886365]",no
"[0.45353794, 1487.1556299963258, 1614.678270645024, 3073.3753551136365, 0.0034489373, 0.07763671875]",no
"[0.42368495, 1405.2316033768332, 1884.1468485689677, 3625.434834248311, 0.045947436, 0.029230891047297296]",no
"[0.55136997, 1947.8417045012814, 1911.419191225141, 4336.738170276989, 0.021911398, 0.07243208451704546]",no
"[0.37528402, 2362.3680617368823, 1706.4362780135036, 4155.663507634943, 0.013333883, 0.2556707208806818]",no
"[0.43789378, 1190.812718767505, 1508.845564289575, 2531.1301491477275, 0.0062356335, 0.07022372159090909]",no
"[0.33694446, 1067.8497274057347, 1496.3387878889457, 2115.392511541193, 0.05847685, 0.044133966619318184]",no
"[0.4852463, 1455.1646541585508, 1522.1959764331439, 3023.946866122159, 0.01997716, 0.07648259943181818]",no
"[0.45604372, 1157.4216500266318, 963.7923755226227, 2120.2864213423295, 0.14121011, 0.07016823508522728]",no
"[0.3401776, 1294.5022062987089, 1309.834165021531, 2409.271795099432, 0.07708722, 0.06855912642045454]",no
"[0.5193802, 1184.3938347668375, 1442.0200587104223, 2377.916628815407, 0.032103784, 0.04123137718023256]",no
"[0.36009696, 1294.7353894051382, 1377.382935283362, 2429.5815207741475, 0.085513756, 0.07086736505681818]",no
"[0.38448787, 1137.3324990098781, 1287.8681578542635, 2232.3569557883525, 0.04368668, 0.052667791193181816]",no
"[0.40361768, 1304.916844267877, 1407.2869803669143, 2717.8328080610795, 0.01591698, 0.07740367542613637]",no
"[0.28677797, 989.6166928640804, 1300.3342309136583, 1864.090243252841, 0.066770546, 0.041093306107954544]",no
"[0.44239494, 1539.5900096328025, 1322.2018984619083, 2740.8341841264205, 0.05213728, 0.09892134232954546]",no
"[0.44262436, 2017.6374826153142, 1453.6499891600272, 3388.2984508167615, 0.01233373, 0.14258922230113635]",no
"[0.5376242, 1450.3815892952193, 1715.8752488230662, 3263.9931418678975, 0.0063831205, 0.05173561789772727]",no
"[0.48119375, 1430.5234246396308, 1560.2654124834946, 2907.4718128551135, 0.040543735, 0.06919167258522728]",no
"[0.46430317, 1812.231292741745, 1790.57908379556, 3959.173029119318, 0.002514811, 0.1546297940340909]",no
"[0.3956327, 1867.8072982852225, 1672.596703526806, 3599.4706587357955, 0.05180135, 0.08407315340909091]",no
"[0.37477326, 1167.2001448735914, 1249.7321119117073, 2137.415105646307, 0.10617942, 0.05411044034090909]",no
"[0.37048015, 997.6022920097107, 1162.0804583007305, 1956.3404430042613, 0.045643605, 0.051569158380681816]",no
"[0.6382444, 896.5084395288212, 1558.1016469742906, 2167.5126509232955, 0.031727865, 0.0022194602272727275]",no
"[0.37215057, 945.9613744485742, 1254.5556552990254, 1788.479336825284, 0.0473549, 0.03968394886363636]",no
"[0.34880865, 1356.5332049148549, 1539.0959138718417, 2840.4252485795455, 0.12555094, 0.06529651988636363]",no
"[0.33765498, 1744.2391016311558, 1581.5997790472675, 3418.640691583807, 0.027708896, 0.09699041193181818]",no
"[0.6677961, 2366.8616841998796, 1946.5898358062252, 4642.852228338068, 0.0029602922, 0.14372114701704544]",no
"[0.36652136, 929.0924781419172, 1135.0205535217608, 1642.8855202414773, 0.067924134, 0.04076038707386364]",no
"[0.49984428, 2100.217418316413, 2075.801163709173, 4678.333074396307, 0.023717077, 0.06308815696022728]",no
"[0.32643571, 982.8336820330729, 970.7283574647321, 1766.7014382102273, 0.06682687, 0.06370960582386363]",no
"[0.45655838, 1616.0278704705952, 1587.1934726718507, 3465.377530184659, 0.0099761225, 0.09419389204545454]",no
"[0.54640836, 1705.507877116681, 1452.4481535025543, 3256.1628861860795, 0.0125591, 0.11273748224431818]",no
"[0.50124943, 1956.2419779035197, 1707.6203718009538, 4000.2818714488635, 0.020288767, 0.11603338068181818]",no
"[0.44457915, 2089.466963849083, 2056.305781257104, 4807.28759765625, 0.026646655, 0.06549627130681818]",no
"[0.4980078, 821.6177362500828, 1167.445146404723, 1526.8998579545455, 0.031741325, 0.02826482599431818]",no
"[0.4601302, 1427.0702711958365, 1685.8865485001115, 3369.364310599662, 0.083069995, 0.04670344172297297]",no
"[0.47867987, 770.3798472755061, 1249.635375238381, 1475.7585005326705, 0.036171373, 0.021717418323863636]",no
"[0.31218374, 1400.0481986178638, 1568.054974408174, 3080.716219815341, 0.0065864148, 0.0814208984375]",no
"[0.4286782, 1332.0387869503445, 1401.328607597491, 2679.415616122159, 0.015983852, 0.07134454900568182]",no
"[0.39885563, 888.7891533351288, 1406.2551858609584, 1672.4936745383523, 0.024411015, 0.030850497159090908]",no
"[0.36188996, 1335.1461454613238, 1491.2905455555695, 2728.3547141335225, 0.03152206, 0.06747159090909091]",no
"[0.40289477, 1570.3777899378538, 1485.6803507836598, 2849.0084134615386, 0.06066099, 0.09067007211538461]",no
"[0.5617586, 1811.6100017481776, 1577.417649044635, 3623.9402077414775, 0.04879457, 0.13519841974431818]",no
"[0.37236595, 2334.2430776620104, 1655.7902266256342, 4177.196710759943, 0.016362332, 0.14820445667613635]",no
"[0.56247807, 1189.3276957400358, 1334.730018827386, 2411.963445490057, 0.02506013, 0.059881036931818184]",no
"[0.5195954, 2138.7474616774984, 2191.358884073725, 4913.974831321023, 0.0042102793, 0.08340731534090909]",no
"[0.4827612, 1845.5802078787399, 1880.6009497850835, 3938.129216974432, 0.0013135171, 0.0987548828125]",no
"[0.39471054, 953.7962498726083, 1017.5502364371135, 1644.598388671875, 0.043194916, 0.05324485085227273]",no
"[0.42786065, 2175.8924848330357, 2053.8924861230857, 4707.007971475291, 0.036519226, 0.0920921148255814]",no
"[0.3499189, 1662.401752538977, 1626.2307418477772, 3248.3326305042615, 0.027279515, 0.07810280539772728]",no
"[0.47121584, 2126.966248453045, 1590.3768380868016, 3732.8297008167615, 0.0015149125, 0.2611416903409091]",no
"[0.3421563, 1088.2821003871945, 1362.4069935307205, 2147.246844951923, 0.028743459, 0.037973257211538464]",no
"[0.3367182, 1003.688512896456, 1165.498484460042, 2004.7901500355113, 0.10298333, 0.04615367542613636]",no
"[0.40413782, 1007.8372603388158, 1272.743385028178, 2030.972567471591, 0.06300861, 0.0379638671875]",no
"[0.42250857, 2181.0330334755777, 2097.603626361643, 4885.590154474432, 0.007390454, 0.11593350497159091]",no
"[0.5282951, 1438.6346911660326, 1588.192131399307, 3139.3834556021343, 0.007939746, 0.06962176067073171]",no
"[0.49372655, 2824.3824801184464, 1519.7371551514123, 4343.834339488636, 0.012374842, 0.23130104758522727]",no
"[0.33629423, 1497.053293552334, 1491.354616222863, 3065.545099431818, 0.031125164, 0.07954545454545454]",no
"[0.36024353, 1515.1694857695022, 1302.5178774603066, 3030.3089488636365, 0.022777934, 0.1343106356534091]",no
"[0.38898683, 1169.3701523024044, 1168.2605591120378, 2078.72314453125, 0.028522689, 0.07960728236607142]",no
"[0.31462872, 1403.317881643921, 1341.9609148171746, 2913.589200106534, 0.014179671, 0.063720703125]",no
"[0.40085232, 688.9181548105834, 915.5656396545583, 1183.8367808948863, 0.11233556, 0.03268155184659091]",no
"[0.34718752, 1987.422860601756, 1900.0523958651177, 4188.94209428267, 0.08441201, 0.10380415482954546]",no
"[0.44663808, 1253.8635328660946, 1550.0839877002852, 2789.5285866477275, 0.049259856, 0.045088334517045456]",no
"[0.47261715, 1625.0217936510794, 1667.6139769629945, 3543.435391512784, 0.035279263, 0.06484153053977272]",no
"[0.48528516, 1887.323221692883, 1646.964946382728, 3493.2728160511365, 0.04203938, 0.09531471946022728]",no
"[0.5523072, 1131.8283774194879, 1598.5611892815234, 2331.213933771307, 0.009165212, 0.03342507102272727]",no
"[0.37804118, 1080.1722777363173, 1426.878008077221, 2191.00341796875, 0.06311098, 0.04395640980113636]",no
"[0.45265862, 1664.2909047124172, 1469.9194876051033, 3298.2505104758525, 0.048691966, 0.14356578480113635]",no
"[0.5862731, 1209.2989347209561, 1564.882016976395, 2379.4189453125, 0.009305594, 0.05458762428977273]",no
"[0.41147104, 1772.5754192792388, 1565.584439127441, 3440.555164425872, 0.014432198, 0.12004905523255814]",no
"[0.5447063, 1881.706725748241, 1735.7985462865506, 3878.1788219105115, 0.013565836, 0.12458939985795454]",no
"[0.121358424, 492.4005166209485, 555.2468769433627, 907.2831316692074, 0.01079532, 0.022699123475609755]",no
"[0.629009, 1309.3115443045426, 1720.3254129054897, 2930.1720252403848, 0.005070187, 0.08328325320512821]",no
"[0.42423773, 1312.4205449791052, 1738.4360793098238, 3079.7374378551135, 0.09281037, 0.04000577059659091]",no
"[0.5180903, 1732.304147381655, 1801.0785625227363, 3678.017911044034, 0.05456189, 0.09009898792613637]",no
"[0.37840855, 2109.7763991745774, 1627.9088410483082, 3894.818115234375, 0.01585444, 0.156982421875]",no
"[0.6448052, 3464.732322361766, 2157.361826711386, 6136.718195134943, 3.442108e-05, 0.38013805042613635]",no
"[0.3840874, 1834.3658711534672, 1662.900385024413, 3622.4720348011365, 0.0464959, 0.11428000710227272]",no
"[0.37959355, 1418.2461830390503, 1643.8898038392008, 3210.894220525568, 0.030212611, 0.051336115056818184]",no
"[0.45689434, 1323.620790997279, 1506.124582674902, 2751.111394708807, 0.0069308905, 0.07747025923295454]",no
"[0.37711287, 1133.992873541242, 1431.0196612346858, 2390.9196333451705, 0.052587327, 0.051191850142045456]",no
"[0.34455538, 1298.820836500893, 1351.6911201587905, 2429.8262162642045, 0.08647114, 0.08843439275568182]",no
"[0.3061862, 1122.887379569567, 1225.077229497256, 2073.3048872514205, 0.123664804, 0.055730646306818184]",no
"[0.4636203, 742.9223800281047, 1380.0131616582191, 1549.167147549716, 0.009214685, 0.015425248579545454]",no
"[0.40199134, 1003.9494096924186, 1263.5089298412381, 1977.8736461292613, 0.038072497, 0.045221502130681816]",no
"[0.47373664, 2022.1462584149147, 1842.1636154889768, 4094.722394245427, 0.014880351, 0.11463891006097561]",no
"[0.46040398, 1772.8110143993106, 1741.411743199981, 3345.721435546875, 0.018073605, 0.09515935724431818]",no
"[0.6492506, 547.7446699482169, 1202.4760236274144, 534.4149502840909, 0.010636174, 0.014592950994318182]",no
"[0.55336255, 1972.3506976213823, 1800.659108608831, 3962.109375, 0.0168131, 0.11097301136363637]",no
"[0.57164806, 1858.535498824211, 1810.5237450998463, 3826.058682528409, 0.0059856386, 0.11265980113636363]",no
"[0.4524293, 2216.5907266423583, 1603.4667512321241, 3875.9765625, 0.008439378, 0.1474942294034091]",no
"[0.41107878, 918.2849483702564, 1052.2826919847514, 1765.2332652698863, 0.06483992, 0.04525479403409091]",no
"[0.37014532, 2021.8670455009749, 1680.5201930195747, 3878.668212890625, 0.020492774, 0.1288174715909091]",no
"[0.52400845, 1241.2642657011247, 1334.3320366888354, 2268.816583806818, 0.07631818, 0.06797096946022728]",no
"[0.3276235, 1403.6569806840378, 1577.1238040924873, 3058.4489302201705, 0.012412805, 0.06699440696022728]",no
"[0.60939026, 1809.446828070345, 1673.395001000556, 3551.755038174716, 0.011765227, 0.10024192116477272]",no
"[0.45645836, 1612.0384015205675, 1556.4683672242304, 3152.167302911932, 0.038143594, 0.08406205610795454]",no
"[0.4632518, 2161.7513323677326, 1756.552811938396, 4295.8740234375, 0.022495411, 0.15458540482954544]",no
"[0.41301265, 1777.5809614542645, 1601.4921233818918, 3487.8895152698865, 0.009367534, 0.11457963423295454]",no
"[0.3883999, 1943.0013941452955, 1651.1610076210143, 3773.938543146307, 0.014052575, 0.14788263494318182]",no
"[0.5029145, 966.4834937819022, 1228.5042592543032, 1800.9588068181818, 0.025346808, 0.05197975852272727]",no
"[0.41711587, 2050.099664601036, 1469.74230223347, 3562.0322487571025, 0.021306267, 0.1647616299715909]",no
"[0.3407016, 1188.8037443001047, 1420.1655969713208, 2323.6283735795455, 0.11846811, 0.040815873579545456]",no
"[0.45892796, 1837.5024352559724, 1626.9570836884975, 3702.9768510298295, 0.050079808, 0.1041259765625]",no
"[0.44591117, 1620.6633924818823, 1692.8917164564423, 3550.531560724432, 0.026877845, 0.08022238991477272]",no
