"chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,rms,zero_crossing_rate",class
"[0.43371195, 1525.2874227686123, 1750.0812448992851, 3300.208074396307, 0.025559766, 0.06724964488636363]",tree
"[0.43446675, 2212.5976368624933, 1784.6316236238185, 4223.262059411337, 0.06315542, 0.13387990552325582]",tree
"[0.36484534, 1989.747468426542, 1566.9858827386413, 3692.699640447443, 0.020487022, 0.1319912997159091]",tree
"[0.49624968, 2168.6199778230107, 1881.6205655965998, 4421.647505326705, 0.002137676, 0.1351651278409091]",tree
"[0.45573077, 2321.1445029371175, 2065.977377438363, 4885.834849964489, 0.038434997, 0.11851917613636363]",tree
"[0.35247213, 1611.8904406836093, 1602.670388408219, 3247.312071265244, 0.02506744, 0.07654106326219512]",tree
"[0.41688868, 1749.3935981953132, 1512.7699533802215, 3391.724187677557, 0.038857497, 0.10773259943181818]",tree
"[0.51536804, 2041.0570824275428, 1644.005835799876, 3745.7985617897725, 0.014409787, 0.12415660511363637]",tree
"[0.39652842, 1231.7559056187665, 1157.7466316355747, 2296.4671741832385, 0.021571519, 0.06448641690340909]",tree
"[0.31083798, 1481.3364112966376, 1011.2731466482903, 2547.524746981534, 0.010849309, 0.12447842684659091]",tree
"[0.4844169, 2177.4451220193628, 1733.0077634773968, 4282.905162464489, 0.008216062, 0.13975941051136365]",tree
"[0.4091602, 1777.1895979257906, 1225.759277394083, 2715.392127403846, 0.05698367, 0.12054286858974358]",tree
"[0.3547282, 1639.7064869782632, 1384.115571385245, 3041.0755504261365, 0.06796732, 0.15767045454545456]",tree
"[0.37507978, 1146.425751048311, 1142.489655973552, 2089.6994850852275, 0.22120164, 0.055830522017045456]",tree
"[0.4827775, 2360.4285275588713, 1543.5381385120747, 3905.584716796875, 0.057816073, 0.14680619673295456]",tree
"[0.41668233, 2259.3318165849305, 1738.3767571562169, 4312.75801225142, 0.0065659927, 0.14897017045454544]",tree
"[0.57590765, 1399.8318632992089, 1767.661244763751, 3111.303156072443, 0.007586199, 0.048173384232954544]",tree
"[0.53531194, 2201.80455200683, 1874.8022516143253, 4534.696821732955, 0.022637768, 0.13232421875]",tree
"[0.538803, 1683.973875363657, 1794.0315378248583, 3878.668212890625, 0.049243364, 0.07814719460227272]",tree
"[0.44852054, 2360.3080385979742, 1750.9250596128682, 4354.35624556108, 0.071215585, 0.14268909801136365]",tree
"[0.37464744, 1562.1717678156908, 1524.350794628966, 3260.812100497159, 0.0288033, 0.17974298650568182]",tree
"[0.30425513, 1941.1785510968548, 1621.3268532930626, 3654.7718394886365, 0.106592804, 0.07537286931818182]",tree
"[0.3726519, 1546.6143398294146, 1220.8545669996404, 2692.3844770951705, 0.08625042, 0.09861061789772728]",tree
"[0.41052252, 1956.195255307528, 1631.2022426204983, 3908.521062677557, 0.00966661, 0.10713334517045454]",tree
"[0.4239113, 1991.6146156217512, 1685.6811403055074, 3733.074396306818, 0.042170282, 0.11595569957386363]",tree
"[0.48586684, 1739.6420178154794, 1873.5754483106991, 3963.577547940341, 0.08406034, 0.05945933948863636]",tree
"[0.5831031, 1391.9424520656091, 1667.376161344391, 3361.871337890625, 0.011235482, 0.080810546875]",tree
"[0.43582645, 2286.9650066283593, 1660.3796563025521, 4317.4072265625, 0.024351066, 0.15931285511363635]",tree
"[0.5341119, 2455.1096981012333, 1889.3442339314934, 4736.815296519886, 0.011057203, 0.15953480113636365]",tree
"[0.5225892, 2244.2467924810035, 2079.690855117108, 4725.80399946733, 0.010515628, 0.09930974786931818]",tree
"[0.6989239, 1015.5133408003489, 1394.5341698002426, 1388.6469060724432, 0.010618228, 0.0435791015625]",tree
"[0.48159096, 1518.1193063075725, 1458.2350685309514, 2763.101473721591, 0.078244574, 0.08322975852272728]",tree
"[0.53313875, 1801.7179344090403, 1660.352717978292, 3644.0052379261365, 0.037794627, 0.09922096946022728]",tree
"[0.6548493, 1897.8942177026415, 1619.8497523150143, 3537.5626997514205, 0.020753076, 0.08938876065340909]",tree
"[0.506176, 2488.001523262321, 1858.7708391443446, 4785.02030806108, 0.019570978, 0.17369495738636365]",tree
"[0.5239437, 2588.0179075529995, 1886.552233317139, 4795.297518643466, 0.0038460875, 0.15706010298295456]",tree
"[0.6538235, 2815.926480821975, 2064.6752083006018, 5384.768954190341, 0.0060926885, 0.19648881392045456]",tree
"[0.3773282, 1846.4670891970889, 1771.1356692129814, 3897.0203746448865, 0.024567567, 0.09459339488636363]",tree
"[0.2658214, 2043.67529190678, 1848.821679538065, 3954.034423828125, 0.45192334, 0.09816672585227272]",tree
"[0.5557094, 1452.0709425861696, 1709.8553465260854, 2986.263760653409, 0.006452699, 0.06721635298295454]",tree
"[0.5267547, 1819.5842016779357, 1792.1144046939812, 3934.7989710365855, 0.04338476, 0.0852586699695122]",tree
"[0.5048913, 2606.7153424057597, 1779.9323197738288, 4672.460382634943, 0.016238917, 0.1800537109375]",tree
"[0.6379867, 2459.4309070343916, 1986.2452463122588, 4890.728759765625, 0.03427343, 0.12327991832386363]",tree
"[0.45944354, 2392.6028313443717, 1664.3988592914611, 4182.82470703125, 0.049855772, 0.17067649147727273]",tree
"[0.5055419, 2082.96023068414, 1710.4987065353198, 3954.279119318182, 0.0039326833, 0.17808948863636365]",tree
"[0.49468943, 2675.4551163893007, 2125.3806195455663, 5255.814430930398, 0.054769672, 0.17936567826704544]",tree
"[0.51633435, 1919.8862423719972, 1861.7965212874255, 4174.027605754573, 0.0035916134, 0.11338843368902439]",tree
"[0.30874506, 1603.3746780060405, 1146.999000964105, 2920.685369318182, 0.004250113, 0.1768798828125]",tree
"[0.4390404, 2302.9601398401683, 1826.1343694935647, 4347.504771839489, 0.017140606, 0.14665083451704544]",tree
"[0.49053285, 2230.5257529145847, 1914.8885273006504, 4341.632080078125, 0.007476076, 0.09791148792613637]",tree
"[0.38107136, 1467.833997207187, 1648.13500526673, 2896.2158203125, 0.024843132, 0.07699307528409091]",tree
"[0.44384646, 2224.8931642693437, 1596.972715238631, 4007.1788699127906, 0.05394593, 0.15646575218023256]",tree
"[0.37694907, 1665.3674237635569, 1605.6101220921207, 3549.5527787642045, 0.010676358, 0.101318359375]",tree
"[0.66837555, 2498.7465804184762, 2083.5962101401196, 5112.667569247159, 0.027778061, 0.12815163352272727]",tree
"[0.5254563, 2218.3001794903057, 1887.5354852386192, 4314.715576171875, 0.0044557466, 0.1109619140625]",tree
"[0.51789236, 1770.6830586128071, 1686.4442522682116, 3539.4512469951924, 0.035814468, 0.09011919070512821]",tree
"[0.6209197, 2377.0967610329894, 1921.404208935915, 4665.119517933239, 0.05074594, 0.15053488991477273]",tree
"[0.44518146, 2321.353707699081, 2082.9289366999105, 4914.95361328125, 0.028897429, 0.11485706676136363]",tree
"[0.39766002, 2238.2960284226183, 1501.5884270353536, 3776.8748890269885, 0.026231088, 0.15833629261363635]",tree
"[0.49806237, 2088.3814444528034, 1674.9681653383298, 3907.5422807173295, 0.057913546, 0.13848322088068182]",tree
"[0.47003406, 1822.9100411897946, 1560.7775436507063, 3406.6506125710225, 0.017291151, 0.12174849076704546]",tree
"[0.36035913, 1824.925788963728, 1741.917131362675, 3723.775967684659, 0.044534337, 0.08915571732954546]",tree
"[0.3915976, 1807.8944389479211, 1707.7884765471943, 3746.532648259943, 0.022929048, 0.08734685724431818]",tree
"[0.51704943, 1289.4722172031352, 1507.312637447768, 2667.180841619318, 0.043207016, 0.06414240056818182]",tree
"[0.301253, 2027.8902523895324, 1639.0734817587631, 3607.5456099076705, 0.01389905, 0.10999644886363637]",tree
"[0.38205966, 2905.630295763625, 2138.4664131967093, 5599.122203480114, 0.08256274, 0.1431884765625]",tree
"[0.60607266, 1735.0620441882436, 1842.7751937235516, 3929.3201793323865, 0.021126473, 0.061845259232954544]",tree
"[0.47082582, 2369.063570914353, 1900.1893929558646, 4608.594859730114, 0.038860984, 0.14540793678977273]",tree
"[0.46347532, 1131.344078049484, 1443.711473602518, 2636.349209872159, 0.016398596, 0.036665482954545456]",tree
"[0.54813325, 2617.506816037983, 2036.3601344769268, 5131.509121981534, 0.015993327, 0.09510387073863637]",tree
"[0.49025634, 2067.895645693584, 1889.2301823602118, 4295.8740234375, 0.014594498, 0.13212446732954544]",tree
"[0.46260574, 3270.903820078919, 1921.6750002133265, 5396.759033203125, 0.042952314, 0.25557084517045453]",tree
"[0.48703432, 2167.8393744636155, 1887.936256498948, 4369.527365944602, 0.012845278, 0.11308149857954546]",tree
"[0.46150282, 2299.1020427909916, 1627.5457551427835, 4122.87431196733, 0.018154068, 0.15098987926136365]",tree
"[0.41636938, 1874.7339802272481, 1620.0160235315122, 3768.5609329578488, 0.06224824, 0.12246775072674419]",tree
"[0.48298496, 1345.0799253457599, 1674.0498638097897, 3157.550603693182, 0.076830916, 0.04503284801136364]",tree
"[0.45398226, 2694.4123899511237, 1754.8492220857681, 4448.319313742898, 0.0048635267, 0.3319313742897727]",tree
"[0.4876627, 2278.802173918241, 1834.2323468605932, 4425.598442263719, 0.019103553, 0.2618973894817073]",tree
"[0.47468948, 1675.4730721755616, 1747.7898085513443, 3758.5227272727275, 0.036351953, 0.07854669744318182]",tree
"[0.34310877, 1754.5336597337036, 1660.984879424851, 3567.1708540482955, 0.0057719024, 0.08650346235795454]",tree
"[0.4092955, 2075.074748860047, 1582.0994232318778, 3829.973810369318, 0.0022352447, 0.11179421164772728]",tree
"[0.3784371, 2292.0975335852027, 1948.8891433809817, 4670.747514204545, 0.035813287, 0.12547718394886365]",tree
"[0.33961365, 1802.1270887984479, 1518.2554085135293, 3379.9788041548295, 0.046416637, 0.11211603338068182]",tree
"[0.395638, 2134.9772244596456, 1535.3542541558493, 3847.1024946732955, 0.057441197, 0.17047674005681818]",tree
"[0.35145256, 2038.688640304001, 1375.883980854178, 3589.193448153409, 0.0041988264, 0.2439297762784091]",tree
"[0.3880561, 1010.7255764424631, 1306.1138111031078, 2155.767267400568, 0.026086908, 0.039473100142045456]",tree
"[0.40627158, 1764.2136981316696, 1684.8174709522207, 3572.3094593394885, 0.032842796, 0.08473899147727272]",tree
"[0.4048911, 1860.6161326405918, 1479.6983888166278, 3593.597966974432, 0.029254049, 0.11295942826704546]",tree
"[0.3629419, 1332.5969967772342, 1239.758358265444, 2450.870028409091, 0.05759952, 0.07771439985795454]",tree
"[0.362269, 2024.3585433608025, 1809.9591856369238, 4263.329523259943, 0.023685561, 0.10719992897727272]",tree
"[0.48598462, 2884.9202023487965, 2061.756560355758, 5303.774746981534, 0.01860494, 0.1455965909090909]",tree
"[0.4899473, 2024.353107283741, 1643.8440335490398, 3838.048761541193, 0.014406039, 0.16462846235795456]",tree
"[0.43378553, 1847.3425880136301, 1680.5390377728888, 3827.52685546875, 0.03950601, 0.11269309303977272]",tree
"[0.30101952, 1973.6957748167258, 1504.9092146428338, 3548.0846058238635, 0.012823116, 0.12071644176136363]",tree
"[0.5473397, 1892.72427163323, 1768.7353433257817, 3603.660322980183, 0.011305628, 0.08529439786585366]",tree
"[0.3873214, 1279.725956919403, 1433.3934013348082, 2441.082208806818, 0.0023340965, 0.06376509232954546]",tree
"[0.54036605, 1412.2930716110707, 1822.9440805869979, 3329.2077966638512, 0.0093365945, 0.016258445945945946]",tree
"[0.37993103, 2151.3655274238095, 1744.5058995718716, 4318.14131303267, 0.0035809064, 0.2310791015625]",tree
"[0.5635438, 931.1181798831166, 1553.203335862106, 2174.1194291548295, 0.04151463, 0.02263849431818182]",tree
"[0.4762723, 1273.2923914800363, 1285.4433932088652, 2348.621457122093, 0.078440696, 0.07301507994186046]",tree
"[0.4156008, 2249.2536969999364, 1755.4173579051874, 4178.17549272017, 0.01341763, 0.1545077237215909]",tree
"[0.22802229, 1256.2164739466532, 1335.8383745668314, 2518.8953746448865, 0.074200064, 0.06396484375]",tree
"[0.46158403, 2122.138264378125, 1686.0994102742536, 4258.92500443892, 0.04311914, 0.22474254261363635]",tree
"[0.41673735, 1570.616871866511, 1652.2559834344995, 3518.7211470170455, 0.028722353, 0.06621759588068182]",tree
"[0.3517731, 1984.715970262955, 1653.9431890351357, 3843.6767578125, 0.07584733, 0.12434525923295454]",tree
"[0.40892577, 2067.747640938981, 1911.2748033964103, 4057.540616122159, 0.09800854, 0.10127397017045454]",tree
"[0.3756469, 2601.705989348427, 1839.968525175351, 4562.592107599432, 0.0355918, 0.1881103515625]",tree
"[0.30144513, 1488.6382559065694, 1777.754407032841, 3604.0572765261627, 0.022872435, 0.05450581395348837]",tree
"[0.56192243, 3253.4982840628986, 2169.696231250506, 5605.973677201705, 0.016184252, 0.14926979758522727]",tree
"[0.3294219, 2252.6716504621604, 1611.0803812901308, 4090.085116299716, 0.04320809, 0.1578369140625]",tree
"[0.4261601, 1724.1843625135582, 1448.74195969815, 3260.0780140269885, 0.04143935, 0.10227272727272728]",tree
"[0.39711207, 1625.9191493202945, 1558.060684870745, 3114.9735884232955, 0.03184651, 0.07870205965909091]",tree
"[0.46769002, 2605.558827332005, 1809.993822099981, 4661.20439009233, 0.0032120636, 0.3527499112215909]",tree
"[0.5588389, 2569.180908201979, 1902.4194586326018, 4756.146240234375, 0.0029787915, 0.18538041548295456]",tree
"[0.4398794, 1416.416672159702, 1732.4505412881329, 3027.6172984730115, 0.044689804, 0.062333540482954544]",tree
"[0.46740654, 3052.155993681683, 1741.6611443753, 4972.212357954545, 0.0068484214, 0.286376953125]",tree
"[0.5740077, 667.3855275112006, 1283.410831748932, 1384.27734375, 0.06915518, 0.007505580357142857]",tree
"[0.44472638, 2381.0975683763063, 1773.0963600052007, 4391.190113740809, 0.0033991765, 0.16591509650735295]",tree
"[0.5233534, 1638.2261794615924, 1554.8649422990754, 3142.5957258357557, 0.020161444, 0.08205396075581395]",tree
"[0.49494213, 1604.6761428863522, 1933.1798312973465, 3948.1617320667615, 0.10395072, 0.06672807173295454]",tree
"[0.41604307, 1818.406125172488, 1878.5853806316716, 3934.2140891335225, 0.010059404, 0.10039728338068182]",tree
"[0.49251238, 1344.1156240834205, 1219.8939965448653, 2571.2602095170455, 0.14818695, 0.07313121448863637]",tree
"[0.344674, 1277.7224686644213, 1343.466147262885, 2341.73583984375, 0.014544695, 0.07113370028409091]",tree
"[0.34088677, 1623.047611016826, 1301.7518831276316, 2649.5627663352275, 0.050401106, 0.10813210227272728]",tree
"[0.38028565, 1217.883329963464, 1618.3157415598491, 2774.1127707741475, 0.15163313, 0.048583984375]",tree
"[0.59377694, 2368.0716396834687, 1941.1146763037366, 4633.6376953125, 0.004332462, 0.1318359375]",tree
"[0.46003488, 1921.5315747758868, 1981.9008940322674, 4341.632080078125, 0.046453103, 0.0633544921875]",tree
"[0.43930098, 2184.415353336139, 1717.790516698217, 4081.0313831676135, 0.020574091, 0.13444380326704544]",tree
"[0.6242271, 2055.570005799524, 1790.6915466838602, 4137.311345880682, 0.020443186, 0.09470436789772728]",tree
"[0.45084855, 1953.2384532971043, 1579.1896126781337, 3790.5778364701705, 0.06773805, 0.13050426136363635]",tree
"[0.46290463, 856.6747851247571, 1345.6128558394255, 1390.6044699928977, 0.015464554, 0.018221768465909092]",tree
"[0.61401635, 1560.4524963581032, 1769.2006453711672, 3498.6561168323865, 0.074047245, 0.05968128551136364]",tree
"[0.45734012, 1824.4920974779159, 1717.5335696236064, 3809.1746937144885, 0.021002155, 0.10136274857954546]",tree
"[0.3941, 1506.602549368473, 1105.8682702159847, 2445.556640625, 0.039176032, 0.1107421875]",tree
"[0.3717484, 1614.7827288434032, 1497.9683551557143, 3044.011896306818, 0.020184988, 0.11902965198863637]",tree
"[0.40607405, 1852.5693286255519, 1711.894607852598, 3912.6808860085225, 0.014768455, 0.1412686434659091]",tree
"[0.417912, 1555.4200508989206, 1531.1271467089005, 2866.852361505682, 0.06653106, 0.10283868963068182]",tree
"[0.4963139, 2351.9592247657297, 1701.6813391023964, 4248.892489346591, 0.024547506, 0.15265447443181818]",tree
"[0.53454185, 2659.2105831337035, 1528.5917720571788, 4359.494850852273, 0.0072777076, 0.22756125710227273]",tree
"[0.36838117, 1470.2000046449257, 1563.0669494901254, 3111.303156072443, 0.012527505, 0.07454057173295454]",tree
"[0.54557794, 1602.619159608024, 1798.5609201073316, 3576.1940002441406, 0.025796015, 0.0523529052734375]",tree
"[0.42823604, 2539.1912949340144, 1776.6038365076581, 4636.728872903964, 0.055075012, 0.16917158917682926]",tree
"[0.49390665, 1735.0134679341152, 1744.4692673233803, 3563.7451171875, 0.051241446, 0.09459339488636363]",tree
"[0.4209981, 2040.1881629624402, 1796.379790133045, 4160.068026455966, 0.06452917, 0.10693359375]",tree
"[0.42654032, 954.7938218194994, 1291.7064079107063, 1674.6959339488637, 0.037762355, 0.04586514559659091]",tree
"[0.3782318, 1943.0389722102611, 1621.482119260681, 3759.012118252841, 0.022282112, 0.09410511363636363]",tree
"[0.48244753, 2719.457710707237, 1815.7527266360514, 4838.119229403409, 0.031219233, 0.19697709517045456]",tree
"[0.4198369, 2600.128465766308, 1588.9654808889295, 4209.450221706081, 0.033032738, 0.19217166385135134]",tree
"[0.37971163, 1805.2806170892045, 1646.7950575433724, 3673.858087713068, 0.01154327, 0.11105069247159091]",tree
"[0.52486223, 1943.4387026529635, 1797.699616463045, 3961.864679509943, 0.014795563, 0.12208140980113637]",tree
"[0.5250133, 1550.5113606087577, 1504.8909442519869, 2910.1634632457385, 0.017324135, 0.08073286576704546]",tree
"[0.3982263, 1010.0438796909937, 1096.6566742083362, 1830.8116566051137, 0.20755337, 0.05312278053977273]",tree
"[0.42555636, 1563.7244889669446, 1849.8134844813155, 3642.2923694957385, 0.006816423, 0.060735529119318184]",tree
"[0.36455202, 2056.290627931005, 1752.746413943124, 4162.759676846591, 0.0044479426, 0.12291370738636363]",tree
"[0.5261198, 1770.3486299144258, 1601.916328839898, 3570.596590909091, 0.024004705, 0.10263893821022728]",tree
"[0.4441018, 1684.245424185707, 1963.4075410729727, 3928.586092862216, 0.013772469, 0.06435324928977272]",tree
"[0.41829312, 2088.9819487215545, 1552.014379633098, 3865.454656427557, 0.014756564, 0.12868430397727273]",tree
"[0.3497526, 1348.2899160683799, 1434.0543998152286, 2585.9419389204545, 0.0295546, 0.0611572265625]",tree
"[0.31041834, 1564.2062084808247, 1446.3691679731642, 2764.2623546511627, 0.048059847, 0.0972701671511628]",tree
"[0.377613, 1667.4112465092317, 1652.4224661799608, 3362.8501198508525, 0.005471971, 0.088134765625]",tree
"[0.3622715, 2528.2680900423825, 1768.8140437405682, 4454.192005504261, 0.011549989, 0.18510298295454544]",tree
"[0.37094167, 2042.8905316561368, 1778.2229994527222, 4178.420188210227, 0.0075871064, 0.12372381036931818]",tree
"[0.37045714, 1956.6381306936646, 1752.4304255676916, 3891.6370738636365, 0.0111298375, 0.1474276455965909]",tree
"[0.45141214, 1280.9994699988097, 1448.798374994331, 2662.7763227982955, 0.24538551, 0.054731889204545456]",tree
"[0.5083929, 1869.952402354356, 1690.4997610225619, 3759.012118252841, 0.0030394264, 0.09463778409090909]",tree
"[0.3534396, 1944.6569369970573, 1921.5925212558257, 4215.85859818892, 0.010047151, 0.06508567116477272]",tree
"[0.39758968, 1871.3609229224396, 1858.2864367205268, 4070.825790777439, 0.0034143045, 0.07620760289634146]",tree
"[0.52609956, 2684.8323640503736, 1770.9987386026733, 4634.777277166193, 0.014241132, 0.16563831676136365]",tree
"[0.503826, 2223.0480061439307, 1811.958775637932, 4314.960271661932, 0.0049515595, 0.11681019176136363]",tree
"[0.45753, 2466.694340882428, 2030.4758798268779, 4717.973743785511, 0.0052695996, 0.1552401455965909]",tree
"[0.3460206, 2293.060871551942, 1579.5387371412244, 4050.689142400568, 0.011156285, 0.15019087357954544]",tree
"[0.50314164, 2351.3253910122935, 2014.151159382907, 4720.078125, 0.016408607, 0.11569475446428572]",tree
"[0.50918794, 1990.3332561460672, 1812.2399682607554, 3892.8605513139205, 0.013577825, 0.09371670809659091]",tree
"[0.4223656, 1979.0744653292727, 1893.6059437401323, 4040.9013227982955, 0.014302782, 0.10523570667613637]",tree
"[0.3776485, 2287.6903468521396, 1671.7697743051388, 4045.0611461292615, 0.027166583, 0.21124822443181818]",tree
"[0.44044715, 1716.1699204538163, 1733.7429729071316, 3731.5936748798076, 0.03614219, 0.07444411057692307]",tree
"[0.27735704, 2598.463744077064, 2089.5681669459514, 4872.62129350142, 0.008235197, 0.2310458096590909]",tree
"[0.6508718, 1132.6047103407877, 1537.1148004458685, 2249.4856400923295, 0.010951515, 0.045343572443181816]",tree
"[0.3579965, 2766.291666891732, 1897.9222700209962, 4882.65380859375, 0.022619128, 0.22292258522727273]",tree
"[0.52449954, 1029.532100006614, 1376.324885861193, 2020.9400523792613, 0.01127911, 0.044189453125]",tree
"[0.28501847, 822.771261482473, 1067.242695508591, 1791.6603781960227, 0.031487465, 0.019497958096590908]",tree
"[0.5744147, 2011.5697699847492, 1767.3515981411538, 3958.6836381392045, 0.05299819, 0.11161665482954546]",tree
"[0.428754, 1646.1172740280379, 1513.7941965202938, 3136.2620960582385, 0.014946392, 0.08617054332386363]",tree
"[0.4156965, 1499.7932916246791, 1432.91066694543, 2884.225741299716, 0.0299417, 0.07532848011363637]",tree
"[0.52179277, 1517.00498253154, 1543.7586457844684, 3166.3596413352275, 0.046762977, 0.12624289772727273]",tree
"[0.44185844, 1991.1816769511136, 1504.0297673134598, 3600.6941361860795, 0.009927912, 0.16907848011363635]",tree
"[0.45889896, 1357.3153204012112, 1674.5135842639668, 2751.556865985577, 0.03279672, 0.05642778445512821]",tree
"[0.35737947, 2090.9745787968172, 1647.4613271472203, 3984.866055575284, 0.021184985, 0.15003551136363635]",tree
"[0.38679835, 1732.1044392954493, 1689.5911551481402, 3473.452481356534, 0.024190344, 0.09093128551136363]",tree
"[0.6790509, 1827.5767152283177, 1931.9604899841054, 4249.770883413462, 0.016968535, 0.044108072916666664]",tree
"[0.34968334, 2702.929529212556, 1676.7435733352759, 4414.061945134943, 0.06900427, 0.16578258167613635]",tree
"[0.44826475, 1659.4184091422255, 1490.3056523147186, 3331.7737926136365, 0.028239362, 0.08637029474431818]",tree
"[0.4335565, 1375.9148989070256, 1569.9510443451597, 2959.591952237216, 0.01578541, 0.054887251420454544]",tree
"[0.3838815, 1486.3298697760522, 1603.3592809213098, 3109.5902876420455, 0.008097195, 0.06531871448863637]",tree
"[0.40173075, 2232.369871747926, 1539.7652452970635, 3938.8633034446025, 0.07121671, 0.15374200994318182]",tree
"[0.32149515, 1672.7570877375213, 1704.4164540644729, 3450.69580078125, 0.021460526, 0.07383034446022728]",tree
"[0.539315, 2648.6117421984745, 1927.1005079062138, 4831.023060191761, 0.0015754782, 0.27799849076704547]",tree
"[0.43809286, 1771.7965733444917, 1676.466072894849, 3482.750909978693, 0.008278716, 0.11203835227272728]",tree
"[0.51000416, 1564.1494701154197, 1686.496797356531, 3434.0565074573865, 0.033294022, 0.06515225497159091]",tree
"[0.49782014, 2571.0641888463574, 1770.996744400443, 4618.13798384233, 0.0035803975, 0.26244007457386365]",tree
"[0.42642483, 2122.7364368235935, 1606.0426450137675, 3868.3910023082385, 0.01881478, 0.13795055042613635]",tree
"[0.44773772, 2030.8259041050237, 1763.113746068354, 4060.7216574928975, 0.038884833, 0.18206232244318182]",tree
"[0.36854023, 2156.038844354267, 1689.1503192594632, 3955.7472922585225, 0.015056954, 0.14589621803977273]",tree
"[0.5303942, 1665.721079141063, 1806.2216850783186, 3764.395419034091, 0.008402749, 0.07590553977272728]",tree
"[0.39511773, 1767.2338410602104, 1727.2394367824716, 3590.66162109375, 0.011774003, 0.07561700994318182]",tree
"[0.5523361, 1846.6265146546996, 1825.0490123844684, 3743.840997869318, 0.014790213, 0.09300648082386363]",tree
"[0.38806418, 2222.561044924534, 1657.2160725819992, 4145.87568803267, 0.0058157253, 0.21819513494318182]",tree
"[0.43600944, 1564.4958082663884, 1597.748758013124, 3108.3668101917615, 0.02649336, 0.08013361150568182]",tree
"[0.5389596, 1549.1593232233777, 1669.9683040851507, 3525.3279252485795, 0.0057701613, 0.05442116477272727]",tree
"[0.46604255, 2311.9574126954317, 1995.1981253737242, 4753.943980823864, 0.002387247, 0.13291237571022727]",tree
"[0.40635073, 2476.1987013777475, 1913.1947748915168, 4636.490145596591, 0.02221257, 0.1212158203125]",tree
"[0.60267496, 1818.7693036340809, 1757.2703227177967, 3836.5805886008525, 0.017996985, 0.06965775923295454]",tree
"[0.48026913, 2373.7148973998633, 1845.9884791832687, 4577.029141512784, 0.0051707583, 0.14244495738636365]",tree
"[0.48171204, 3076.5889815960104, 1816.1318044486768, 5220.088889382102, 0.0049829106, 0.2288485440340909]",tree
"[0.5720697, 2513.644983633206, 1962.5907803240386, 4886.079545454545, 0.0035757734, 0.15805886008522727]",tree
"[0.34301266, 1193.598626264826, 1435.2839163184735, 2456.7427201704545, 0.02267781, 0.03919566761363636]",tree
"[0.53560436, 2364.6786070548155, 1679.732193414605, 4358.720930232558, 0.0520885, 0.17346475290697674]",tree
"[0.27395236, 1694.1162699159574, 1115.854396985126, 2520.3635475852275, 0.04433547, 0.10167347301136363]",tree
"[0.44664863, 3106.268475636241, 2413.2524834187698, 5975.4638671875, 0.029732855, 0.1866306211890244]",tree
"[0.4160297, 1684.7726330060032, 1644.6766516286232, 3607.056218927557, 0.0062320083, 0.08138760653409091]",tree
"[0.35882434, 1980.1137506428124, 1641.4935073093764, 3754.852294921875, 0.05795808, 0.09409401633522728]",tree
"[0.48034132, 1331.4436845658379, 1508.0419328269345, 2754.0477405894885, 0.03630859, 0.054010564630681816]",tree
"[0.31967717, 1935.1073178200206, 1630.6601928416835, 3847.1024946732955, 0.016141135, 0.11536754261363637]",tree
"[0.5365614, 2302.234791521108, 1852.9095898402147, 4493.343283913352, 0.0047814515, 0.11460182883522728]",tree
"[0.3818835, 2104.8842503565397, 1559.4185609220062, 3613.662997159091, 0.0153051475, 0.14649547230113635]",tree
"[0.39142776, 1673.0038272117222, 1555.1267917447774, 3281.8559126420455, 0.017591788, 0.09049849076704546]",tree
"[0.5378188, 2487.6457026222056, 1904.3663981764898, 4695.706454190341, 0.03247842, 0.15830300071022727]",tree
"[0.6102882, 2040.0750115949247, 1845.0091438284826, 4211.943470348011, 0.042411566, 0.08359596946022728]",tree
"[0.2919457, 877.3558991483986, 1021.8848859153421, 1705.282870205966, 0.007177197, 0.0487060546875]",tree
"[0.4617706, 1549.3267123732178, 1770.0640236229492, 3186.4246715198865, 0.0929415, 0.07275390625]",tree
"[0.29013202, 2040.9631062717808, 1725.8716914232236, 3965.5351118607955, 0.060834587, 0.10791015625]",tree
"[0.4119131, 1905.5166810170972, 1563.6140591649878, 3475.8994362571025, 0.017832628, 0.11636629971590909]",tree
"[0.54750246, 1446.1794843947528, 1752.2692504921222, 3431.3648570667615, 0.011161349, 0.04349032315340909]",tree
"[0.49824616, 1127.0863398008705, 1507.1153012726986, 2233.0910422585225, 0.0019048832, 0.07670454545454546]",tree
"[0.42559788, 2499.884440172526, 1811.1481067879276, 4634.28788618608, 0.030808836, 0.17661354758522727]",tree
"[0.5151635, 1675.5865612672744, 1640.070230127134, 3550.7762562144885, 0.0062489584, 0.08172052556818182]",tree
"[0.70436937, 1296.2378597116144, 1570.6625131124406, 2594.0168900923295, 0.05937399, 0.03292569247159091]",tree
"[0.5040966, 1866.7324671812196, 1913.325709182189, 3964.0669389204545, 0.0011500999, 0.08751331676136363]",tree
"[0.2587083, 891.1171841130629, 1131.3446682591627, 1979.586514559659, 0.02422272, 0.019997336647727272]",tree
"[0.3611704, 1317.4028809916908, 1469.7296980220985, 2421.5065696022725, 0.016151775, 0.05211292613636364]",tree
"[0.37685814, 2602.418028880062, 1834.0389081936978, 4755.901544744318, 0.0092160255, 0.28834117542613635]",tree
