"chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,rms,zero_crossing_rate",class
"[0.3039108, 1444.061962277567, 1621.375882399918, 3398.086270419034, 0.037534423, 0.04940518465909091]",on
"[0.5697501, 889.0211001856006, 1610.0774681412136, 1925.2641157670455, 0.012590242, 0.011330344460227272]",on
"[0.3451686, 1157.1565551973126, 1192.6345768872884, 2260.741632634943, 0.007416318, 0.08423961292613637]",on
"[0.31971678, 2317.4081224779984, 1399.2016814689584, 3701.6101371951218, 0.03042291, 0.1716844512195122]",on
"[0.4712079, 1551.6959430451132, 1502.7301837240682, 3239.7682883522725, 0.06454413, 0.08719149502840909]",on
"[0.39325202, 1149.6490651535323, 1094.5357531839552, 1930.8921120383523, 0.10255089, 0.0625]",on
"[0.44142804, 1798.676811355012, 1600.5844347355646, 3365.2970747514205, 0.018274216, 0.12607643821022727]",on
"[0.6016066, 2176.8691574564277, 1771.1777812385642, 4030.624112215909, 0.03399539, 0.1622314453125]",on
"[0.40435588, 1508.4889693554835, 1639.1396870226629, 3409.097567471591, 0.058846924, 0.03652121803977273]",on
"[0.50143677, 1970.667874119457, 1880.6356451097183, 4225.401722301136, 0.0017651395, 0.08085493607954546]",on
"[0.3843686, 716.4948960377798, 923.073408749852, 1047.5413929332387, 0.05539873, 0.04173694957386364]",on
"[0.51348704, 462.1810443535676, 900.1413612942589, 653.8263494318181, 0.11932706, 0.01605779474431818]",on
"[0.417622, 1152.9891196915416, 1367.7211155916402, 2394.100674715909, 0.099916264, 0.0504150390625]",on
"[0.41827786, 1730.9485413161283, 1581.0463573381196, 3283.568781072443, 0.013032752, 0.11062899502840909]",on
"[0.52729553, 1496.2938016330074, 1285.7641117834062, 2412.4528364701705, 0.004270186, 0.10981889204545454]",on
"[0.4809452, 1995.0260497503914, 2015.666208219031, 4582.004616477273, 0.024935879, 0.04191820549242424]",on
"[0.40853322, 1527.0780055597404, 1330.049812041532, 2762.856778231534, 0.062269624, 0.08322975852272728]",on
"[0.4785011, 1728.296169036453, 1753.349104890623, 3563.500421697443, 0.0009887003, 0.09107555042613637]",on
"[0.3504108, 1525.7925918707022, 1187.5375958772418, 2815.46630859375, 0.04140785, 0.18159623579545456]",on
"[0.7125442, 1989.615521574344, 2121.833261513814, 4679.556551846591, 0.050189804, 0.04319069602272727]",on
"[0.39941943, 2005.432706604847, 1650.403145029188, 3887.966641512784, 0.084640406, 0.11463512073863637]",on
"[0.30746508, 1143.513075660577, 1194.539112711488, 1919.6361194957387, 0.040111575, 0.06819291548295454]",on
"[0.34703636, 1750.4084848268574, 1518.8036623704647, 3237.0766379616475, 0.021693684, 0.10405939275568182]",on
"[0.35478806, 1640.8713303374184, 1832.8173158549384, 3655.016534978693, 0.0017777998, 0.09693492542613637]",on
"[0.35034323, 1674.9084780369185, 1571.6233340182582, 3376.553067294034, 0.06180664, 0.09618030894886363]",on
"[0.49424466, 1605.2992338229537, 1554.8056935820634, 3269.8658336292615, 0.03087422, 0.0760498046875]",on
"[0.36934078, 1473.3919926274377, 1338.2295393914624, 2709.7578568892045, 0.044935584, 0.09084250710227272]",on
"[0.4007944, 1009.6487548472973, 1303.928775224412, 1869.3824945494187, 0.023510588, 0.03868777252906977]",on
"[0.53589475, 795.278061022496, 1224.168593392483, 1231.0630104758523, 0.020256775, 0.029086026278409092]",on
"[0.31491232, 1926.2520360464353, 1566.3467622274502, 3609.503173828125, 0.15312217, 0.13190252130681818]",on
"[0.42153648, 1973.3589133209443, 1645.2620524584597, 3826.870355373476, 0.0713807, 0.0833055449695122]",on
"[0.467983, 1804.0745359593668, 1598.496181588137, 3449.9617143110795, 0.008876896, 0.11777565696022728]",on
"[0.43021482, 1184.7439417059782, 1727.4109819821367, 2878.1083540482955, 0.020875702, 0.01873224431818182]",on
"[0.57476497, 1664.4272969891827, 1782.6553408313137, 3511.135586825284, 0.00437506, 0.08035555752840909]",on
"[0.52137756, 1118.3548131318717, 1268.3796908480936, 2131.542413884943, 0.017977772, 0.07243208451704546]",on
"[0.38480458, 1750.4267439656223, 1370.7516436569583, 3050.1292835582385, 0.022538152, 0.16677024147727273]",on
"[0.29760084, 1054.2977315854241, 1083.0599989745222, 1790.6815962357955, 0.10280044, 0.052190607244318184]",on
"[0.40302786, 2008.4206339335622, 1901.4874000060443, 4209.7412109375, 0.008406396, 0.12122691761363637]",on
"[0.5572035, 1052.5213461586818, 1388.4117927278273, 2156.9907448508525, 0.02947667, 0.03847434303977273]",on
"[0.35403448, 1876.0559734724097, 1670.5769781683732, 3959.662420099432, 0.005129989, 0.21722966974431818]",on
"[0.40327007, 1207.5987038353996, 1244.7334377063648, 2347.119140625, 0.061808392, 0.07447398792613637]",on
"[0.4848931, 2003.27281747913, 2034.1301305192078, 4454.192005504261, 0.0063925697, 0.054620916193181816]",on
"[0.44030133, 2203.794471567198, 1818.5948761338807, 4389.347700639205, 0.020661151, 0.11398037997159091]",on
"[0.2812514, 883.5524796350469, 1165.15745331684, 1499.9833540482955, 0.060450554, 0.037042791193181816]",on
"[0.26461977, 1545.7804981400807, 1417.4199831938856, 3229.4910777698865, 0.03893051, 0.08770197088068182]",on
"[0.47523347, 1838.9596945673409, 1510.6877986123457, 3361.871337890625, 0.0072663273, 0.12129350142045454]",on
"[0.51643467, 1577.537518982801, 1439.0239744332785, 3033.734685724432, 0.049929056, 0.09116432883522728]",on
"[0.31504512, 1224.2810685018912, 1340.1769252098377, 2267.876953125, 0.04048319, 0.06076171875]",on
"[0.4698266, 1577.8250024006347, 1752.415529697403, 3794.982355291193, 0.10261616, 0.07530628551136363]",on
"[0.5249476, 1781.3862876196797, 1653.2529623112857, 3558.36181640625, 0.043055926, 0.11028497869318182]",on
"[0.38558838, 1011.3512355296174, 1524.9638002467132, 2123.467462713068, 0.084220655, 0.03359153053977273]",on
"[0.5000604, 1697.6610908165421, 1737.7693779093904, 3421.5770374644885, 0.05788925, 0.08733575994318182]",on
"[0.48062208, 2097.6936779586536, 1906.1535400452858, 4357.047895951705, 0.020334698, 0.12073863636363637]",on
"[0.33872432, 894.9560442738872, 1155.9092519561611, 1474.7797185724432, 0.029839296, 0.0450439453125]",on
"[0.45745146, 1859.1276085547447, 1783.5727852597533, 3832.91015625, 0.035778, 0.09972034801136363]",on
"[0.391228, 1835.0145447071995, 1837.4588838077523, 3955.0191739710367, 0.008905914, 0.07220607850609756]",on
"[0.57269335, 1665.0560760106612, 1829.3993799220727, 3957.907774390244, 0.011727601, 0.06080887957317073]",on
"[0.48815617, 1103.7221287833456, 1128.6731355883971, 1783.8301225142045, 0.026462752, 0.06966885653409091]",on
"[0.29545775, 1946.9498523029486, 1581.5510777147936, 3309.261807528409, 0.14087479, 0.1436434659090909]",on
"[0.5151916, 1343.167157177081, 1562.5779684255483, 2790.996759588068, 0.03450103, 0.06258877840909091]",on
"[0.31286573, 1201.8784102154698, 1315.3765844710283, 2297.201260653409, 0.13684304, 0.05911532315340909]",on
"[0.39170313, 1583.5149212758581, 1388.456869122141, 3106.16455078125, 0.023775183, 0.09019886363636363]",on
"[0.4794295, 2373.243605040002, 1734.7318083717335, 4259.414395419034, 0.008447219, 0.2423983487215909]",on
"[0.4548777, 1999.218213286904, 1608.069279855952, 3884.051513671875, 0.01842607, 0.09408291903409091]",on
"[0.48123345, 2096.503602699955, 1664.9131370218975, 4156.152898615057, 0.036325183, 0.13315651633522727]",on
"[0.4252536, 1197.4807641314735, 1075.9938609066003, 2183.9072487571025, 0.082074456, 0.07447398792613637]",on
"[0.4387795, 1722.9643471311379, 1596.139298712404, 3446.780672940341, 0.023980808, 0.1501797762784091]",on
"[0.5597424, 2356.828764372406, 1940.8806685719705, 4430.832122093023, 0.006929094, 0.06688317587209303]",on
"[0.47770852, 1614.1231477564031, 1858.486809334145, 3903.3824573863635, 0.018903542, 0.0584716796875]",on
"[0.31788814, 2094.2826428956378, 1603.238531286132, 3934.4587846235795, 0.032488286, 0.12318004261363637]",on
"[0.32148427, 3187.1173353784598, 1811.162231770515, 5236.483487215909, 0.0887024, 0.2650701349431818]",on
"[0.32927516, 1323.583885390791, 1525.9809836951747, 2668.649014559659, 0.034310576, 0.06273304332386363]",on
"[0.40343654, 926.970979799232, 1193.7575500748897, 1689.3776633522727, 0.009859235, 0.025523792613636364]",on
"[0.37981826, 1228.4679397832645, 1353.3218467463732, 2252.4219859730115, 0.030874908, 0.054032759232954544]",on
"[0.47050193, 1290.3283643632358, 1635.7353250761016, 2785.3687633167615, 0.02890368, 0.0487060546875]",on
"[0.34142545, 1081.4627810947031, 1321.1874767925362, 2158.948308771307, 0.08905729, 0.051313920454545456]",on
"[0.4423386, 1511.5762057491897, 1552.1883136192585, 3185.2011940696025, 0.04622739, 0.10514692826704546]",on
"[0.5335327, 1453.0905835806218, 1809.484753663906, 3513.224909855769, 0.041436646, 0.1858348357371795]",on
"[0.3036961, 1607.1932608285463, 1560.4439404128489, 3243.438720703125, 0.021693649, 0.059492631392045456]",on
"[0.34666, 1495.9959726509646, 1406.5970181015273, 2812.529962713068, 0.107742876, 0.07767001065340909]",on
"[0.39384022, 1641.4099191994255, 1540.0427481487945, 3259.0992320667615, 0.020675438, 0.18120783025568182]",on
"[0.37404007, 1766.5720183457693, 1474.5211259600424, 3346.944912997159, 0.043900866, 0.13047096946022727]",on
"[0.29437765, 1258.2255100852717, 1440.8852614365317, 2643.20068359375, 0.026872117, 0.055952592329545456]",on
"[0.52215713, 1688.2022904908224, 1579.883890787595, 3498.4114213423295, 0.023494232, 0.08809037642045454]",on
"[0.3842451, 1707.1429561196055, 1372.8310799777216, 2970.358553799716, 0.048322726, 0.11398037997159091]",on
"[0.32969457, 1382.126455481646, 1508.9877751229826, 2762.6120827414775, 0.07239067, 0.06602894176136363]",on
"[0.3364376, 874.6239614146198, 1114.7479296399272, 1471.109286221591, 0.043600097, 0.040360884232954544]",on
"[0.45613953, 1939.0974000695635, 1556.80189970762, 3531.9347034801135, 0.0068483185, 0.19676624644886365]",on
"[0.31873074, 1653.1970448701575, 1443.7165346160875, 3075.088223544034, 0.012135628, 0.09256258877840909]",on
"[0.43029985, 1243.7528747219362, 1684.5595136469412, 2959.3604835304054, 0.021656336, 0.0234375]",on
"[0.3568916, 2226.7779577646243, 2001.606492501632, 4794.074041193182, 0.034791373, 0.11105069247159091]",on
"[0.36131483, 1584.722481943565, 1353.0420882128064, 2908.9399857954545, 0.1855287, 0.08357377485795454]",on
"[0.46436706, 1150.14791022486, 1531.5344604584286, 2571.2602095170455, 0.08421426, 0.029396750710227272]",on
"[0.4008811, 1484.7888629202328, 1594.3063853118845, 3090.4632568359375, 0.028332189, 0.061258951822916664]",on
"[0.42213044, 2216.737655930109, 1528.6929784711153, 3872.7955211292615, 0.039590087, 0.24409623579545456]",on
"[0.50112236, 2484.8303716468404, 1879.2625744932984, 4818.298894708807, 0.0019993351, 0.2880526455965909]",on
"[0.2732289, 1885.12107596492, 1458.8197674395244, 3278.43017578125, 0.00067369814, 0.1310702237215909]",on
"[0.3745037, 1825.1250603672036, 1392.1003264679164, 3370.190984552557, 0.04732468, 0.1390380859375]",on
"[0.6531291, 810.1835213731036, 1344.0863318849674, 1795.330810546875, 0.011692672, 0.007723721590909091]",on
"[0.3549248, 1559.2622000711722, 1744.8451830500476, 3543.680087002841, 0.04208984, 0.06378728693181818]",on
"[0.40715525, 1742.7009587209975, 1672.2228752795572, 3281.8559126420455, 0.110684484, 0.08204234730113637]",on
"[0.4887078, 1334.4407584247717, 1325.500374767724, 2471.4244495738635, 0.018680524, 0.07449618252840909]",on
"[0.4139262, 1843.1958181459245, 1654.2105066737763, 3618.3122114701705, 0.05136784, 0.15510697798295456]",on
"[0.50582695, 2103.7660408370543, 1711.8052404189898, 4059.9875710227275, 0.018651785, 0.1427889737215909]",on
"[0.546833, 2373.1482786495117, 1944.3696402822761, 4792.605868252841, 0.0013864521, 0.3160400390625]",on
"[0.49639025, 2162.2674722094534, 1918.6677010718506, 4351.419899680398, 0.0062718946, 0.06808194247159091]",on
"[0.48525274, 1022.75507926689, 1177.4525558121268, 1971.2668678977273, 0.066278666, 0.04421164772727273]",on
"[0.37250695, 1322.6602582724952, 1421.005383682602, 2627.7848677201705, 0.1045603, 0.06304376775568182]",on
"[0.47059643, 1604.6576159389886, 1584.37710258243, 3214.8093483664775, 0.050779853, 0.10308283025568182]",on
"[0.4154006, 2330.1250470413183, 1627.6845350149024, 4071.7329545454545, 0.05787928, 0.17124245383522727]",on
"[0.39412463, 1997.8358653126822, 1498.2292066305345, 3665.783136541193, 0.06419962, 0.12244762073863637]",on
"[0.41960004, 2067.8064930342484, 1685.1802231245892, 3887.7219460227275, 0.011537254, 0.13331187855113635]",on
"[0.3113543, 1355.7071784825519, 1400.6922853738724, 2558.7807395241475, 0.032682136, 0.07278719815340909]",on
"[0.45735353, 1708.1485218003609, 1674.496623563791, 3578.426846590909, 0.053525105, 0.09336159446022728]",on
"[0.2818718, 2214.215647444183, 1634.4554573631308, 3823.611727627841, 0.028109074, 0.17820046164772727]",on
"[0.42283094, 1185.6561270797704, 1575.1804795096375, 2601.1130593039775, 0.045169678, 0.039351029829545456]",on
"[0.4337753, 1642.4383419629282, 1449.6786149500124, 3021.9893022017045, 0.07850211, 0.08860085227272728]",on
"[0.2651456, 990.3207404942646, 1053.3920395364453, 1676.585210755814, 0.07237669, 0.06087618095930233]",on
"[0.5125495, 2127.7932205999223, 1932.200472422064, 4594.402521306818, 0.0154304765, 0.09888805042613637]",on
"[0.39416897, 912.0674540997366, 1206.1002988724567, 1567.2746138139205, 0.060609974, 0.040283203125]",on
"[0.68247336, 679.5787405413481, 1400.7247273481719, 960.919189453125, 0.048246, 0.011097301136363636]",on
"[0.48458013, 2695.95194349466, 1523.7969266217995, 4230.54032759233, 0.014203292, 0.22203480113636365]",on
"[0.42409593, 1696.5148816688427, 1885.419318367057, 3926.220703125, 0.059439745, 0.037420099431818184]",on
"[0.47958693, 1524.9020164772273, 1310.8057948445164, 2910.1634632457385, 0.01644939, 0.1924715909090909]",on
"[0.38753483, 1516.6131035807796, 1438.760696956144, 2780.474853515625, 0.053912338, 0.09201882102272728]",on
"[0.35380414, 1964.1634630187139, 1534.5114398879034, 3408.852871981534, 0.013016388, 0.1821621981534091]",on
"[0.3161109, 936.3416012585599, 1099.8399985056474, 1612.0538884943182, 0.043903112, 0.052800958806818184]",on
"[0.58659035, 1355.6866529728986, 1661.8865692244444, 3004.95849609375, 0.017865516, 0.04186197916666667]",on
"[0.4773438, 1874.8347948167764, 1530.306913896899, 3635.196200284091, 0.027078813, 0.11072887073863637]",on
"[0.3709242, 1696.9650243662552, 1388.0914534356023, 2838.7123801491475, 0.06791289, 0.12657581676136365]",on
"[0.28849176, 1002.4937248234571, 1422.1838541304705, 2081.1351429332385, 0.104477905, 0.025590376420454544]",on
"[0.39040628, 1094.1698879250257, 1225.927876629362, 2179.013338955966, 0.069193535, 0.04554332386363636]",on
"[0.67719775, 1094.3157528769987, 1673.1231746280478, 2810.0830078125, 0.062164728, 0.0186767578125]",on
"[0.44103485, 1427.099532835198, 1576.2152838397715, 3018.808260830966, 0.017781941, 0.06753817471590909]",on
"[0.38879842, 1266.5365071776134, 1357.0554692516996, 2532.843017578125, 0.04459762, 0.06529651988636363]",on
"[0.38995123, 1141.4370071652093, 1227.8038687981848, 2077.2200150923295, 0.011204519, 0.07061212713068182]",on
"[0.42264965, 2015.349474400015, 1687.3119296601808, 3554.201993075284, 0.035614792, 0.1298495205965909]",on
"[0.6498673, 2670.3500661385065, 2233.2239520945327, 5519.840864701705, 5.3560405e-05, 0.12501109730113635]",on
"[0.34638056, 1690.9155893920722, 1405.8896753793224, 3309.261807528409, 0.011661851, 0.10318270596590909]",on
"[0.4569322, 1476.6715950158325, 1612.8731919915467, 3027.623572716346, 0.028444227, 0.07053786057692307]",on
"[0.43844625, 2127.4816994561293, 1766.891895605738, 4248.892489346591, 0.004639343, 0.16508345170454544]",on
"[0.44159606, 2629.917493501358, 1747.7708210457124, 4607.37138227983, 0.024763472, 0.2099942294034091]",on
"[0.44295093, 1982.7740533168505, 1767.7808229018765, 3793.0247913707385, 0.046449803, 0.08026677911931818]",on
"[0.34013036, 1452.7022937037623, 1389.2482197410643, 2703.1510786576705, 0.066524714, 0.08564897017045454]",on
"[0.2631377, 1167.9317414933353, 1214.3478477357164, 2210.089666193182, 0.03884754, 0.06449751420454546]",on
"[0.65266925, 996.2012341481058, 1550.7475680974858, 2468.488103693182, 0.039552305, 0.008611505681818182]",on
"[0.3995191, 1317.5127180620834, 1419.9072343126309, 2703.640469637784, 0.047048375, 0.07208806818181818]",on
"[0.37069708, 1690.30730650268, 1604.9873460137098, 3109.3455921519885, 0.029307438, 0.08974387428977272]",on
"[0.32938698, 1854.560265873428, 1578.963981515627, 3501.837158203125, 0.0067473543, 0.08680308948863637]",on
"[0.30437717, 1537.1033382248315, 1784.945825364486, 3917.0854048295455, 0.06266584, 0.05728426846590909]",on
"[0.46794236, 1015.7250490371586, 1202.5271697035942, 1838.1525213068182, 0.055143274, 0.04873934659090909]",on
"[0.547862, 2866.7270741699763, 1954.984963928434, 4921.315696022727, 0.03776025, 0.17936567826704544]",on
"[0.36292645, 1719.338933482481, 1375.1657074069697, 3195.233709161932, 0.04109711, 0.15256569602272727]",on
"[0.43334103, 2288.6669723618197, 1868.2797420951765, 4385.432572798295, 0.031392463, 0.1510009765625]",on
"[0.49131313, 2219.9817621355637, 1712.4518132705125, 4062.923916903409, 0.008813631, 0.21455522017045456]",on
"[0.42538863, 1288.67888592512, 1345.9461454842008, 2599.1554953835225, 0.027087867, 0.06609552556818182]",on
"[0.4465428, 2438.474527348493, 1742.824307655217, 4575.560968572443, 0.018006496, 0.14964710582386365]",on
"[0.46275297, 1478.0354124418843, 1745.8527654753443, 3332.394483612805, 0.019128254, 0.05745045731707317]",on
"[0.3969257, 1598.144939616169, 1689.240864822414, 3491.8046431107955, 0.06528029, 0.07508433948863637]",on
"[0.4777317, 838.910820092893, 1177.6219413390297, 1600.308504971591, 0.028805042, 0.031416459517045456]",on
"[0.3732819, 1289.2531200096903, 1596.464653204067, 3006.7704363567073, 0.120755285, 0.045541158536585365]",on
"[0.51617867, 1481.393647218479, 1717.0411807523285, 3286.964677019817, 0.014456621, 0.05316310975609756]",on
"[0.52524936, 879.9380133808698, 1252.3373495081084, 1631.8742231889205, 0.022392564, 0.033979936079545456]",on
"[0.4717102, 1567.840391890587, 1692.7239994944962, 3139.1984419389205, 0.007820389, 0.17038796164772727]",on
"[0.38549626, 868.5369372447204, 1364.5820169979274, 1640.1938698508523, 0.025341315, 0.035444779829545456]",on
"[0.40492913, 1762.1222032073367, 1523.997941149716, 3197.1912730823865, 0.029303102, 0.11555619673295454]",on
"[0.4855255, 1918.2631538563342, 1556.664104910107, 3755.5863813920455, 0.03415181, 0.1424893465909091]",on
"[0.39462987, 2173.6168221161197, 1545.805152239231, 3778.832452947443, 0.027540924, 0.16184303977272727]",on
"[0.35799378, 1975.5372447105076, 1566.8277458613632, 3598.0024857954545, 0.011079556, 0.18470348011363635]",on
"[0.5607931, 1711.3137460588484, 1668.8083524643646, 3408.852871981534, 0.010133615, 0.09242942116477272]",on
"[0.5508819, 1649.7047634998826, 1617.6834040669748, 3449.9617143110795, 0.034655496, 0.06710537997159091]",on
"[0.4877302, 1844.4113955521962, 1802.8778765458142, 3828.2609419389205, 0.0015980358, 0.1019287109375]",on
"[0.4179233, 1130.099906703275, 1132.2942785866726, 1992.0659845525568, 0.044299148, 0.06410910866477272]",on
"[0.3350852, 1088.1964138781861, 1421.6164511645138, 2322.649591619318, 0.06923365, 0.039373224431818184]",on
"[0.42891282, 1937.9437644956488, 1917.0497225242927, 4331.110174005682, 0.07009708, 0.08865633877840909]",on
"[0.3357638, 2118.963488976673, 1430.7882335490203, 3425.4921653053975, 0.041249547, 0.1556063565340909]",on
"[0.48440015, 754.6001257424298, 872.117419368156, 1353.6554509943182, 0.19617954, 0.037675337357954544]",on
"[0.4575467, 1402.7500366851182, 1368.495925956626, 2558.7807395241475, 0.0481748, 0.08412863991477272]",on
"[0.3033138, 1312.9110945039852, 1381.6987330871334, 2463.5941938920455, 0.034013215, 0.08157626065340909]",on
"[0.49778736, 1582.3583680078286, 1634.927733941812, 3385.851495916193, 0.0071840435, 0.08449485085227272]",on
"[0.5173963, 2294.3401946232143, 1791.381776604352, 4305.661843039773, 0.012865964, 0.1400479403409091]",on
"[0.4729791, 2092.0597589794493, 1546.7835097836883, 3729.6486594460225, 0.016457656, 0.18018687855113635]",on
"[0.36445385, 1426.2312987174766, 1172.1296676059674, 2868.5652299360795, 0.007260418, 0.0570068359375]",on
"[0.46336746, 1012.8037487279081, 1336.2309748415807, 1804.629239169034, 0.0037199757, 0.042436079545454544]",on
"[0.36835554, 1335.6039566388363, 1559.114217632518, 2840.4252485795455, 0.048404988, 0.05357776988636364]",on
"[0.3952793, 1334.783012966548, 1530.3458846128526, 2844.5850719105115, 0.035340767, 0.04903897372159091]",on
"[0.5148874, 1208.9875417798312, 1548.5891463907183, 2544.331769245427, 0.010505693, 0.03976514862804878]",on
"[0.52289003, 1949.3001364545416, 1708.8152859086017, 3919.04296875, 0.039691005, 0.17265181107954544]",on
"[0.49454546, 1746.906831621052, 1574.7263690981488, 3452.4086692116475, 0.02876857, 0.11181640625]",on
"[0.15522026, 649.1580918565318, 506.8497919183232, 1059.042080965909, 0.013848537, 0.04415616122159091]",on
"[0.38340193, 1508.572887490909, 1485.1805066322004, 2663.265713778409, 0.060759403, 0.08030007102272728]",on
"[0.2807686, 1554.9205943694758, 1248.7373511851324, 3124.761408025568, 0.0063463924, 0.10047496448863637]",on
"[0.52105784, 1415.9143159545897, 1759.0500173462488, 3297.027033025568, 0.07483104, 0.04539905894886364]",on
"[0.60938585, 1287.6621108232875, 1544.3101363040087, 2837.244207208807, 0.016280986, 0.058649236505681816]",on
"[0.49979806, 1954.9144046231943, 1932.5879998830567, 4272.627951882102, 0.054062948, 0.10067471590909091]",on
"[0.40931708, 2099.072646269933, 1567.2999332206389, 3749.224298650568, 0.015232018, 0.15770374644886365]",on
"[0.64007854, 3500.2291932068356, 2134.1796468945436, 6110.535777698864, 3.3643082e-05, 0.3932550603693182]",on
"[0.3900143, 1628.0052020642588, 1378.5884308896382, 3138.9537464488635, 0.016336039, 0.12787420099431818]",on
"[0.40536922, 1166.6462274998094, 1374.7209103523912, 2278.604403409091, 0.06811494, 0.055608575994318184]",on
"[0.34922975, 1045.0593147653863, 1205.0511572123903, 1664.1740278764205, 0.06540397, 0.05262340198863636]",on
"[0.28764635, 1193.9589259223333, 1329.6665980564565, 2317.266290838068, 0.0560228, 0.05544211647727273]",on
"[0.41785228, 982.9765998581993, 1332.4249947605224, 1770.3718705610795, 0.02466781, 0.03847434303977273]",on
"[0.58191013, 2074.9344184065226, 1859.065081128432, 4293.671764026989, 0.011719861, 0.123046875]",on
"[0.4046687, 1774.7806736367502, 1748.4835498505797, 3455.5897105823865, 0.039926555, 0.12477805397727272]",on
"[0.32990336, 1535.6631865048266, 1183.3192483033456, 2250.2197265625, 0.039596148, 0.1270751953125]",on
"[0.63905954, 777.0721656611154, 1298.1682359321203, 995.6659490411931, 0.012290138, 0.0240478515625]",on
"[0.4431576, 2416.6315918664163, 1772.4859287963684, 4234.210759943182, 0.0066527366, 0.17673561789772727]",on
"[0.4049783, 1388.3157252245182, 1301.1054970651142, 2702.9063831676135, 0.012306983, 0.07731489701704546]",on
"[0.36477286, 1361.7116742209719, 1386.386961360699, 2555.1103071732955, 0.19282855, 0.059881036931818184]",on
"[0.37341946, 902.8179837176718, 1117.2966476507538, 1529.5915083451705, 0.028389042, 0.048051313920454544]",on
"[0.37958774, 2031.5351242005634, 1665.2822930401474, 3822.8776411576705, 0.024351925, 0.13822798295454544]",on
"[0.5782066, 1719.0194433521988, 1722.804008220293, 3976.791104403409, 0.031879544, 0.07130015980113637]",on
"[0.36880183, 1593.3143453785085, 1377.6329215318058, 3058.2042347301135, 0.047074404, 0.09884366122159091]",on
"[0.52938515, 2112.0030954894382, 1812.5055307045652, 4151.503684303977, 0.018284721, 0.15242143110795456]",on
"[0.6643968, 2791.617490169059, 2081.224588318759, 5349.043412642045, 0.0058317278, 0.20041725852272727]",on
"[0.41427606, 2011.3025208833662, 1657.8226485574667, 3813.0898215553975, 0.009174708, 0.14630681818181818]",on
"[0.5421466, 858.015165626074, 1469.9663640653014, 1480.40771484375, 0.08476926, 0.028819691051136364]",on
"[0.39755428, 1925.6767272816526, 1581.5970514771404, 3657.2187943892045, 0.011843916, 0.15259898792613635]",on
"[0.51130694, 704.7092132014305, 1113.4628690066195, 1261.8946422230113, 0.03017121, 0.034723455255681816]",on
"[0.43179363, 1730.4449782176932, 1501.0914583356862, 3188.382235440341, 0.010289919, 0.10145152698863637]",on
"[0.5018455, 1636.4236199797954, 1742.4724451569602, 3371.4012352195946, 0.041613888, 0.07689769847972973]",on
"[0.53195465, 2275.8441758956, 1878.639759593919, 4443.180708451705, 0.024062606, 0.16471724076704544]",on
"[0.3887637, 2245.8832482436856, 1722.9525736312148, 3964.3116344105115, 0.015297171, 0.1532315340909091]",on
"[0.34945697, 939.7512916960881, 1258.7931234025857, 1767.9249156605113, 0.13902676, 0.03541148792613636]",on
"[0.44796884, 1667.237248602198, 1441.948861869931, 3186.669367009943, 0.03415135, 0.1201171875]",on
"[0.4413565, 1501.5514139595675, 1582.5713992927851, 3280.877130681818, 0.037260756, 0.06924715909090909]",on
"[0.3988634, 1574.0162666173392, 1680.1473965643493, 3330.795010653409, 0.022215031, 0.07545055042613637]",on
"[0.39631426, 1634.3771606542048, 1463.7298053287623, 3179.8178932883525, 0.06474444, 0.11190518465909091]",on
"[0.5831218, 1951.7410468869975, 1908.6541998433704, 4002.728826349432, 0.08921878, 0.0657958984375]",on
"[0.42243204, 1209.3489068524104, 1450.4272635065072, 2461.391934481534, 0.005471943, 0.07596102627840909]",on
"[0.59644294, 3016.9792040934553, 2405.7361184677156, 6204.498845880682, 0.00053498516, 0.23369806463068182]",on
"[0.3945486, 864.6014904689415, 1039.4826104977876, 1382.040127840909, 0.061895635, 0.04613148082386364]",on
"[0.43721303, 1321.1667908958873, 1662.1225162215917, 2892.300692471591, 0.0060423417, 0.05787242542613636]",on
"[0.28289708, 1343.302369097274, 1283.237958584498, 2564.898126775568, 0.03872395, 0.07195490056818182]",on
"[0.4594617, 1535.862785835952, 1732.8189228094188, 3401.5120072798295, 0.1087737, 0.058837890625]",on
"[0.26815128, 4304.329073798432, 2110.4902954252707, 6518.932550603693, 0.016283067, 0.3517511541193182]",on
"[0.45719585, 2015.0751310378646, 1503.4739398427207, 3624.429598721591, 0.021330802, 0.14109108664772727]",on
"[0.43653744, 1921.3224258226064, 1489.7503804576083, 3406.8953080610795, 0.013036259, 0.12493341619318182]",on
"[0.4162456, 1542.9401210627575, 1487.0795742046434, 3004.6159224076705, 0.011776051, 0.09343927556818182]",on
"[0.411502, 2359.8009446712795, 1627.691457466008, 4239.349365234375, 0.048451055, 0.17298473011363635]",on
"[0.3711183, 1770.9890276781698, 1603.1413951878128, 3491.315252130682, 0.011249079, 0.09157492897727272]",on
"[0.34026197, 1553.2358460644734, 1450.154576373767, 2995.0727982954545, 0.018022735, 0.0743408203125]",on
"[0.28318518, 1332.249771255409, 921.8062756235803, 2247.528076171875, 0.0029478334, 0.16072221235795456]",on
"[0.53475875, 1571.336958607675, 1734.4754066677822, 3547.350519353693, 0.08587107, 0.07576127485795454]",on
"[0.39343056, 1317.1653726590425, 1256.9004360861127, 2582.75390625, 0.025090093, 0.1009765625]",on
